# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
plotter1;60;2021-12-31 07:17:08;2;896;4.50;5.02;4.81;0
plotter1;60;2021-12-31 07:18:08;1;903;5.03;5.12;4.86;0
plotter1;60;2021-12-31 07:19:08;1;908;6.61;5.58;5.04;0
plotter1;60;2021-12-31 07:20:08;1;914;5.85;5.54;5.06;4
plotter1;60;2021-12-31 07:21:08;8;908;5.42;5.56;5.10;0
plotter1;60;2021-12-31 07:22:08;3;908;5.64;5.58;5.14;0
plotter1;60;2021-12-31 07:23:08;1;909;4.39;5.16;5.01;0
plotter1;60;2021-12-31 07:24:08;1;905;4.96;5.18;5.03;0
plotter1;60;2021-12-31 07:25:08;10;914;3.80;4.78;4.90;0
plotter1;60;2021-12-31 07:26:08;8;907;5.41;5.12;5.01;0
plotter1;60;2021-12-31 07:27:08;3;907;4.96;5.10;5.02;0
plotter1;60;2021-12-31 07:28:08;9;907;5.31;5.06;5.00;8
plotter1;60;2021-12-31 07:29:08;1;906;4.49;4.89;4.95;0
plotter1;60;2021-12-31 07:30:08;8;910;5.48;5.05;4.99;1
plotter1;60;2021-12-31 07:31:08;1;904;3.86;4.70;4.88;0
plotter1;60;2021-12-31 07:32:08;2;905;4.98;4.78;4.89;0
plotter1;60;2021-12-31 07:33:08;4;905;4.68;4.85;4.91;0
plotter1;60;2021-12-31 07:34:08;8;904;3.95;4.63;4.83;0
plotter1;60;2021-12-31 07:35:08;2;909;4.75;4.66;4.83;5
plotter1;60;2021-12-31 07:36:08;1;903;5.37;4.91;4.90;6
plotter1;60;2021-12-31 07:37:08;1;904;3.39;4.43;4.74;0
plotter1;60;2021-12-31 07:38:08;1;905;3.95;4.35;4.69;1
plotter1;60;2021-12-31 07:39:08;1;906;4.08;4.38;4.68;3
plotter1;60;2021-12-31 07:40:08;1;911;3.53;4.18;4.59;7
plotter1;60;2021-12-31 07:41:08;1;905;4.14;4.33;4.62;8
plotter1;60;2021-12-31 07:42:08;1;906;4.80;4.42;4.63;0
plotter1;60;2021-12-31 07:43:08;2;905;4.59;4.40;4.61;0
plotter1;60;2021-12-31 07:44:08;1;906;5.15;4.57;4.65;0
plotter1;60;2021-12-31 07:45:08;1;911;4.90;4.62;4.66;1
plotter1;60;2021-12-31 07:46:08;1;904;5.48;4.76;4.71;0
plotter1;60;2021-12-31 07:47:08;2;904;4.16;4.56;4.64;0
plotter1;60;2021-12-31 07:48:08;2;906;4.66;4.67;4.68;0
plotter1;60;2021-12-31 07:49:08;2;905;4.41;4.60;4.65;8
plotter1;60;2021-12-31 07:50:08;1;911;5.04;4.73;4.69;1
plotter1;60;2021-12-31 07:51:08;1;905;5.18;4.84;4.73;0
plotter1;60;2021-12-31 07:52:08;1;906;4.63;4.76;4.71;0
plotter1;60;2021-12-31 07:53:08;1;903;5.83;5.12;4.84;3
plotter1;60;2021-12-31 07:54:08;1;905;5.27;5.06;4.83;0
plotter1;60;2021-12-31 07:55:08;1;912;6.29;5.41;4.97;1
plotter1;60;2021-12-31 07:56:08;1;905;4.43;5.00;4.85;0
plotter1;60;2021-12-31 07:57:08;1;905;3.77;4.69;4.75;0
plotter1;60;2021-12-31 07:58:08;1;905;5.05;4.86;4.81;7
