# hostname;interval;timestamp;CPU;MHz
plotter1;60;2021-12-31 05:08:31;-1;3681.25
plotter1;60;2021-12-31 05:09:31;-1;3843.75
plotter1;60;2021-12-31 05:10:31;-1;3799.74
plotter1;60;2021-12-31 05:11:31;-1;3681.25
plotter1;60;2021-12-31 05:12:31;-1;3762.49
plotter1;60;2021-12-31 05:13:31;-1;3762.50
plotter1;60;2021-12-31 05:14:31;-1;3762.50
plotter1;60;2021-12-31 05:15:31;-1;4331.23
plotter1;60;2021-12-31 05:16:31;-1;3762.50
plotter1;60;2021-12-31 05:17:31;-1;3762.42
plotter1;60;2021-12-31 05:18:31;-1;3762.59
plotter1;60;2021-12-31 05:19:31;-1;3762.53
plotter1;60;2021-12-31 05:20:31;-1;3762.61
plotter1;60;2021-12-31 05:21:31;-1;3843.76
plotter1;60;2021-12-31 05:22:31;-1;3762.68
plotter1;60;2021-12-31 05:23:31;-1;4079.21
plotter1;60;2021-12-31 05:24:31;-1;4331.24
plotter1;60;2021-12-31 05:25:31;-1;3762.47
plotter1;60;2021-12-31 05:26:31;-1;3762.50
plotter1;60;2021-12-31 05:27:31;-1;3762.50
plotter1;60;2021-12-31 05:28:31;-1;3843.75
plotter1;60;2021-12-31 05:29:31;-1;4331.36
plotter1;60;2021-12-31 05:30:31;-1;3762.52
plotter1;60;2021-12-31 05:31:31;-1;3762.61
plotter1;60;2021-12-31 05:32:31;-1;3762.60
plotter1;60;2021-12-31 05:33:31;-1;3843.87
plotter1;60;2021-12-31 05:34:31;-1;3762.62
plotter1;60;2021-12-31 05:35:31;-1;3681.33
plotter1;60;2021-12-31 05:36:31;-1;3762.50
plotter1;60;2021-12-31 05:37:31;-1;3762.49
plotter1;60;2021-12-31 05:38:31;-1;3762.50
plotter1;60;2021-12-31 05:39:31;-1;3762.47
plotter1;60;2021-12-31 05:40:31;-1;3843.76
plotter1;60;2021-12-31 05:41:31;-1;3762.50
plotter1;60;2021-12-31 05:42:31;-1;3762.49
plotter1;60;2021-12-31 05:43:31;-1;3762.52
plotter1;60;2021-12-31 05:44:31;-1;3762.47
plotter1;60;2021-12-31 05:45:31;-1;3843.76
plotter1;60;2021-12-31 05:46:31;-1;3762.50
plotter1;60;2021-12-31 05:47:31;-1;3762.50
plotter1;60;2021-12-31 05:48:31;-1;3762.50
plotter1;60;2021-12-31 05:49:31;-1;3762.52
plotter1;60;2021-12-31 05:50:31;-1;4412.33
plotter1;60;2021-12-31 05:51:31;-1;3843.74
