# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
plotter1;60;2021-12-31 05:52:47;121551304;128856680;1283120;0.97;163284;7231040;4173472;1.59;212096;8056688;80
plotter1;60;2021-12-31 05:53:47;117180260;127773560;2366192;1.80;167808;10514556;5819972;2.21;1355680;11273148;52
plotter1;60;2021-12-31 05:54:47;115029120;127447924;2690980;2.04;174476;12333772;11659288;4.44;1550916;13191912;72
plotter1;60;2021-12-31 05:55:47;113408048;127345260;2794380;2.12;180516;13845672;11659964;4.44;1932564;14433864;212
plotter1;60;2021-12-31 05:56:47;112119828;126940840;3198672;2.43;182496;14727504;11660960;4.44;2284428;15345756;172
plotter1;60;2021-12-31 05:57:47;110083692;125800512;4338924;3.29;182816;15623020;12061488;4.59;2677696;17003480;88
plotter1;60;2021-12-31 05:58:47;109601100;126015268;4124176;3.13;183680;16319448;11675300;4.44;2981140;17192292;116
plotter1;60;2021-12-31 05:59:47;108946276;126019000;4120148;3.13;183976;16977688;11680044;4.44;3206900;17631288;92
plotter1;60;2021-12-31 06:00:47;108302724;125992004;4147192;3.15;184312;17593988;11685516;4.45;3383792;18076236;496
plotter1;60;2021-12-31 06:01:47;107575284;125985340;4153748;3.15;184636;18314868;11690736;4.45;3574436;18623308;220
plotter1;60;2021-12-31 06:02:47;106913888;125968564;4170832;3.17;185000;18958704;11692228;4.45;3692788;19149784;176
plotter1;60;2021-12-31 06:03:47;106321988;125983624;4155832;3.16;185812;19564852;11699376;4.45;3796780;19660900;176
plotter1;60;2021-12-31 06:04:47;105619488;125979732;4158320;3.16;187652;20262980;11699508;4.45;3903772;20254132;120
plotter1;60;2021-12-31 06:05:47;104792300;125801232;4338732;3.29;189500;20908464;11897936;4.53;4000400;20998864;280
plotter1;60;2021-12-31 06:06:47;104371516;125943396;4196372;3.19;190828;21470076;11706556;4.45;4068568;21313968;180
plotter1;60;2021-12-31 06:07:47;103684752;125958800;4180732;3.17;192160;22170916;11706824;4.45;4222040;21866208;204
plotter1;60;2021-12-31 06:08:47;103018372;125965172;4174312;3.17;192412;22843420;11707392;4.45;4329300;22432916;40
plotter1;60;2021-12-31 06:09:47;102371412;125971268;4168784;3.17;192772;23496100;11707524;4.45;4398632;23018256;224
plotter1;60;2021-12-31 06:10:47;101780044;125963872;4175972;3.17;193080;24079784;11707672;4.45;4465216;23540196;144
plotter1;60;2021-12-31 06:11:47;101149480;125949936;4190064;3.18;193336;24696132;11707788;4.45;4533864;24094336;112
plotter1;60;2021-12-31 06:12:47;100525660;125952452;4187056;3.18;193612;25322212;11711336;4.46;4608520;24650656;168
plotter1;60;2021-12-31 06:13:47;99875808;125918364;4221136;3.21;193944;25937640;11716752;4.46;4683576;25199848;80
plotter1;60;2021-12-31 06:14:47;99301544;125918396;4221052;3.21;194208;26511680;11720032;4.46;4766116;25697608;140
plotter1;60;2021-12-31 06:15:47;98670640;125899708;4240352;3.22;194464;27123632;11727680;4.46;4823368;26262984;100
plotter1;60;2021-12-31 06:16:47;97983868;125898572;4241260;3.22;194760;27809016;11729676;4.46;4878864;26897528;112
plotter1;60;2021-12-31 06:17:47;97414648;125901708;4237892;3.22;195016;28381056;11730020;4.46;4920196;27431732;164
plotter1;60;2021-12-31 06:18:47;96773544;125893004;4246380;3.22;195244;29013240;11735032;4.46;4959516;28029440;144
plotter1;60;2021-12-31 06:19:47;96229172;125890480;4248912;3.23;195480;29554860;11739544;4.47;4996712;28555172;88
plotter1;60;2021-12-31 06:20:47;95612452;125873856;4265340;3.24;195732;30154660;11742924;4.47;5040720;29116652;124
plotter1;60;2021-12-31 06:21:47;94985392;125814296;4324592;3.28;196020;30720324;11748044;4.47;5110412;29618196;588
plotter1;60;2021-12-31 06:22:47;94372600;125849048;4290064;3.26;196276;31361860;11748308;4.47;5162072;30210068;148
plotter1;60;2021-12-31 06:23:47;93944416;125876084;4263296;3.24;196488;31812488;11748440;4.47;5209624;30613592;56
plotter1;60;2021-12-31 06:24:47;93334016;125869008;4270176;3.24;196716;32410328;11748572;4.47;5258092;31163648;140
plotter1;60;2021-12-31 06:25:47;92705788;125870528;4268728;3.24;196980;33034252;11748704;4.47;5292128;31753688;164
plotter1;60;2021-12-31 06:26:47;92031364;125848136;4290920;3.26;197236;33680404;11748852;4.47;5325908;32367168;252
plotter1;60;2021-12-31 06:27:47;91481852;125857604;4281352;3.25;197456;34234340;11748968;4.47;5364252;32881980;180
plotter1;60;2021-12-31 06:28:47;90881000;125868240;4270260;3.24;197704;34840760;11749104;4.47;5407348;33445764;188
plotter1;60;2021-12-31 06:29:47;90305000;125853080;4285312;3.25;197940;35397072;11751448;4.47;5453228;33959300;212
plotter1;60;2021-12-31 06:30:47;89648968;125848788;4290340;3.26;198144;36042324;11759308;4.47;5507152;34560364;196
plotter1;60;2021-12-31 06:31:47;88895256;125833744;4305248;3.27;198376;36775332;11764864;4.48;5641524;35170228;204
plotter1;60;2021-12-31 06:32:47;88066684;125787048;4351908;3.30;198620;37551024;11830788;4.50;5747848;35889900;272
plotter1;60;2021-12-31 06:33:47;87447280;125841412;4297312;3.26;198912;38219876;11765788;4.48;5808508;36449572;64
