# hostname;interval;timestamp;FILESYSTEM;MBfsfree;MBfsused;%fsused;%ufsused;Ifree;Iused;%Iused
plotter1;60;2021-12-31 09:25:42;/dev/mapper/vg_raid-raid0;2265435;594772;20.79;20.79;586056271;177;0.00
plotter1;60;2021-12-31 09:26:42;/dev/mapper/vg_raid-raid0;2265281;594925;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 09:27:42;/dev/mapper/vg_raid-raid0;2264763;595443;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:28:42;/dev/mapper/vg_raid-raid0;2264704;595502;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:29:42;/dev/mapper/vg_raid-raid0;2264667;595539;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:30:42;/dev/mapper/vg_raid-raid0;2264655;595551;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:31:42;/dev/mapper/vg_raid-raid0;2264635;595572;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:32:42;/dev/mapper/vg_raid-raid0;2264617;595589;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:33:42;/dev/mapper/vg_raid-raid0;2264596;595611;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 09:34:42;/dev/mapper/vg_raid-raid0;2264567;595640;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:35:42;/dev/mapper/vg_raid-raid0;2264550;595657;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:36:42;/dev/mapper/vg_raid-raid0;2264535;595671;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:37:42;/dev/mapper/vg_raid-raid0;2264518;595688;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:38:42;/dev/mapper/vg_raid-raid0;2264502;595704;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:39:42;/dev/mapper/vg_raid-raid0;2264487;595720;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:40:42;/dev/mapper/vg_raid-raid0;2264456;595751;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:41:42;/dev/mapper/vg_raid-raid0;2264428;595778;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:42:42;/dev/mapper/vg_raid-raid0;2264411;595796;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:43:42;/dev/mapper/vg_raid-raid0;2264394;595812;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:44:42;/dev/mapper/vg_raid-raid0;2264375;595831;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:45:42;/dev/mapper/vg_raid-raid0;2264358;595848;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:46:42;/dev/mapper/vg_raid-raid0;2264337;595870;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:47:42;/dev/mapper/vg_raid-raid0;2264312;595894;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:48:42;/dev/mapper/vg_raid-raid0;2264293;595913;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 09:49:42;/dev/mapper/vg_raid-raid0;2264274;595933;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:50:42;/dev/mapper/vg_raid-raid0;2264256;595951;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:51:42;/dev/mapper/vg_raid-raid0;2264237;595969;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:52:42;/dev/mapper/vg_raid-raid0;2264220;595986;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:53:42;/dev/mapper/vg_raid-raid0;2264201;596005;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:54:42;/dev/mapper/vg_raid-raid0;2264181;596026;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:55:42;/dev/mapper/vg_raid-raid0;2264161;596046;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:56:42;/dev/mapper/vg_raid-raid0;2264140;596067;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:57:42;/dev/mapper/vg_raid-raid0;2264122;596085;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:58:42;/dev/mapper/vg_raid-raid0;2264102;596104;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 09:59:42;/dev/mapper/vg_raid-raid0;2264085;596122;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 10:00:42;/dev/mapper/vg_raid-raid0;2264065;596142;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 10:01:42;/dev/mapper/vg_raid-raid0;2264045;596161;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 10:02:42;/dev/mapper/vg_raid-raid0;2264026;596181;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 10:03:42;/dev/mapper/vg_raid-raid0;2264006;596200;20.84;20.84;586056274;174;0.00
plotter1;60;2021-12-31 10:04:42;/dev/mapper/vg_raid-raid0;2263986;596221;20.85;20.85;586056274;174;0.00
plotter1;60;2021-12-31 10:05:42;/dev/mapper/vg_raid-raid0;2263954;596253;20.85;20.85;586056274;174;0.00
plotter1;60;2021-12-31 10:06:42;/dev/mapper/vg_raid-raid0;2263914;596292;20.85;20.85;586056274;174;0.00
plotter1;60;2021-12-31 10:07:42;/dev/mapper/vg_raid-raid0;2263880;596326;20.85;20.85;586056274;174;0.00
