# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
plotter1;60;2021-12-31 06:35:14;117618952;128313100;1827024;1.39;164392;10618776;4668896;1.78;1225068;10955248;148
plotter1;60;2021-12-31 06:36:14;116281404;127795328;2344144;1.78;168076;11434976;11706288;4.45;1295484;12215776;344
plotter1;60;2021-12-31 06:37:14;113834384;127384800;2755160;2.09;170128;13469448;11706520;4.45;1687796;14279360;112
plotter1;60;2021-12-31 06:38:14;112610568;127341796;2798188;2.12;171484;14648924;11665564;4.44;2020556;15135868;264
plotter1;60;2021-12-31 06:39:14;111699192;127320540;2819148;2.14;177280;15533272;11666520;4.44;2319120;15761000;84
plotter1;60;2021-12-31 06:40:14;110757112;127245900;2893844;2.20;181496;16396476;11679944;4.44;2656916;16318596;140
plotter1;60;2021-12-31 06:41:14;109650792;126790496;3348812;2.54;187920;17040988;11683828;4.45;2885536;17238128;272
plotter1;60;2021-12-31 06:42:14;108270196;126121920;4017352;3.05;189360;17751512;11689376;4.45;3083352;18416844;176
plotter1;60;2021-12-31 06:43:14;107622176;126095896;4043452;3.07;189684;18373204;11690180;4.45;3295260;18832408;200
plotter1;60;2021-12-31 06:44:14;107019872;126088688;4050420;3.08;190004;18967980;11695384;4.45;3453388;19284568;76
plotter1;60;2021-12-31 06:45:14;106405964;126071832;4067656;3.09;190344;19564672;11710308;4.46;3578432;19768252;220
plotter1;60;2021-12-31 06:46:14;105714028;126084808;4054092;3.08;190668;20269272;11704492;4.45;3688988;20361956;184
plotter1;60;2021-12-31 06:47:14;105138140;126112944;4026352;3.06;190960;20873016;11706080;4.45;3791092;20864792;192
plotter1;60;2021-12-31 06:48:14;104454880;126081208;4057744;3.08;191228;21524312;11709120;4.45;3876460;21437088;272
plotter1;60;2021-12-31 06:49:14;103917536;126080800;4057840;3.08;191448;22061008;11712216;4.46;3979188;21879212;280
plotter1;60;2021-12-31 06:50:14;103139132;126051940;4086936;3.10;191740;22810244;11718688;4.46;4119456;22491660;236
plotter1;60;2021-12-31 06:51:14;102572028;126075048;4062868;3.08;191980;23401104;11713032;4.46;4211412;22990156;36
plotter1;60;2021-12-31 06:52:14;101959024;126061400;4077380;3.10;192244;23999376;11713180;4.46;4271408;23530716;312
plotter1;60;2021-12-31 06:53:14;101288672;126024364;4114700;3.12;192660;24632172;11746068;4.47;4350464;24114572;120
plotter1;60;2021-12-31 06:54:14;100747280;126049272;4089948;3.11;193232;25197960;11713560;4.46;4415320;24596676;76
plotter1;60;2021-12-31 06:55:14;99851444;125739180;4400284;3.34;193512;25783384;12243920;4.66;4494996;25425480;52
plotter1;60;2021-12-31 06:56:14;99602472;126044236;4094640;3.11;193784;26337212;11720648;4.46;4571064;25592124;176
plotter1;60;2021-12-31 06:57:14;98998904;126036544;4102464;3.12;194040;26932752;11727308;4.46;4625356;26144204;120
plotter1;60;2021-12-31 06:58:14;98454728;126024212;4114584;3.12;194292;27464356;11731948;4.46;4675432;26631912;76
plotter1;60;2021-12-31 06:59:14;97915052;126019820;4119024;3.13;194568;27999344;11734744;4.46;4717316;27129936;200
plotter1;60;2021-12-31 07:00:14;97347012;126010948;4127784;3.13;194896;28558204;11740804;4.47;4752852;27659396;168
plotter1;60;2021-12-31 07:01:14;96794984;126017748;4121276;3.13;195180;29116732;11740192;4.47;4792176;28190676;172
plotter1;60;2021-12-31 07:02:14;96181636;126024408;4114760;3.12;195408;29736496;11743076;4.47;4827512;28781988;188
plotter1;60;2021-12-31 07:03:14;95580976;125995636;4143560;3.15;195680;30308140;11748564;4.47;4887332;29301192;192
plotter1;60;2021-12-31 07:04:14;95017020;125999804;4139420;3.14;195912;30875980;11753348;4.47;4931312;29834016;264
plotter1;60;2021-12-31 07:05:14;94295796;125964932;4174140;3.17;196216;31556840;11764548;4.48;4982308;30472000;44
plotter1;60;2021-12-31 07:06:14;93758008;125987064;4153060;3.15;196468;32110784;11761368;4.47;5025136;30984840;168
plotter1;60;2021-12-31 07:07:14;93108724;125968416;4171072;3.17;196720;32736084;11761872;4.47;5058772;31577376;280
plotter1;60;2021-12-31 07:08:14;92494808;125962596;4176216;3.17;197008;33339064;11767108;4.48;5089236;32155452;188
plotter1;60;2021-12-31 07:09:14;91943164;125969488;4169704;3.17;197236;33892016;11767240;4.48;5120004;32678848;132
plotter1;60;2021-12-31 07:10:14;91263460;125938836;4200656;3.19;197536;34534936;11773300;4.48;5155024;33287796;216
plotter1;60;2021-12-31 07:11:14;90624352;125940752;4199068;3.19;197796;35170100;11767640;4.48;5204200;33873120;656
plotter1;60;2021-12-31 07:12:14;90045624;125959068;4180628;3.17;198076;35761732;11768880;4.48;5249008;34425328;84
plotter1;60;2021-12-31 07:13:14;89464944;125952612;4187264;3.18;198284;36331220;11773708;4.48;5335528;34915312;288
plotter1;60;2021-12-31 07:14:14;88761420;125949504;4190280;3.18;198600;37025924;11773824;4.48;5454204;35494424;136
plotter1;60;2021-12-31 07:15:14;88023940;125921624;4218432;3.20;198896;37729508;11780316;4.48;5529140;36126376;56
