# hostname;interval;timestamp;DEV;tps;rkB/s;wkB/s;dkB/s;areq-sz;aqu-sz;await;%util
plotter1;60;2021-12-31 02:21:20;nvme1n1;1507.53;172837.47;114956.33;121684.60;271.62;4.24;2.81;41.88
plotter1;60;2021-12-31 02:21:20;nvme0n1;1510.43;172793.93;114965.00;121689.73;271.08;4.25;2.81;42.05
plotter1;60;2021-12-31 02:21:20;nvme2n1;1515.75;172812.67;114954.53;121685.27;270.13;4.31;2.84;42.12
plotter1;60;2021-12-31 02:21:20;sda;17.43;848.67;0.00;0.00;48.68;0.10;5.73;3.41
plotter1;60;2021-12-31 02:21:20;sdb;11.18;565.80;0.00;0.00;50.59;0.06;5.26;2.28
plotter1;60;2021-12-31 02:21:20;sdc;13.20;614.13;0.00;0.00;46.53;0.12;8.76;3.26
plotter1;60;2021-12-31 02:21:20;sdd;8.77;417.67;0.00;0.00;47.64;0.04;4.34;1.90
plotter1;60;2021-12-31 02:21:20;sde;35.55;1264.27;99.13;0.00;38.35;0.02;0.51;1.44
plotter1;60;2021-12-31 02:21:20;sde1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 02:21:20;sde2;35.55;1264.27;99.13;0.00;38.35;0.02;0.51;1.44
plotter1;60;2021-12-31 02:21:20;sdf;2.73;124.20;0.00;0.00;45.44;0.01;4.57;0.57
plotter1;60;2021-12-31 02:21:20;sdg;3.32;150.87;0.00;0.00;45.49;0.02;5.53;0.80
plotter1;60;2021-12-31 02:21:20;sdh;7.62;492.87;0.20;0.00;64.74;0.05;6.65;2.64
plotter1;60;2021-12-31 02:21:20;sdi;7.75;461.20;0.00;0.00;59.51;0.07;8.51;3.01
plotter1;60;2021-12-31 02:21:20;dm-0;15009.40;518444.07;344877.20;365059.60;81.84;234.96;15.65;42.86
plotter1;60;2021-12-31 02:21:20;sdj;4.38;221.00;0.00;0.00;50.42;0.04;8.97;1.45
plotter1;60;2021-12-31 02:21:20;sdk;3.12;114.40;0.00;0.00;36.71;0.02;7.06;1.02
plotter1;60;2021-12-31 02:21:20;sdl;1.78;81.40;0.00;0.00;45.64;0.01;5.17;0.55
