# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
plotter1;60;2021-12-31 04:27:21;1;901;4.81;5.01;4.94;0
plotter1;60;2021-12-31 04:28:21;2;906;6.28;5.38;5.07;0
plotter1;60;2021-12-31 04:29:21;2;906;7.13;5.84;5.25;0
plotter1;60;2021-12-31 04:30:21;8;906;7.44;6.02;5.34;8
plotter1;60;2021-12-31 04:31:21;1;904;7.34;6.26;5.47;0
plotter1;60;2021-12-31 04:32:21;1;906;5.12;5.81;5.36;8
plotter1;60;2021-12-31 04:33:21;1;905;6.06;5.89;5.41;0
plotter1;60;2021-12-31 04:34:21;1;906;6.08;5.92;5.45;0
plotter1;60;2021-12-31 04:35:21;1;906;7.10;6.23;5.58;8
plotter1;60;2021-12-31 04:36:21;1;906;5.84;6.07;5.57;0
plotter1;60;2021-12-31 04:37:21;1;911;6.16;6.07;5.60;0
plotter1;60;2021-12-31 04:38:21;8;907;5.85;5.97;5.59;0
plotter1;60;2021-12-31 04:39:21;1;905;4.06;5.41;5.42;0
plotter1;60;2021-12-31 04:40:21;1;905;5.87;5.64;5.50;6
plotter1;60;2021-12-31 04:41:21;1;905;5.32;5.42;5.42;8
plotter1;60;2021-12-31 04:42:21;1;904;5.54;5.48;5.44;0
plotter1;60;2021-12-31 04:43:21;1;905;4.95;5.38;5.41;6
plotter1;60;2021-12-31 04:44:21;2;904;4.14;5.09;5.31;0
plotter1;60;2021-12-31 04:45:21;1;904;3.41;4.68;5.15;0
plotter1;60;2021-12-31 04:46:21;1;905;5.16;4.89;5.19;3
plotter1;60;2021-12-31 04:47:21;1;905;4.72;4.82;5.15;0
plotter1;60;2021-12-31 04:48:21;1;905;5.21;4.85;5.13;0
plotter1;60;2021-12-31 04:49:21;1;905;5.60;5.04;5.18;0
plotter1;60;2021-12-31 04:50:21;1;905;6.51;5.32;5.26;8
plotter1;60;2021-12-31 04:51:21;1;906;4.93;5.10;5.19;0
plotter1;60;2021-12-31 04:52:21;1;905;5.36;5.21;5.22;0
plotter1;60;2021-12-31 04:53:21;2;906;5.12;5.20;5.22;0
plotter1;60;2021-12-31 04:54:21;2;905;5.10;5.16;5.20;0
plotter1;60;2021-12-31 04:55:21;1;905;5.64;5.29;5.24;0
plotter1;60;2021-12-31 04:56:21;1;905;4.60;5.05;5.16;0
plotter1;60;2021-12-31 04:57:21;1;905;5.21;5.15;5.19;0
plotter1;60;2021-12-31 04:58:21;1;909;6.18;5.34;5.25;0
plotter1;60;2021-12-31 04:59:21;2;904;5.05;5.24;5.22;0
plotter1;60;2021-12-31 05:00:21;1;905;5.31;5.22;5.21;0
plotter1;60;2021-12-31 05:01:21;2;904;4.85;5.14;5.18;0
plotter1;60;2021-12-31 05:02:21;1;905;6.41;5.54;5.32;0
plotter1;60;2021-12-31 05:03:21;1;908;4.81;5.24;5.23;0
plotter1;60;2021-12-31 05:04:21;2;908;3.03;4.65;5.02;7
plotter1;60;2021-12-31 05:05:21;0;907;4.06;4.66;5.00;1
plotter1;60;2021-12-31 05:06:21;1;906;6.66;5.27;5.19;3
plotter1;60;2021-12-31 05:07:21;1;905;5.33;5.22;5.18;0
