# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
plotter1;60;2021-12-31 10:52:02;lo;17.63;17.63;133.96;133.96;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:52:02;enp6s0;655.88;1085.65;282.58;1405.23;0.00;0.00;0.42;0.46
plotter1;60;2021-12-31 10:53:02;lo;25.83;25.83;108.96;108.96;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:53:02;enp6s0;703.13;1211.38;297.72;1550.94;0.00;0.00;0.42;0.51
plotter1;60;2021-12-31 10:54:02;lo;17.18;17.18;28.53;28.53;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:54:02;enp6s0;759.13;1214.47;341.81;1540.65;0.00;0.00;0.42;0.50
plotter1;60;2021-12-31 10:55:02;lo;23.82;23.82;93.64;93.64;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:55:02;enp6s0;652.85;1054.95;314.11;1324.90;0.00;0.00;0.40;0.43
plotter1;60;2021-12-31 10:56:02;lo;11.80;11.80;23.23;23.23;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:56:02;enp6s0;708.53;1103.90;360.33;1391.58;0.00;0.00;0.40;0.46
plotter1;60;2021-12-31 10:57:02;lo;13.95;13.95;40.25;40.25;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:57:02;enp6s0;575.00;974.73;217.56;1271.41;0.00;0.00;0.42;0.42
plotter1;60;2021-12-31 10:58:02;lo;13.07;13.07;54.66;54.66;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:58:02;enp6s0;650.73;1135.70;234.38;1463.64;0.00;0.00;0.42;0.48
plotter1;60;2021-12-31 10:59:02;lo;7.08;7.08;21.72;21.72;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:59:02;enp6s0;587.85;1040.72;165.93;1363.36;0.00;0.00;0.40;0.45
plotter1;60;2021-12-31 11:00:02;lo;7.55;7.55;79.36;79.36;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:00:02;enp6s0;765.65;1233.88;353.57;1562.38;0.00;0.00;0.40;0.51
plotter1;60;2021-12-31 11:01:02;lo;5.48;5.48;34.70;34.70;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:01:02;enp6s0;693.83;1236.40;229.92;1633.68;0.00;0.00;0.42;0.54
plotter1;60;2021-12-31 11:02:02;lo;3.33;3.33;33.29;33.29;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:02:02;enp6s0;600.40;1057.22;215.53;1365.44;0.00;0.00;0.40;0.45
plotter1;60;2021-12-31 11:03:02;lo;7.15;7.15;51.52;51.52;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:03:02;enp6s0;640.63;1136.40;226.80;1473.73;0.00;0.00;0.40;0.48
plotter1;60;2021-12-31 11:04:02;lo;3.05;3.05;32.83;32.83;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:04:02;enp6s0;537.00;865.65;206.93;1124.84;0.00;0.00;0.40;0.37
plotter1;60;2021-12-31 11:05:02;lo;11.67;11.67;111.60;111.60;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:05:02;enp6s0;676.17;1172.40;241.90;1542.30;0.00;0.00;0.40;0.51
plotter1;60;2021-12-31 11:06:02;lo;2.47;2.47;18.06;18.06;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:06:02;enp6s0;697.47;1217.28;254.46;1595.39;0.00;0.00;0.42;0.52
plotter1;60;2021-12-31 11:07:02;lo;4.30;4.30;19.52;19.52;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:07:02;enp6s0;734.83;1055.45;390.34;1330.90;0.00;0.00;0.40;0.44
plotter1;60;2021-12-31 11:08:02;lo;7.12;7.12;82.49;82.49;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:08:02;enp6s0;691.68;1192.28;248.89;1561.89;0.00;0.00;0.42;0.51
plotter1;60;2021-12-31 11:09:02;lo;8.13;8.13;67.43;67.43;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:09:02;enp6s0;640.82;1093.08;255.19;1416.04;0.00;0.00;0.42;0.46
plotter1;60;2021-12-31 11:10:02;lo;8.38;8.38;98.89;98.89;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:10:02;enp6s0;679.80;1145.88;259.26;1498.28;0.00;0.00;0.40;0.49
plotter1;60;2021-12-31 11:11:02;lo;11.13;11.13;108.60;108.60;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:11:02;enp6s0;726.37;1144.52;329.61;1506.87;0.00;0.00;0.42;0.49
plotter1;60;2021-12-31 11:12:02;lo;2.23;2.23;17.58;17.58;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:12:02;enp6s0;615.70;1016.35;248.47;1316.33;0.00;0.00;0.40;0.43
plotter1;60;2021-12-31 11:13:02;lo;3.85;3.85;18.28;18.28;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 11:13:02;enp6s0;722.62;1199.83;310.69;1568.66;0.00;0.00;0.40;0.51
plotter1;60;2021-12-31 11:14:02;lo;6.83;6.83;82.03;82.03;0.00;0.00;0.00;0.00
