# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-31 07:17:08;5792.38;3986.88;1804.85;0.65;1070203.87;1379876.13;737656.13
plotter1;60;2021-12-31 07:18:08;211.07;203.38;7.63;0.05;21362.13;164.93;4.40
plotter1;60;2021-12-31 07:19:08;2543.00;1432.05;1110.85;0.10;67276.93;49356.40;8.80
plotter1;60;2021-12-31 07:20:08;2626.35;946.48;1679.87;0.00;44654.57;70795.47;0.00
plotter1;60;2021-12-31 07:21:08;2417.98;445.42;1972.57;0.00;24470.50;77381.73;0.00
plotter1;60;2021-12-31 07:22:08;2029.97;346.88;1683.08;0.00;20312.28;59373.47;0.00
plotter1;60;2021-12-31 07:23:08;1767.22;244.13;1523.08;0.00;20929.87;50358.67;0.00
plotter1;60;2021-12-31 07:24:08;1766.03;229.27;1536.77;0.00;22934.60;49603.73;0.00
plotter1;60;2021-12-31 07:25:08;1907.52;237.38;1670.13;0.00;19112.88;53068.40;0.00
plotter1;60;2021-12-31 07:26:08;1728.83;234.57;1494.27;0.00;20190.62;47188.93;0.00
plotter1;60;2021-12-31 07:27:08;1498.42;180.67;1317.75;0.00;18376.62;40922.00;0.00
plotter1;60;2021-12-31 07:28:08;1250.88;193.67;1057.22;0.00;19729.87;33139.47;0.00
plotter1;60;2021-12-31 07:29:08;1127.43;200.42;927.02;0.00;19249.33;29355.73;0.00
plotter1;60;2021-12-31 07:30:08;1212.37;214.30;998.07;0.00;20764.55;31342.00;0.00
plotter1;60;2021-12-31 07:31:08;1286.97;191.50;1095.47;0.00;16974.52;34169.07;0.00
plotter1;60;2021-12-31 07:32:08;1759.63;411.28;1348.35;0.00;22846.95;40462.67;0.00
plotter1;60;2021-12-31 07:33:08;1468.28;229.23;1239.05;0.00;18042.80;36752.80;0.00
plotter1;60;2021-12-31 07:34:08;1507.27;187.62;1319.65;0.00;19363.73;38981.47;0.00
plotter1;60;2021-12-31 07:35:08;1508.38;210.90;1297.48;0.00;20506.90;39048.00;0.00
plotter1;60;2021-12-31 07:36:08;1492.98;196.00;1296.98;0.00;18027.50;39192.27;0.00
plotter1;60;2021-12-31 07:37:08;1477.10;191.35;1285.75;0.00;18621.47;38849.73;0.00
plotter1;60;2021-12-31 07:38:08;1496.85;188.42;1308.43;0.00;17616.80;39534.80;0.00
plotter1;60;2021-12-31 07:39:08;1458.42;219.92;1238.50;0.00;18918.80;37135.33;0.00
plotter1;60;2021-12-31 07:40:08;1500.75;189.25;1311.50;0.00;18001.10;39655.87;0.00
plotter1;60;2021-12-31 07:41:08;1473.88;201.70;1272.18;0.00;18993.43;38570.93;0.00
plotter1;60;2021-12-31 07:42:08;1471.47;195.02;1276.45;0.00;19347.80;38227.47;0.00
plotter1;60;2021-12-31 07:43:08;1497.05;187.00;1310.05;0.00;18575.73;39228.40;0.00
plotter1;60;2021-12-31 07:44:08;1543.53;189.53;1354.00;0.00;19171.07;40083.20;0.00
plotter1;60;2021-12-31 07:45:08;1493.83;217.37;1276.47;0.00;18245.98;38410.80;0.00
plotter1;60;2021-12-31 07:46:08;1472.63;205.22;1267.42;0.00;19305.88;38399.87;0.00
plotter1;60;2021-12-31 07:47:08;1399.60;183.80;1215.80;0.00;17563.07;36811.73;0.00
plotter1;60;2021-12-31 07:48:08;1423.52;189.97;1233.55;0.00;17661.73;36938.00;0.00
plotter1;60;2021-12-31 07:49:08;1430.78;185.48;1245.30;0.00;18122.67;37674.13;0.00
plotter1;60;2021-12-31 07:50:08;1582.58;212.33;1370.25;0.00;21106.35;41115.60;0.00
plotter1;60;2021-12-31 07:51:08;1455.70;179.02;1276.68;0.00;17172.05;38614.80;0.00
plotter1;60;2021-12-31 07:52:08;1578.28;192.77;1385.52;0.00;18761.00;42061.60;0.00
plotter1;60;2021-12-31 07:53:08;1422.07;176.92;1245.15;0.00;17770.93;37643.73;0.00
plotter1;60;2021-12-31 07:54:08;1399.88;157.88;1242.00;0.00;15029.33;37526.13;0.00
plotter1;60;2021-12-31 07:55:08;1443.07;236.70;1206.37;0.00;17606.32;36748.13;0.00
plotter1;60;2021-12-31 07:56:08;1577.75;451.70;1126.05;0.00;21969.15;33384.93;0.00
plotter1;60;2021-12-31 07:57:08;1516.97;358.68;1158.28;0.00;19392.67;34587.07;0.00
plotter1;60;2021-12-31 07:58:08;1466.12;258.90;1207.22;0.00;17943.33;35776.53;0.00
