# hostname;interval;timestamp;DEV;tps;rkB/s;wkB/s;dkB/s;areq-sz;aqu-sz;await;%util
plotter1;60;2021-12-31 05:08:31;nvme1n1;1342.67;133063.47;229800.13;121688.80;360.89;16.70;12.44;36.08
plotter1;60;2021-12-31 05:08:31;nvme0n1;1342.08;133069.87;229803.13;121690.07;361.05;16.52;12.31;36.06
plotter1;60;2021-12-31 05:08:31;nvme2n1;1341.27;133038.07;229797.33;121688.00;361.24;16.95;12.64;36.38
plotter1;60;2021-12-31 05:08:31;sda;9.35;446.27;0.00;0.00;47.73;0.05;5.27;2.09
plotter1;60;2021-12-31 05:08:31;sdb;8.15;376.60;0.00;0.00;46.21;0.04;5.50;1.99
plotter1;60;2021-12-31 05:08:31;sdc;6.78;327.80;0.00;0.00;48.32;0.03;4.22;1.42
plotter1;60;2021-12-31 05:08:31;sdd;6.70;311.73;0.00;0.00;46.53;0.03;4.02;1.31
plotter1;60;2021-12-31 05:08:31;sde;36.38;1163.60;102.93;0.00;34.81;0.02;0.62;1.32
plotter1;60;2021-12-31 05:08:31;sde1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 05:08:31;sde2;36.38;1163.60;102.93;0.00;34.81;0.02;0.62;1.32
plotter1;60;2021-12-31 05:08:31;sdf;6.03;265.13;0.00;0.00;43.94;0.02;4.07;1.15
plotter1;60;2021-12-31 05:08:31;sdg;5.30;299.67;0.00;0.00;56.54;0.04;7.08;1.57
plotter1;60;2021-12-31 05:08:31;sdh;9.77;527.93;0.47;0.00;54.10;0.05;4.65;2.51
plotter1;60;2021-12-31 05:08:31;sdi;2.52;126.13;0.00;0.00;50.12;0.02;6.52;0.88
plotter1;60;2021-12-31 05:08:31;dm-0;17526.27;399190.60;689401.80;365066.87;82.94;495.51;28.27;36.97
plotter1;60;2021-12-31 05:08:31;sdj;9.17;554.00;0.00;0.00;60.44;0.09;10.21;4.33
plotter1;60;2021-12-31 05:08:31;sdk;9.78;478.00;0.00;0.00;48.86;0.05;5.31;2.93
plotter1;60;2021-12-31 05:08:31;sdl;11.77;694.00;0.00;0.00;58.98;0.12;9.78;4.56
plotter1;60;2021-12-31 05:08:31;sdm;2.28;105.53;0.00;0.00;46.22;0.02;7.31;0.98
plotter1;60;2021-12-31 05:08:31;sdo;2.70;135.00;0.00;0.00;50.00;0.02;8.65;1.33
plotter1;60;2021-12-31 05:08:31;sdp;5.63;301.20;0.00;0.00;53.47;0.04;6.55;2.00
