# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
plotter1;60;2021-12-31 10:52:02;0;898;2.81;4.00;4.38;0
plotter1;60;2021-12-31 10:53:02;8;907;6.41;4.58;4.54;5
plotter1;60;2021-12-31 10:54:02;1;905;4.59;4.43;4.49;0
plotter1;60;2021-12-31 10:55:02;11;913;5.04;4.59;4.54;3
plotter1;60;2021-12-31 10:56:02;2;907;4.77;4.71;4.59;8
plotter1;60;2021-12-31 10:57:02;0;906;5.44;4.89;4.66;0
plotter1;60;2021-12-31 10:58:02;1;906;6.39;5.32;4.82;0
plotter1;60;2021-12-31 10:59:02;1;905;5.17;5.11;4.78;0
plotter1;60;2021-12-31 11:00:02;1;911;6.83;5.62;4.97;1
plotter1;60;2021-12-31 11:01:02;1;905;5.09;5.44;4.96;0
plotter1;60;2021-12-31 11:02:02;1;907;7.08;5.91;5.15;0
plotter1;60;2021-12-31 11:03:02;1;906;5.01;5.53;5.06;0
plotter1;60;2021-12-31 11:04:02;1;906;4.06;5.19;4.98;0
plotter1;60;2021-12-31 11:05:02;1;913;4.32;5.09;4.96;9
plotter1;60;2021-12-31 11:06:02;1;904;4.93;5.10;4.97;8
plotter1;60;2021-12-31 11:07:02;1;905;5.52;5.26;5.04;0
plotter1;60;2021-12-31 11:08:02;1;904;4.61;5.16;5.02;8
plotter1;60;2021-12-31 11:09:02;2;904;3.42;4.72;4.88;0
plotter1;60;2021-12-31 11:10:02;2;914;3.85;4.58;4.82;1
plotter1;60;2021-12-31 11:11:02;1;905;4.00;4.56;4.80;0
plotter1;60;2021-12-31 11:12:02;1;906;4.98;4.84;4.89;0
plotter1;60;2021-12-31 11:13:02;3;904;5.12;4.98;4.94;0
plotter1;60;2021-12-31 11:14:02;1;904;4.31;4.81;4.88;0
plotter1;60;2021-12-31 11:15:02;1;911;5.11;4.96;4.93;9
plotter1;60;2021-12-31 11:16:02;1;906;4.44;4.76;4.86;0
plotter1;60;2021-12-31 11:17:02;2;904;4.07;4.68;4.83;0
plotter1;60;2021-12-31 11:18:02;1;903;4.46;4.76;4.85;0
plotter1;60;2021-12-31 11:19:02;1;905;6.33;5.23;5.01;0
plotter1;60;2021-12-31 11:20:02;2;911;6.08;5.36;5.07;1
plotter1;60;2021-12-31 11:21:02;3;910;5.60;5.38;5.10;0
plotter1;60;2021-12-31 11:22:02;2;909;4.04;4.98;4.97;8
plotter1;60;2021-12-31 11:23:02;1;910;4.65;4.96;4.96;0
plotter1;60;2021-12-31 11:24:02;1;908;4.33;4.76;4.89;0
plotter1;60;2021-12-31 11:25:02;1;915;4.61;4.73;4.87;1
plotter1;60;2021-12-31 11:26:02;2;910;4.60;4.79;4.89;0
plotter1;60;2021-12-31 11:27:02;2;910;4.69;4.87;4.91;0
plotter1;60;2021-12-31 11:28:02;1;909;5.41;5.01;4.95;0
plotter1;60;2021-12-31 11:29:02;1;910;5.12;4.99;4.95;0
plotter1;60;2021-12-31 11:30:02;1;920;5.62;5.27;5.06;2
plotter1;60;2021-12-31 11:31:02;1;940;6.19;5.60;5.19;9
plotter1;60;2021-12-31 11:32:02;2;921;4.73;5.29;5.11;0
