# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
plotter1;60;2021-12-31 03:44:48;0;904;3.37;4.79;4.82;0
plotter1;60;2021-12-31 03:45:48;1;903;3.97;4.74;4.81;3
plotter1;60;2021-12-31 03:46:48;0;903;3.33;4.41;4.69;0
plotter1;60;2021-12-31 03:47:48;1;912;6.04;5.03;4.88;1
plotter1;60;2021-12-31 03:48:48;1;915;3.70;4.53;4.72;0
plotter1;60;2021-12-31 03:49:48;1;911;4.81;4.72;4.77;6
plotter1;60;2021-12-31 03:50:48;1;910;6.56;5.18;4.92;8
plotter1;60;2021-12-31 03:51:48;1;905;5.83;5.33;5.00;0
plotter1;60;2021-12-31 03:52:48;1;904;4.48;5.07;4.93;2
plotter1;60;2021-12-31 03:53:48;1;904;5.67;5.23;4.99;0
plotter1;60;2021-12-31 03:54:48;1;903;4.46;5.02;4.94;0
plotter1;60;2021-12-31 03:55:48;1;904;4.12;4.87;4.89;1
plotter1;60;2021-12-31 03:56:48;1;905;5.57;5.13;4.98;3
plotter1;60;2021-12-31 03:57:48;8;905;6.27;5.39;5.08;0
plotter1;60;2021-12-31 03:58:48;1;905;5.31;5.17;5.02;8
plotter1;60;2021-12-31 03:59:48;1;904;6.37;5.43;5.11;0
plotter1;60;2021-12-31 04:00:48;9;904;5.04;5.22;5.05;0
plotter1;60;2021-12-31 04:01:48;1;905;6.38;5.44;5.13;6
plotter1;60;2021-12-31 04:02:48;1;903;3.64;4.83;4.94;0
plotter1;60;2021-12-31 04:03:48;1;905;4.37;4.83;4.93;0
plotter1;60;2021-12-31 04:04:48;1;906;4.20;4.73;4.89;0
plotter1;60;2021-12-31 04:05:48;2;906;4.97;4.91;4.95;0
plotter1;60;2021-12-31 04:06:48;2;907;4.26;4.76;4.90;0
plotter1;60;2021-12-31 04:07:48;1;906;3.65;4.46;4.78;0
plotter1;60;2021-12-31 04:08:48;1;907;3.58;4.31;4.71;0
plotter1;60;2021-12-31 04:09:48;1;905;3.21;4.06;4.60;0
plotter1;60;2021-12-31 04:10:48;1;905;5.64;4.65;4.77;0
plotter1;60;2021-12-31 04:11:48;1;905;5.05;4.66;4.76;0
plotter1;60;2021-12-31 04:12:48;2;903;3.91;4.44;4.68;0
plotter1;60;2021-12-31 04:13:48;1;902;5.13;4.68;4.75;0
plotter1;60;2021-12-31 04:14:48;1;903;3.99;4.43;4.66;0
plotter1;60;2021-12-31 04:15:48;1;903;5.12;4.67;4.72;0
plotter1;60;2021-12-31 04:16:48;1;907;6.56;5.16;4.89;0
plotter1;60;2021-12-31 04:17:48;1;906;5.56;5.07;4.87;0
plotter1;60;2021-12-31 04:18:48;1;905;5.69;5.27;4.96;3
plotter1;60;2021-12-31 04:19:48;1;906;4.49;5.05;4.90;0
plotter1;60;2021-12-31 04:20:48;2;906;4.95;5.11;4.93;8
plotter1;60;2021-12-31 04:21:48;1;903;6.70;5.64;5.13;0
plotter1;60;2021-12-31 04:22:48;1;905;3.99;5.05;4.96;0
plotter1;60;2021-12-31 04:23:48;1;904;3.12;4.58;4.80;0
plotter1;60;2021-12-31 04:24:48;1;903;5.28;4.84;4.87;0
plotter1;60;2021-12-31 04:25:48;8;903;6.41;5.15;4.97;8
