# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-31 09:25:42;4768.02;3087.43;1679.78;0.80;1097386.97;1384125.87;737683.73
plotter1;60;2021-12-31 09:26:42;385.63;247.23;138.35;0.05;29438.90;16021.87;8.67
plotter1;60;2021-12-31 09:27:42;2782.63;658.20;2124.33;0.10;87876.07;264540.00;8.80
plotter1;60;2021-12-31 09:28:42;2399.55;339.63;2059.92;0.00;40260.25;254306.00;0.00
plotter1;60;2021-12-31 09:29:42;2332.12;259.00;2073.12;0.00;30389.23;255629.07;0.00
plotter1;60;2021-12-31 09:30:42;2302.33;184.02;2118.32;0.00;18860.63;267677.07;0.00
plotter1;60;2021-12-31 09:31:42;2085.13;155.92;1929.22;0.00;16652.40;244473.47;0.00
plotter1;60;2021-12-31 09:32:42;2236.97;170.73;2066.23;0.00;18143.27;260408.40;0.00
plotter1;60;2021-12-31 09:33:42;2394.35;195.98;2198.37;0.00;21371.33;277771.33;0.00
plotter1;60;2021-12-31 09:34:42;2425.37;181.28;2244.08;0.00;19413.60;280623.47;0.00
plotter1;60;2021-12-31 09:35:42;2133.22;184.77;1948.45;0.00;18001.73;245142.80;0.00
plotter1;60;2021-12-31 09:36:42;1733.40;150.15;1583.25;0.00;16175.60;199302.67;0.00
plotter1;60;2021-12-31 09:37:42;1538.75;164.50;1374.25;0.00;17824.00;173149.73;0.00
plotter1;60;2021-12-31 09:38:42;1579.95;173.02;1406.93;0.00;18100.67;177053.60;0.00
plotter1;60;2021-12-31 09:39:42;1757.20;177.97;1579.23;0.00;18294.40;198922.67;0.00
plotter1;60;2021-12-31 09:40:42;2324.53;251.57;2072.97;0.00;26934.27;260376.53;0.00
plotter1;60;2021-12-31 09:41:42;1926.95;226.57;1700.38;0.00;24744.53;210170.40;0.00
plotter1;60;2021-12-31 09:42:42;1968.68;186.28;1782.40;0.00;19364.33;224551.73;0.00
plotter1;60;2021-12-31 09:43:42;2163.70;187.18;1976.52;0.00;19597.60;251101.20;0.00
plotter1;60;2021-12-31 09:44:42;2165.35;169.23;1996.12;0.00;17548.00;251439.20;0.00
plotter1;60;2021-12-31 09:45:42;2174.55;208.22;1966.33;0.00;20434.40;247791.73;0.00
plotter1;60;2021-12-31 09:46:42;2084.98;199.17;1885.82;0.00;20415.07;237527.47;0.00
plotter1;60;2021-12-31 09:47:42;2104.12;212.52;1891.60;0.00;22784.13;238260.53;0.00
plotter1;60;2021-12-31 09:48:42;2153.93;181.37;1972.57;0.00;19187.07;250634.53;0.00
plotter1;60;2021-12-31 09:49:42;2191.50;186.35;2005.15;0.00;19683.33;252719.87;0.00
plotter1;60;2021-12-31 09:50:42;2130.23;207.17;1923.07;0.00;20362.93;241976.40;0.00
plotter1;60;2021-12-31 09:51:42;2200.77;159.83;2040.93;0.00;16843.73;257108.53;0.00
plotter1;60;2021-12-31 09:52:42;2232.82;178.13;2054.68;0.00;18097.53;255214.00;0.00
plotter1;60;2021-12-31 09:53:42;2278.30;163.40;2114.90;0.00;16897.87;266647.07;0.00
plotter1;60;2021-12-31 09:54:42;2131.63;188.18;1943.45;0.00;19821.07;245039.07;0.00
plotter1;60;2021-12-31 09:55:42;2121.85;185.22;1936.63;0.00;18149.33;243584.93;0.00
plotter1;60;2021-12-31 09:56:42;2212.20;162.18;2050.02;0.00;17251.60;258847.47;0.00
plotter1;60;2021-12-31 09:57:42;1976.63;188.50;1788.13;0.00;19900.93;225394.00;0.00
plotter1;60;2021-12-31 09:58:42;2137.38;176.97;1960.42;0.00;18926.40;247647.47;0.00
plotter1;60;2021-12-31 09:59:42;2222.28;156.30;2065.98;0.00;16057.60;260697.07;0.00
plotter1;60;2021-12-31 10:00:42;2225.25;201.43;2023.82;0.00;20016.27;255107.60;0.00
plotter1;60;2021-12-31 10:01:42;2180.25;169.27;2010.98;0.00;17614.00;253335.73;0.00
plotter1;60;2021-12-31 10:02:42;2213.93;173.87;2040.07;0.00;17830.37;257437.87;0.00
plotter1;60;2021-12-31 10:03:42;2031.65;168.93;1862.72;0.00;17552.80;234725.20;0.00
plotter1;60;2021-12-31 10:04:42;2102.05;208.50;1893.55;0.00;21561.73;238560.80;0.00
plotter1;60;2021-12-31 10:05:42;2119.37;247.93;1871.43;0.00;25908.40;235998.13;0.00
plotter1;60;2021-12-31 10:06:42;2236.13;231.20;2004.93;0.00;25646.13;251632.93;0.00
plotter1;60;2021-12-31 10:07:42;1980.05;214.97;1765.08;0.00;23498.93;217027.33;0.00
