# hostname;interval;timestamp;CPU;MHz
plotter1;60;2021-12-31 08:41:19;-1;3681.34
plotter1;60;2021-12-31 08:42:19;-1;3540.40
plotter1;60;2021-12-31 08:43:19;-1;3579.98
plotter1;60;2021-12-31 08:44:19;-1;3762.72
plotter1;60;2021-12-31 08:45:19;-1;3762.69
plotter1;60;2021-12-31 08:46:19;-1;3531.30
plotter1;60;2021-12-31 08:47:19;-1;3762.57
plotter1;60;2021-12-31 08:48:19;-1;3762.64
plotter1;60;2021-12-31 08:49:19;-1;3762.58
plotter1;60;2021-12-31 08:50:19;-1;3762.50
plotter1;60;2021-12-31 08:51:19;-1;3762.70
plotter1;60;2021-12-31 08:52:19;-1;3762.66
plotter1;60;2021-12-31 08:53:19;-1;4070.68
plotter1;60;2021-12-31 08:54:19;-1;3843.89
plotter1;60;2021-12-31 08:55:19;-1;4398.37
plotter1;60;2021-12-31 08:56:19;-1;3762.42
plotter1;60;2021-12-31 08:57:19;-1;3762.60
plotter1;60;2021-12-31 08:58:19;-1;4331.24
plotter1;60;2021-12-31 08:59:19;-1;3762.63
plotter1;60;2021-12-31 09:00:19;-1;4331.23
plotter1;60;2021-12-31 09:01:19;-1;3762.61
plotter1;60;2021-12-31 09:02:19;-1;3762.63
plotter1;60;2021-12-31 09:03:19;-1;3762.46
plotter1;60;2021-12-31 09:04:19;-1;3762.50
plotter1;60;2021-12-31 09:05:19;-1;3762.49
plotter1;60;2021-12-31 09:06:19;-1;3762.50
plotter1;60;2021-12-31 09:07:19;-1;3762.50
plotter1;60;2021-12-31 09:08:19;-1;3843.80
plotter1;60;2021-12-31 09:09:19;-1;3762.50
plotter1;60;2021-12-31 09:10:19;-1;3762.50
plotter1;60;2021-12-31 09:11:19;-1;3762.50
plotter1;60;2021-12-31 09:12:19;-1;3843.35
plotter1;60;2021-12-31 09:13:19;-1;3762.50
plotter1;60;2021-12-31 09:14:19;-1;3762.50
plotter1;60;2021-12-31 09:15:19;-1;3762.50
plotter1;60;2021-12-31 09:16:19;-1;3843.18
plotter1;60;2021-12-31 09:17:19;-1;3762.50
plotter1;60;2021-12-31 09:18:19;-1;3762.59
plotter1;60;2021-12-31 09:19:19;-1;3762.50
plotter1;60;2021-12-31 09:20:19;-1;3762.60
plotter1;60;2021-12-31 09:21:19;-1;3762.53
plotter1;60;2021-12-31 09:22:19;-1;3761.10
plotter1;60;2021-12-31 09:23:19;-1;3762.64
plotter1;60;2021-12-31 09:24:19;-1;4412.54
