# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-31 04:27:21;4748.95;4444.53;303.77;0.65;1058301.47;689958.00;730137.33
plotter1;60;2021-12-31 04:28:21;1842.03;1161.08;680.78;0.17;45577.22;18307.73;18.00
plotter1;60;2021-12-31 04:29:21;2974.13;1481.15;1492.93;0.05;50031.42;39615.07;4.40
plotter1;60;2021-12-31 04:30:21;2513.47;857.88;1655.58;0.00;35157.57;41435.73;0.00
plotter1;60;2021-12-31 04:31:21;2423.28;536.67;1886.62;0.00;24938.67;44276.93;0.00
plotter1;60;2021-12-31 04:32:21;2208.53;413.20;1795.33;0.00;24014.68;38327.33;0.00
plotter1;60;2021-12-31 04:33:21;1898.73;230.65;1668.08;0.00;20171.33;33840.13;0.00
plotter1;60;2021-12-31 04:34:21;1879.90;219.32;1660.58;0.00;20855.47;32545.87;0.00
plotter1;60;2021-12-31 04:35:21;2224.47;293.90;1930.57;0.00;19621.33;38373.47;0.00
plotter1;60;2021-12-31 04:36:21;1726.23;189.22;1537.02;0.00;18661.07;28497.60;0.00
plotter1;60;2021-12-31 04:37:21;1554.05;217.13;1336.92;0.00;21642.53;24571.20;0.00
plotter1;60;2021-12-31 04:38:21;1269.75;178.40;1091.35;0.00;16881.32;20521.07;0.00
plotter1;60;2021-12-31 04:39:21;1325.70;177.90;1147.80;0.00;17901.60;21409.87;0.00
plotter1;60;2021-12-31 04:40:21;1443.23;194.60;1248.63;0.00;18824.27;22812.27;0.00
plotter1;60;2021-12-31 04:41:21;1838.78;408.93;1429.85;0.00;20412.67;25322.67;0.00
plotter1;60;2021-12-31 04:42:21;1593.45;339.05;1254.40;0.00;23280.42;21992.13;0.00
plotter1;60;2021-12-31 04:43:21;1565.75;179.32;1386.43;0.00;18271.60;23458.80;0.00
plotter1;60;2021-12-31 04:44:21;1563.80;202.77;1361.03;0.00;19627.73;23103.47;0.00
plotter1;60;2021-12-31 04:45:21;1624.00;228.40;1395.60;0.00;20110.53;23980.00;0.00
plotter1;60;2021-12-31 04:46:21;1567.85;228.23;1339.62;0.00;21923.87;22672.27;0.00
plotter1;60;2021-12-31 04:47:21;1569.60;197.90;1371.70;0.00;18933.07;23082.00;0.00
plotter1;60;2021-12-31 04:48:21;1523.75;230.20;1293.55;0.00;18155.33;21692.80;0.00
plotter1;60;2021-12-31 04:49:21;1526.70;191.78;1334.92;0.00;18912.67;22458.27;0.00
plotter1;60;2021-12-31 04:50:21;1565.52;223.73;1341.78;0.00;20656.67;22728.67;0.00
plotter1;60;2021-12-31 04:51:21;1525.87;207.68;1318.18;0.00;20391.60;22006.53;0.00
plotter1;60;2021-12-31 04:52:21;1539.00;200.95;1338.05;0.00;19573.88;22255.73;0.00
plotter1;60;2021-12-31 04:53:21;1520.05;197.62;1322.43;0.00;19386.40;21959.73;0.00
plotter1;60;2021-12-31 04:54:21;1501.73;221.53;1280.20;0.00;18376.13;21355.73;0.00
plotter1;60;2021-12-31 04:55:21;1482.07;202.68;1279.38;0.00;18484.13;21549.60;0.00
plotter1;60;2021-12-31 04:56:21;1450.62;192.77;1257.85;0.00;17968.27;21283.87;0.00
plotter1;60;2021-12-31 04:57:21;1458.62;202.52;1256.10;0.00;17415.73;20788.80;0.00
plotter1;60;2021-12-31 04:58:21;1497.10;204.43;1292.67;0.00;20154.67;21593.47;0.00
plotter1;60;2021-12-31 04:59:21;1586.57;175.92;1410.65;0.00;18284.40;23391.87;0.00
plotter1;60;2021-12-31 05:00:21;1463.42;184.48;1278.93;0.00;17017.47;21550.40;0.00
plotter1;60;2021-12-31 05:01:21;1585.63;170.50;1415.13;0.00;16270.00;23703.47;0.00
plotter1;60;2021-12-31 05:02:21;1437.18;190.62;1246.57;0.00;18257.70;20898.53;0.00
plotter1;60;2021-12-31 05:03:21;1476.03;193.25;1282.78;0.00;18110.53;21543.20;0.00
plotter1;60;2021-12-31 05:04:21;1513.50;311.40;1202.10;0.00;20996.00;20165.33;0.00
plotter1;60;2021-12-31 05:05:21;1612.77;509.07;1103.70;0.00;19360.27;18590.40;0.00
plotter1;60;2021-12-31 05:06:21;1642.00;436.58;1205.42;0.00;22608.93;20622.67;0.00
plotter1;60;2021-12-31 05:07:21;1506.48;289.55;1216.93;0.00;19345.60;20715.87;0.00
