# hostname;interval;timestamp;CPU;MHz
plotter1;60;2021-12-31 07:59:26;-1;3762.68
plotter1;60;2021-12-31 08:00:26;-1;3762.66
plotter1;60;2021-12-31 08:01:26;-1;3762.53
plotter1;60;2021-12-31 08:02:26;-1;4006.38
plotter1;60;2021-12-31 08:03:26;-1;3762.59
plotter1;60;2021-12-31 08:04:26;-1;4331.25
plotter1;60;2021-12-31 08:05:26;-1;4295.98
plotter1;60;2021-12-31 08:06:26;-1;3925.01
plotter1;60;2021-12-31 08:07:26;-1;3762.49
plotter1;60;2021-12-31 08:08:26;-1;3762.48
plotter1;60;2021-12-31 08:09:26;-1;3762.50
plotter1;60;2021-12-31 08:10:26;-1;3843.81
plotter1;60;2021-12-31 08:11:26;-1;3762.38
plotter1;60;2021-12-31 08:12:26;-1;3843.87
plotter1;60;2021-12-31 08:13:26;-1;4331.25
plotter1;60;2021-12-31 08:14:26;-1;4331.25
plotter1;60;2021-12-31 08:15:26;-1;3762.53
plotter1;60;2021-12-31 08:16:26;-1;3762.63
plotter1;60;2021-12-31 08:17:26;-1;3843.91
plotter1;60;2021-12-31 08:18:26;-1;3762.50
plotter1;60;2021-12-31 08:19:26;-1;3762.51
plotter1;60;2021-12-31 08:20:26;-1;3762.56
plotter1;60;2021-12-31 08:21:26;-1;3762.61
plotter1;60;2021-12-31 08:22:26;-1;3762.50
plotter1;60;2021-12-31 08:23:26;-1;3762.50
plotter1;60;2021-12-31 08:24:26;-1;3843.79
plotter1;60;2021-12-31 08:25:26;-1;3762.50
plotter1;60;2021-12-31 08:26:26;-1;3762.49
plotter1;60;2021-12-31 08:27:26;-1;3762.47
plotter1;60;2021-12-31 08:28:26;-1;3762.50
plotter1;60;2021-12-31 08:29:26;-1;3762.50
plotter1;60;2021-12-31 08:30:26;-1;3762.49
plotter1;60;2021-12-31 08:31:26;-1;3843.75
plotter1;60;2021-12-31 08:32:26;-1;3843.80
plotter1;60;2021-12-31 08:33:26;-1;3762.50
plotter1;60;2021-12-31 08:34:26;-1;3762.50
plotter1;60;2021-12-31 08:35:26;-1;3762.50
plotter1;60;2021-12-31 08:36:26;-1;3762.50
plotter1;60;2021-12-31 08:37:26;-1;3762.50
plotter1;60;2021-12-31 08:38:26;-1;4331.24
plotter1;60;2021-12-31 08:39:26;-1;4331.24
