# hostname;interval;timestamp;kbswpfree;kbswpused;%swpused;kbswpcad;%swpcad
plotter1;60;2021-12-31 05:08:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:09:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:10:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:11:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:12:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:13:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:14:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:15:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:16:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:17:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:18:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:19:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:20:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:21:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:22:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:23:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:24:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:25:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:26:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:27:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:28:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:29:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:30:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:31:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:32:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:33:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:34:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:35:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:36:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:37:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:38:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:39:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:40:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:41:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:42:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:43:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:44:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:45:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:46:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:47:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:48:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:49:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:50:31;130704888;432640;0.33;12284;2.84
plotter1;60;2021-12-31 05:51:31;130704888;432640;0.33;12284;2.84
