# hostname;interval;timestamp;FILESYSTEM;MBfsfree;MBfsused;%fsused;%ufsused;Ifree;Iused;%Iused
plotter1;60;2021-12-31 02:21:20;/dev/mapper/vg_raid-raid0;2265596;594610;20.79;20.79;586056274;174;0.00
plotter1;60;2021-12-31 02:22:20;/dev/mapper/vg_raid-raid0;2265596;594610;20.79;20.79;586056274;174;0.00
plotter1;60;2021-12-31 02:23:20;/dev/mapper/vg_raid-raid0;2265464;594743;20.79;20.79;586056274;174;0.00
plotter1;60;2021-12-31 02:24:20;/dev/mapper/vg_raid-raid0;2265357;594849;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 02:25:20;/dev/mapper/vg_raid-raid0;2265252;594955;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 02:26:20;/dev/mapper/vg_raid-raid0;2265218;594989;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 02:27:20;/dev/mapper/vg_raid-raid0;2265171;595036;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 02:28:20;/dev/mapper/vg_raid-raid0;2265130;595077;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:29:20;/dev/mapper/vg_raid-raid0;2265085;595122;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:30:20;/dev/mapper/vg_raid-raid0;2265056;595151;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:31:20;/dev/mapper/vg_raid-raid0;2265032;595175;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:32:20;/dev/mapper/vg_raid-raid0;2265008;595199;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:33:20;/dev/mapper/vg_raid-raid0;2264987;595220;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:34:20;/dev/mapper/vg_raid-raid0;2264966;595241;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:35:20;/dev/mapper/vg_raid-raid0;2264945;595262;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:36:20;/dev/mapper/vg_raid-raid0;2264916;595291;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:37:20;/dev/mapper/vg_raid-raid0;2264896;595311;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:38:20;/dev/mapper/vg_raid-raid0;2264876;595331;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:39:20;/dev/mapper/vg_raid-raid0;2264857;595350;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 02:40:20;/dev/mapper/vg_raid-raid0;2264838;595369;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:41:20;/dev/mapper/vg_raid-raid0;2264820;595387;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:42:20;/dev/mapper/vg_raid-raid0;2264803;595404;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:43:20;/dev/mapper/vg_raid-raid0;2264783;595424;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:44:20;/dev/mapper/vg_raid-raid0;2264764;595443;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:45:20;/dev/mapper/vg_raid-raid0;2264746;595461;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:46:20;/dev/mapper/vg_raid-raid0;2264727;595480;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:47:20;/dev/mapper/vg_raid-raid0;2264709;595498;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:48:20;/dev/mapper/vg_raid-raid0;2264691;595516;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:49:20;/dev/mapper/vg_raid-raid0;2264673;595534;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:50:20;/dev/mapper/vg_raid-raid0;2264652;595555;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:51:20;/dev/mapper/vg_raid-raid0;2264633;595574;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:52:20;/dev/mapper/vg_raid-raid0;2264617;595590;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:53:20;/dev/mapper/vg_raid-raid0;2264598;595609;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:54:20;/dev/mapper/vg_raid-raid0;2264579;595628;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:55:20;/dev/mapper/vg_raid-raid0;2264561;595646;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:56:20;/dev/mapper/vg_raid-raid0;2264541;595666;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:57:20;/dev/mapper/vg_raid-raid0;2264522;595685;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:58:20;/dev/mapper/vg_raid-raid0;2264506;595701;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:59:20;/dev/mapper/vg_raid-raid0;2264486;595721;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 03:00:20;/dev/mapper/vg_raid-raid0;2264462;595745;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 03:01:20;/dev/mapper/vg_raid-raid0;2264436;595771;20.83;20.83;586056274;174;0.00
