# hostname;interval;timestamp;CPU;MHz
plotter1;60;2021-12-31 10:09:36;-1;3508.29
plotter1;60;2021-12-31 10:10:36;-1;3531.29
plotter1;60;2021-12-31 10:11:36;-1;4331.25
plotter1;60;2021-12-31 10:12:36;-1;3762.50
plotter1;60;2021-12-31 10:13:36;-1;3762.45
plotter1;60;2021-12-31 10:14:36;-1;3762.69
plotter1;60;2021-12-31 10:15:36;-1;3925.18
plotter1;60;2021-12-31 10:16:36;-1;4331.25
plotter1;60;2021-12-31 10:17:36;-1;3762.69
plotter1;60;2021-12-31 10:18:36;-1;3762.68
plotter1;60;2021-12-31 10:19:36;-1;3762.71
plotter1;60;2021-12-31 10:20:36;-1;3762.67
plotter1;60;2021-12-31 10:21:36;-1;4331.15
plotter1;60;2021-12-31 10:22:36;-1;3762.64
plotter1;60;2021-12-31 10:23:36;-1;3762.55
plotter1;60;2021-12-31 10:24:36;-1;3762.68
plotter1;60;2021-12-31 10:25:36;-1;3843.71
plotter1;60;2021-12-31 10:26:36;-1;3762.67
plotter1;60;2021-12-31 10:27:36;-1;3762.56
plotter1;60;2021-12-31 10:28:36;-1;3762.52
plotter1;60;2021-12-31 10:29:36;-1;3762.65
plotter1;60;2021-12-31 10:30:36;-1;3762.69
plotter1;60;2021-12-31 10:31:36;-1;3761.87
plotter1;60;2021-12-31 10:32:36;-1;3762.61
plotter1;60;2021-12-31 10:33:36;-1;3762.50
plotter1;60;2021-12-31 10:34:36;-1;3762.67
plotter1;60;2021-12-31 10:35:36;-1;4331.29
plotter1;60;2021-12-31 10:36:36;-1;4331.24
plotter1;60;2021-12-31 10:37:36;-1;3762.50
plotter1;60;2021-12-31 10:38:36;-1;3762.61
plotter1;60;2021-12-31 10:39:36;-1;3762.52
plotter1;60;2021-12-31 10:40:36;-1;3762.50
plotter1;60;2021-12-31 10:41:36;-1;3762.58
plotter1;60;2021-12-31 10:42:36;-1;3762.53
plotter1;60;2021-12-31 10:43:36;-1;3762.58
plotter1;60;2021-12-31 10:44:36;-1;3762.55
plotter1;60;2021-12-31 10:45:36;-1;3838.86
plotter1;60;2021-12-31 10:46:36;-1;3681.27
plotter1;60;2021-12-31 10:47:36;-1;3762.66
plotter1;60;2021-12-31 10:48:36;-1;3762.52
plotter1;60;2021-12-31 10:49:36;-1;3762.28
plotter1;60;2021-12-31 10:50:36;-1;3762.68
