# hostname;interval;timestamp;FILESYSTEM;MBfsfree;MBfsused;%fsused;%ufsused;Ifree;Iused;%Iused
plotter1;60;2021-12-31 03:44:48;/dev/mapper/vg_raid-raid0;2265596;594611;20.79;20.79;586056271;177;0.00
plotter1;60;2021-12-31 03:45:48;/dev/mapper/vg_raid-raid0;2265596;594611;20.79;20.79;586056271;177;0.00
plotter1;60;2021-12-31 03:46:48;/dev/mapper/vg_raid-raid0;2265596;594611;20.79;20.79;586056271;177;0.00
plotter1;60;2021-12-31 03:47:48;/dev/mapper/vg_raid-raid0;2265441;594766;20.79;20.79;586056271;177;0.00
plotter1;60;2021-12-31 03:48:48;/dev/mapper/vg_raid-raid0;2265348;594859;20.80;20.80;586056271;177;0.00
plotter1;60;2021-12-31 03:49:48;/dev/mapper/vg_raid-raid0;2265274;594933;20.80;20.80;586056271;177;0.00
plotter1;60;2021-12-31 03:50:48;/dev/mapper/vg_raid-raid0;2265213;594994;20.80;20.80;586056271;177;0.00
plotter1;60;2021-12-31 03:51:48;/dev/mapper/vg_raid-raid0;2265166;595041;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 03:52:48;/dev/mapper/vg_raid-raid0;2265126;595080;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:53:48;/dev/mapper/vg_raid-raid0;2265075;595131;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:54:48;/dev/mapper/vg_raid-raid0;2265048;595159;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:55:48;/dev/mapper/vg_raid-raid0;2265023;595183;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:56:48;/dev/mapper/vg_raid-raid0;2265002;595205;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:57:48;/dev/mapper/vg_raid-raid0;2264979;595227;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:58:48;/dev/mapper/vg_raid-raid0;2264959;595247;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 03:59:48;/dev/mapper/vg_raid-raid0;2264934;595272;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 04:00:48;/dev/mapper/vg_raid-raid0;2264907;595300;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 04:01:48;/dev/mapper/vg_raid-raid0;2264889;595317;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 04:02:48;/dev/mapper/vg_raid-raid0;2264869;595337;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 04:03:48;/dev/mapper/vg_raid-raid0;2264850;595356;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:04:48;/dev/mapper/vg_raid-raid0;2264832;595375;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:05:48;/dev/mapper/vg_raid-raid0;2264814;595393;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:06:48;/dev/mapper/vg_raid-raid0;2264796;595411;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:07:48;/dev/mapper/vg_raid-raid0;2264776;595431;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:08:48;/dev/mapper/vg_raid-raid0;2264758;595449;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:09:48;/dev/mapper/vg_raid-raid0;2264738;595469;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:10:48;/dev/mapper/vg_raid-raid0;2264721;595485;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:11:48;/dev/mapper/vg_raid-raid0;2264704;595503;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:12:48;/dev/mapper/vg_raid-raid0;2264685;595522;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:13:48;/dev/mapper/vg_raid-raid0;2264666;595540;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:14:48;/dev/mapper/vg_raid-raid0;2264646;595561;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:15:48;/dev/mapper/vg_raid-raid0;2264628;595579;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:16:48;/dev/mapper/vg_raid-raid0;2264610;595597;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:17:48;/dev/mapper/vg_raid-raid0;2264591;595615;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:18:48;/dev/mapper/vg_raid-raid0;2264572;595634;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 04:19:48;/dev/mapper/vg_raid-raid0;2264553;595654;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 04:20:48;/dev/mapper/vg_raid-raid0;2264534;595673;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 04:21:48;/dev/mapper/vg_raid-raid0;2264516;595691;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 04:22:48;/dev/mapper/vg_raid-raid0;2264499;595708;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 04:23:48;/dev/mapper/vg_raid-raid0;2264476;595730;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 04:24:48;/dev/mapper/vg_raid-raid0;2264451;595756;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 04:25:48;/dev/mapper/vg_raid-raid0;2264427;595780;20.83;20.83;586056274;174;0.00
