# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-08 01:47:23,lo,0.10,0.10,0.01,0.01,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:47:23,eth0,4.93,4.63,0.42,2.89,0.00,0.00,1.15,0.00
harvester2,60,2022-01-08 01:47:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:48:23,lo,6.18,6.18,3.92,3.92,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:48:23,eth0,11.67,13.80,3.83,5.00,0.00,0.00,1.07,0.00
harvester2,60,2022-01-08 01:48:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:49:23,lo,1.23,1.23,1.24,1.24,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:49:23,eth0,170.03,49.55,234.98,6.14,0.00,0.00,1.25,0.19
harvester2,60,2022-01-08 01:49:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:50:23,lo,1.63,1.63,1.85,1.85,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:50:23,eth0,8.28,9.17,1.86,3.60,0.00,0.00,0.97,0.00
harvester2,60,2022-01-08 01:50:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:51:23,lo,1.30,1.30,1.57,1.57,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:51:23,eth0,26.62,15.17,28.63,3.85,0.00,0.00,1.23,0.02
harvester2,60,2022-01-08 01:51:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:52:23,lo,1.07,1.07,1.34,1.34,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:52:23,eth0,19.73,14.37,19.13,3.63,0.00,0.00,1.03,0.02
harvester2,60,2022-01-08 01:52:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:53:23,lo,1.80,1.80,2.35,2.35,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:53:23,eth0,22.77,14.92,21.64,3.99,0.00,0.00,1.15,0.02
harvester2,60,2022-01-08 01:53:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:54:23,lo,1.37,1.37,2.13,2.13,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:54:23,eth0,22.50,15.70,21.33,3.78,0.00,0.00,1.03,0.02
harvester2,60,2022-01-08 01:54:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:55:23,lo,1.20,1.20,1.74,1.74,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:55:23,eth0,21.60,13.92,20.65,3.58,0.00,0.00,1.17,0.02
harvester2,60,2022-01-08 01:55:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:56:23,lo,0.97,0.97,1.29,1.29,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:56:23,eth0,20.95,13.12,20.55,3.48,0.00,0.00,1.05,0.02
harvester2,60,2022-01-08 01:56:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:57:23,lo,1.83,1.83,2.73,2.73,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:57:23,eth0,88.20,44.30,114.36,5.91,0.00,0.00,1.27,0.09
harvester2,60,2022-01-08 01:57:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:58:23,lo,0.80,0.80,1.19,1.19,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:58:23,eth0,19.92,10.10,19.18,3.30,0.00,0.00,0.97,0.02
harvester2,60,2022-01-08 01:58:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:59:23,lo,0.63,0.63,1.05,1.05,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 01:59:23,eth0,15.50,10.85,12.41,3.26,0.00,0.00,1.27,0.01
harvester2,60,2022-01-08 01:59:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 02:00:23,lo,0.87,0.87,1.70,1.70,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 02:00:23,eth0,30.65,19.70,32.84,3.82,0.00,0.00,0.93,0.03
harvester2,60,2022-01-08 02:00:23,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 02:01:23,lo,0.83,0.83,1.51,1.51,0.00,0.00,0.00,0.00
