# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-08 00:51:40,4480044,7234528,355340,4.44,11924,2896736,1151244,3.97,117244,2995768,116728
harvester2,60,2022-01-08 00:52:40,5623568,6958856,646568,8.09,3736,1501276,1453284,5.02,360292,1638344,1312
harvester2,60,2022-01-08 00:53:40,5361876,6703584,901772,11.28,3980,1507480,1868036,6.45,361688,1899740,284
harvester2,60,2022-01-08 00:54:40,5318784,6668648,936692,11.71,4080,1515524,1894404,6.54,363264,1941780,240
harvester2,60,2022-01-08 00:55:40,5260540,6626608,978524,12.24,4324,1531224,2358772,8.14,430276,1931460,832
harvester2,60,2022-01-08 00:56:40,5084392,6465368,1139328,14.25,4444,1545608,2354676,8.13,479156,2056620,252
harvester2,60,2022-01-08 00:57:40,5065776,6458148,1146328,14.34,4552,1556620,2354932,8.13,504408,2049460,248
harvester2,60,2022-01-08 00:58:40,5053080,6455956,1148416,14.36,4644,1566980,2354676,8.13,519160,2047596,352
harvester2,60,2022-01-08 00:59:40,5042528,6455668,1148616,14.36,4744,1577092,2355188,8.13,528420,2048236,308
harvester2,60,2022-01-08 01:00:40,5031000,6453416,1150832,14.39,4844,1586184,2356212,8.13,535596,2052588,172
harvester2,60,2022-01-08 01:01:40,5020668,6453224,1151024,14.39,4944,1596232,2356604,8.14,539148,2059348,256
harvester2,60,2022-01-08 01:02:40,5007596,6450412,1153768,14.43,5044,1606332,2357116,8.14,542652,2068964,320
harvester2,60,2022-01-08 01:03:40,4998240,6450896,1153292,14.42,5284,1615904,2357116,8.14,544892,2076480,220
harvester2,60,2022-01-08 01:04:40,4983592,6446044,1158080,14.48,5384,1625576,2357628,8.14,547592,2087700,260
harvester2,60,2022-01-08 01:05:40,4925664,6396408,1207700,15.10,5476,1633800,2357892,8.14,548824,2146036,732
harvester2,60,2022-01-08 01:06:40,4798876,6283524,1319728,16.50,5588,1646672,2494600,8.61,589920,2229120,260
harvester2,60,2022-01-08 01:07:40,4863388,6357080,1245748,15.58,5692,1655260,2370180,8.18,591040,2163912,13068
harvester2,60,2022-01-08 01:08:40,4846504,6348848,1253908,15.68,5784,1663752,2370692,8.18,591284,2178384,192
