# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2022-01-08 00:08:35,1,300,1.97,2.48,2.41,0
harvester2,60,2022-01-08 00:09:35,3,311,2.11,2.43,2.39,0
harvester2,60,2022-01-08 00:10:35,1,303,2.03,2.35,2.36,0
harvester2,60,2022-01-08 00:11:35,0,304,1.21,2.08,2.27,0
harvester2,60,2022-01-08 00:12:35,1,305,1.03,1.86,2.18,0
harvester2,60,2022-01-08 00:13:35,2,305,1.24,1.77,2.13,0
harvester2,60,2022-01-08 00:14:35,4,309,3.19,2.18,2.24,0
harvester2,60,2022-01-08 00:15:35,1,309,3.47,2.43,2.32,0
harvester2,60,2022-01-08 00:16:35,5,308,3.60,2.64,2.40,0
harvester2,60,2022-01-08 00:17:35,1,308,3.59,2.81,2.48,0
harvester2,60,2022-01-08 00:18:35,1,307,3.07,2.84,2.51,0
harvester2,60,2022-01-08 00:19:35,4,308,3.35,2.95,2.57,0
harvester2,60,2022-01-08 00:20:35,1,309,3.30,3.03,2.62,0
harvester2,60,2022-01-08 00:21:35,0,309,3.71,3.20,2.71,1
harvester2,60,2022-01-08 00:22:35,0,309,3.10,3.13,2.72,1
harvester2,60,2022-01-08 00:23:35,1,308,2.91,3.11,2.74,0
harvester2,60,2022-01-08 00:24:35,3,308,2.61,3.01,2.73,0
harvester2,60,2022-01-08 00:25:35,7,309,2.90,2.99,2.74,0
harvester2,60,2022-01-08 00:26:35,4,309,2.00,2.71,2.66,0
harvester2,60,2022-01-08 00:27:35,1,308,2.90,2.87,2.72,1
harvester2,60,2022-01-08 00:28:35,6,309,2.80,2.82,2.71,0
harvester2,60,2022-01-08 00:29:35,3,309,2.76,2.81,2.71,0
harvester2,60,2022-01-08 00:30:35,3,308,3.01,2.85,2.73,0
harvester2,60,2022-01-08 00:31:35,1,308,3.02,2.89,2.75,0
harvester2,60,2022-01-08 00:32:35,4,309,3.31,2.94,2.78,0
harvester2,60,2022-01-08 00:33:35,5,309,3.28,2.97,2.80,0
harvester2,60,2022-01-08 00:34:35,1,309,2.43,2.80,2.75,2
harvester2,60,2022-01-08 00:35:35,3,309,2.60,2.80,2.75,0
harvester2,60,2022-01-08 00:36:35,1,308,2.11,2.64,2.70,0
harvester2,60,2022-01-08 00:37:35,4,308,3.18,2.83,2.76,0
harvester2,60,2022-01-08 00:38:35,2,307,2.97,2.83,2.77,0
harvester2,60,2022-01-08 00:39:35,0,307,2.42,2.71,2.73,1
harvester2,60,2022-01-08 00:40:35,1,308,2.98,2.82,2.76,0
harvester2,60,2022-01-08 00:41:35,4,307,3.08,2.86,2.78,0
harvester2,60,2022-01-08 00:42:35,3,307,3.09,2.88,2.79,0
harvester2,60,2022-01-08 00:43:35,2,309,3.44,3.01,2.84,0
harvester2,60,2022-01-08 00:44:35,4,308,3.07,2.99,2.84,0
harvester2,60,2022-01-08 00:45:35,5,309,3.64,3.17,2.92,0
harvester2,60,2022-01-08 00:46:35,4,310,2.99,3.09,2.90,0
harvester2,60,2022-01-08 00:47:35,4,310,3.35,3.19,2.95,0
harvester2,60,2022-01-08 00:48:35,4,308,3.68,3.30,3.00,0
harvester2,60,2022-01-08 00:49:35,3,308,3.38,3.29,3.02,0
