# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-08 00:08:35,/dev/sda2,124517,100502,44.66,48.75,14375312,292384,1.99
harvester2,60,2022-01-08 00:09:35,/dev/sda2,124517,100502,44.66,48.75,14375297,292399,1.99
harvester2,60,2022-01-08 00:10:35,/dev/sda2,124517,100502,44.66,48.75,14375303,292393,1.99
harvester2,60,2022-01-08 00:11:35,/dev/sda2,124516,100503,44.66,48.75,14375303,292393,1.99
harvester2,60,2022-01-08 00:12:35,/dev/sda2,124516,100503,44.66,48.75,14375303,292393,1.99
harvester2,60,2022-01-08 00:13:35,/dev/sda2,124516,100503,44.66,48.75,14375303,292393,1.99
harvester2,60,2022-01-08 00:14:35,/dev/sda2,124453,100566,44.69,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:15:35,/dev/sda2,124451,100568,44.69,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:16:35,/dev/sda2,124449,100570,44.69,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:17:35,/dev/sda2,124447,100572,44.69,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:18:35,/dev/sda2,124446,100573,44.70,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:19:35,/dev/sda2,124443,100576,44.70,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:20:35,/dev/sda2,124442,100577,44.70,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:21:35,/dev/sda2,124441,100578,44.70,48.78,14375303,292393,1.99
harvester2,60,2022-01-08 00:22:35,/dev/sda2,124413,100606,44.71,48.80,14375303,292393,1.99
harvester2,60,2022-01-08 00:23:35,/dev/sda2,124412,100607,44.71,48.80,14375303,292393,1.99
harvester2,60,2022-01-08 00:24:35,/dev/sda2,124411,100608,44.71,48.80,14375303,292393,1.99
harvester2,60,2022-01-08 00:25:35,/dev/sda2,124409,100610,44.71,48.80,14375303,292393,1.99
harvester2,60,2022-01-08 00:26:35,/dev/sda2,124396,100623,44.72,48.80,14375303,292393,1.99
harvester2,60,2022-01-08 00:27:35,/dev/sda2,124392,100627,44.72,48.80,14375303,292393,1.99
harvester2,60,2022-01-08 00:28:35,/dev/sda2,124390,100629,44.72,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:29:35,/dev/sda2,124389,100630,44.72,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:30:35,/dev/sda2,124388,100631,44.72,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:31:35,/dev/sda2,124387,100632,44.72,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:32:35,/dev/sda2,124384,100635,44.72,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:33:35,/dev/sda2,124381,100638,44.72,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:34:35,/dev/sda2,124376,100643,44.73,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:35:35,/dev/sda2,124373,100646,44.73,48.81,14375303,292393,1.99
harvester2,60,2022-01-08 00:36:35,/dev/sda2,124367,100652,44.73,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:37:35,/dev/sda2,124364,100655,44.73,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:38:35,/dev/sda2,124361,100658,44.73,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:39:35,/dev/sda2,124359,100660,44.73,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:40:35,/dev/sda2,124356,100662,44.74,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:41:35,/dev/sda2,124353,100665,44.74,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:42:35,/dev/sda2,124352,100667,44.74,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:43:35,/dev/sda2,124349,100670,44.74,48.82,14375303,292393,1.99
harvester2,60,2022-01-08 00:44:35,/dev/sda2,124347,100672,44.74,48.83,14375303,292393,1.99
harvester2,60,2022-01-08 00:45:35,/dev/sda2,124345,100674,44.74,48.83,14375303,292393,1.99
harvester2,60,2022-01-08 00:46:35,/dev/sda2,124343,100676,44.74,48.83,14375303,292393,1.99
harvester2,60,2022-01-08 00:47:35,/dev/sda2,124341,100678,44.74,48.83,14375303,292393,1.99
harvester2,60,2022-01-08 00:48:35,/dev/sda2,124339,100680,44.74,48.83,14375303,292393,1.99
harvester2,60,2022-01-08 00:49:35,/dev/sda2,124337,100681,44.74,48.83,14375303,292393,1.99
