# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-08 01:47:23,/dev/sda2,124515,100504,44.66,48.75,14375278,292418,1.99
harvester2,60,2022-01-08 01:48:23,/dev/sda2,124515,100504,44.66,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:49:23,/dev/sda2,124515,100504,44.66,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:50:23,/dev/sda2,124515,100504,44.66,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:51:23,/dev/sda2,124513,100506,44.67,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:52:23,/dev/sda2,124511,100507,44.67,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:53:23,/dev/sda2,124509,100510,44.67,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:54:23,/dev/sda2,124507,100512,44.67,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:55:23,/dev/sda2,124505,100514,44.67,48.75,14375272,292424,1.99
harvester2,60,2022-01-08 01:56:23,/dev/sda2,124503,100516,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 01:57:23,/dev/sda2,124502,100517,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 01:58:23,/dev/sda2,124501,100518,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 01:59:23,/dev/sda2,124500,100519,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:00:23,/dev/sda2,124498,100521,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:01:23,/dev/sda2,124496,100523,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:02:23,/dev/sda2,124495,100524,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:03:23,/dev/sda2,124493,100526,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:04:23,/dev/sda2,124492,100527,44.67,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:05:23,/dev/sda2,124491,100528,44.68,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:06:23,/dev/sda2,124488,100531,44.68,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:07:23,/dev/sda2,124483,100536,44.68,48.76,14375272,292424,1.99
harvester2,60,2022-01-08 02:08:23,/dev/sda2,124480,100539,44.68,48.77,14375272,292424,1.99
harvester2,60,2022-01-08 02:09:23,/dev/sda2,124475,100544,44.68,48.77,14375272,292424,1.99
harvester2,60,2022-01-08 02:10:23,/dev/sda2,124469,100550,44.69,48.77,14375272,292424,1.99
harvester2,60,2022-01-08 02:11:23,/dev/sda2,124464,100555,44.69,48.77,14375272,292424,1.99
harvester2,60,2022-01-08 02:12:23,/dev/sda2,124461,100557,44.69,48.77,14375272,292424,1.99
harvester2,60,2022-01-08 02:13:23,/dev/sda2,124459,100560,44.69,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:14:23,/dev/sda2,124456,100563,44.69,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:15:23,/dev/sda2,124453,100566,44.69,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:16:23,/dev/sda2,124451,100568,44.69,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:17:23,/dev/sda2,124448,100571,44.69,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:18:23,/dev/sda2,124446,100573,44.70,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:19:23,/dev/sda2,124443,100576,44.70,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:20:23,/dev/sda2,124441,100578,44.70,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:21:23,/dev/sda2,124439,100580,44.70,48.78,14375272,292424,1.99
harvester2,60,2022-01-08 02:22:23,/dev/sda2,124437,100582,44.70,48.79,14375268,292428,1.99
