# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-08 01:47:23,7284368,7253824,392028,4.90,1684,99928,1188416,4.10,74900,269652,780
harvester2,60,2022-01-08 01:48:23,6841744,6994596,613276,7.67,3096,319652,1418424,4.90,260344,525792,328
harvester2,60,2022-01-08 01:49:23,6520224,6684928,922924,11.54,3184,331420,1875308,6.47,261408,844252,316
harvester2,60,2022-01-08 01:50:23,6494488,6674708,933136,11.67,3272,346860,1878380,6.48,262908,868336,276
harvester2,60,2022-01-08 01:51:23,6412840,6632232,975376,12.20,3388,385900,3030200,10.46,289392,921504,904
harvester2,60,2022-01-08 01:52:23,6362188,6610048,997536,12.48,3476,414268,3030456,10.46,315788,944796,23392
harvester2,60,2022-01-08 01:53:23,6336200,6603820,1003740,12.55,3556,433988,3030712,10.46,327628,958380,9540
harvester2,60,2022-01-08 01:54:23,6316072,6600772,1006772,12.59,3648,450964,3030968,10.46,334232,973172,168
harvester2,60,2022-01-08 01:55:23,6296416,6597560,1009948,12.63,3740,467328,3031736,10.47,337820,988480,25488
harvester2,60,2022-01-08 01:56:23,6278808,6596148,1011412,12.65,3844,483392,3032504,10.47,340744,1003296,17188
harvester2,60,2022-01-08 01:57:23,6209256,6542732,1064808,13.32,3948,499412,3040092,10.49,341840,1070816,740
harvester2,60,2022-01-08 01:58:23,6019248,6453888,1152564,14.41,4036,599440,3077300,10.62,427848,1174344,53752
harvester2,60,2022-01-08 01:59:23,5551756,6011224,1595012,19.95,4124,623980,3080116,10.63,438376,1630420,252
harvester2,60,2022-01-08 02:00:23,5512224,5992276,1613880,20.18,4204,644400,3093400,10.68,443440,1663520,0
harvester2,60,2022-01-08 02:01:23,5460280,5956408,1649712,20.63,4308,660352,3104420,10.72,444960,1713544,61976
harvester2,60,2022-01-08 02:02:23,5391012,5901264,1704816,21.32,4388,674376,3174312,10.96,445572,1782956,92636
harvester2,60,2022-01-08 02:03:23,5430292,5956132,1649960,20.63,4620,689708,3120560,10.77,446376,1742616,71008
harvester2,60,2022-01-08 02:04:23,5376648,5918620,1687424,21.10,4836,705600,3129516,10.80,447412,1794172,117448
harvester2,60,2022-01-08 02:05:23,5386444,5942528,1663464,20.80,4916,719620,3134004,10.82,447956,1785080,4
harvester2,60,2022-01-08 02:06:23,5355700,5928432,1677480,20.98,5028,736164,3142644,10.85,448588,1814596,1876
harvester2,60,2022-01-08 02:07:23,5287440,5878640,1727252,21.60,5116,754472,3160808,10.91,449976,1881312,596
harvester2,60,2022-01-08 02:08:23,5286148,5895264,1710672,21.39,5472,771944,3166088,10.93,452368,1879144,200
harvester2,60,2022-01-08 02:09:23,5236756,5865268,1740532,21.77,5556,791180,3173848,10.96,456440,1923700,280
harvester2,60,2022-01-08 02:10:23,5236536,5885888,1719904,21.51,5636,811860,3177348,10.97,460760,1920672,41080
harvester2,60,2022-01-08 02:11:23,5204752,5860748,1744928,21.82,5740,818340,3181188,10.98,465512,1946916,100492
harvester2,60,2022-01-08 02:12:23,5195964,5854880,1750792,21.90,5820,821144,3184308,10.99,467908,1953336,72332
harvester2,60,2022-01-08 02:13:23,5199104,5860884,1744792,21.82,5908,823888,3187116,11.00,470200,1948800,0
harvester2,60,2022-01-08 02:14:23,5192152,5857144,1748424,21.87,5996,826968,3190956,11.02,475616,1950172,45828
harvester2,60,2022-01-08 02:15:23,5171488,5839556,1765916,22.08,6076,829924,3194028,11.03,477492,1967752,0
harvester2,60,2022-01-08 02:16:23,5169976,5840864,1764676,22.07,6172,832620,3209452,11.08,479788,1969272,105116
harvester2,60,2022-01-08 02:17:23,5137216,5811144,1794404,22.44,6268,835528,3223516,11.13,481444,1997436,2324
harvester2,60,2022-01-08 02:18:23,5127672,5804616,1800868,22.52,6356,838420,3225900,11.14,484760,2005008,64884
harvester2,60,2022-01-08 02:19:23,5126128,5805568,1799868,22.51,6436,840800,3232344,11.16,485996,2004284,61836
harvester2,60,2022-01-08 02:20:23,5118000,5800436,1804928,22.57,6524,843672,3236308,11.17,489132,2009532,51964
harvester2,60,2022-01-08 02:21:23,5111764,5797112,1808296,22.61,7012,846068,3238076,11.18,490676,2013820,48288
harvester2,60,2022-01-08 02:22:23,5017468,5732896,1871700,23.41,8536,874268,3342356,11.54,498544,2097940,55344
