# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-08 00:08:35,lo,0.10,0.10,0.01,0.01,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:08:35,eth0,4.60,4.75,0.39,2.91,0.00,0.00,1.00,0.00
harvester2,60,2022-01-08 00:08:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:09:35,lo,1.10,1.10,0.33,0.33,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:09:35,eth0,4.45,4.02,0.46,2.73,0.00,0.00,1.22,0.00
harvester2,60,2022-01-08 00:09:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:10:35,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:10:35,eth0,3.68,3.57,0.34,2.57,0.00,0.00,1.07,0.00
harvester2,60,2022-01-08 00:10:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:11:35,lo,1.85,1.85,1.50,1.50,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:11:35,eth0,8.38,9.38,2.31,3.99,0.00,0.00,1.15,0.00
harvester2,60,2022-01-08 00:11:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:12:35,lo,2.60,2.60,2.43,2.43,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:12:35,eth0,186.03,75.00,230.52,7.93,0.00,0.00,1.33,0.19
harvester2,60,2022-01-08 00:12:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:13:35,lo,2.47,2.47,2.51,2.51,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:13:35,eth0,14.87,14.32,5.78,4.35,0.00,0.00,1.82,0.00
harvester2,60,2022-01-08 00:13:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:14:35,lo,1.97,1.97,2.51,2.51,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:14:35,eth0,24.05,21.35,20.47,4.32,0.00,0.00,1.65,0.02
harvester2,60,2022-01-08 00:14:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:15:35,lo,1.90,1.90,2.05,2.05,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:15:35,eth0,23.80,18.67,23.36,4.22,0.00,0.00,1.20,0.02
harvester2,60,2022-01-08 00:15:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:16:35,lo,1.57,1.57,1.93,1.93,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:16:35,eth0,23.27,17.33,22.08,3.88,0.00,0.00,0.98,0.02
harvester2,60,2022-01-08 00:16:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:17:35,lo,1.00,1.00,1.24,1.24,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:17:35,eth0,20.52,15.27,18.65,3.53,0.00,0.00,1.27,0.02
harvester2,60,2022-01-08 00:17:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:18:35,lo,1.48,1.48,2.07,2.07,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:18:35,eth0,20.38,15.90,17.69,3.83,0.00,0.00,1.10,0.01
harvester2,60,2022-01-08 00:18:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:19:35,lo,1.20,1.20,1.55,1.55,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:19:35,eth0,21.58,16.48,19.19,3.64,0.00,0.00,1.15,0.02
harvester2,60,2022-01-08 00:19:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:20:35,lo,1.10,1.10,1.43,1.43,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:20:35,eth0,24.73,15.68,24.47,3.61,0.00,0.00,1.07,0.02
harvester2,60,2022-01-08 00:20:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:21:35,lo,0.87,0.87,1.28,1.28,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:21:35,eth0,82.87,30.13,103.22,4.41,0.00,0.00,1.20,0.08
harvester2,60,2022-01-08 00:21:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:22:35,lo,0.83,0.83,1.17,1.17,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:22:35,eth0,21.95,13.38,18.92,3.44,0.00,0.00,0.98,0.02
harvester2,60,2022-01-08 00:22:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:23:35,lo,0.97,0.97,1.46,1.46,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:23:35,eth0,16.65,11.77,11.80,3.38,0.00,0.00,1.23,0.01
harvester2,60,2022-01-08 00:23:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:24:35,lo,0.73,0.73,1.26,1.26,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:24:35,eth0,21.00,13.22,17.75,3.35,0.00,0.00,1.02,0.01
harvester2,60,2022-01-08 00:24:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:25:35,lo,0.83,0.83,1.37,1.37,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:25:35,eth0,26.83,16.42,25.47,3.50,0.00,0.00,1.20,0.02
harvester2,60,2022-01-08 00:25:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:26:35,lo,0.73,0.73,1.22,1.22,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:26:35,eth0,16.63,11.72,12.17,3.25,0.00,0.00,1.07,0.01
harvester2,60,2022-01-08 00:26:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:27:35,lo,0.70,0.70,1.14,1.14,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:27:35,eth0,12.55,10.27,6.09,3.20,0.00,0.00,1.15,0.00
harvester2,60,2022-01-08 00:27:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:28:35,lo,0.37,0.37,0.72,0.72,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:28:35,eth0,20.90,17.70,18.24,3.53,0.00,0.00,1.03,0.01
harvester2,60,2022-01-08 00:28:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:29:35,lo,0.43,0.43,0.84,0.84,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:29:35,eth0,17.95,15.55,12.55,3.38,0.00,0.00,1.13,0.01
harvester2,60,2022-01-08 00:29:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:30:35,lo,0.63,0.63,1.26,1.26,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:30:35,eth0,15.40,14.12,9.43,3.32,0.00,0.00,1.08,0.01
harvester2,60,2022-01-08 00:30:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:31:35,lo,0.53,0.53,1.10,1.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:31:35,eth0,16.00,12.25,9.19,3.13,0.00,0.00,1.23,0.01
harvester2,60,2022-01-08 00:31:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:32:35,lo,0.73,0.73,1.46,1.46,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:32:35,eth0,13.65,11.98,5.85,3.20,0.00,0.00,0.98,0.00
harvester2,60,2022-01-08 00:32:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:33:35,lo,0.97,0.97,1.88,1.88,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:33:35,eth0,13.65,13.20,5.45,3.40,0.00,0.00,1.22,0.00
harvester2,60,2022-01-08 00:33:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:34:35,lo,0.67,0.67,1.15,1.15,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:34:35,eth0,9.83,10.02,1.70,3.08,0.00,0.00,1.08,0.00
harvester2,60,2022-01-08 00:34:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:35:35,lo,0.60,0.60,1.11,1.11,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:35:35,eth0,15.17,12.75,7.93,3.26,0.00,0.00,1.13,0.01
harvester2,60,2022-01-08 00:35:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:36:35,lo,0.47,0.47,0.88,0.88,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:36:35,eth0,14.75,11.40,9.43,3.12,0.00,0.00,1.05,0.01
harvester2,60,2022-01-08 00:36:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:37:35,lo,0.85,0.85,1.90,1.90,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:37:35,eth0,28.33,21.32,25.19,3.82,0.00,0.00,1.13,0.02
harvester2,60,2022-01-08 00:37:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:38:35,lo,0.73,0.73,1.54,1.54,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:38:35,eth0,23.70,18.65,18.23,3.62,0.00,0.00,1.07,0.01
harvester2,60,2022-01-08 00:38:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:39:35,lo,0.60,0.60,1.28,1.28,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:39:35,eth0,17.22,13.53,11.99,3.32,0.00,0.00,1.25,0.01
harvester2,60,2022-01-08 00:39:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:40:35,lo,0.53,0.53,0.97,0.97,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:40:35,eth0,29.48,18.37,27.64,3.54,0.00,0.00,1.00,0.02
harvester2,60,2022-01-08 00:40:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:41:35,lo,0.60,0.60,1.00,1.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:41:35,eth0,31.32,20.65,30.11,3.66,0.00,0.00,1.23,0.02
harvester2,60,2022-01-08 00:41:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:42:35,lo,0.70,0.70,1.30,1.30,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:42:35,eth0,16.73,13.62,10.11,3.31,0.00,0.00,1.07,0.01
harvester2,60,2022-01-08 00:42:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:43:35,lo,0.57,0.57,1.15,1.15,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:43:35,eth0,16.80,13.75,8.92,3.32,0.00,0.00,1.12,0.01
harvester2,60,2022-01-08 00:43:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:44:35,lo,0.90,0.90,1.97,1.97,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:44:35,eth0,30.35,18.82,28.69,3.60,0.00,0.00,1.08,0.02
harvester2,60,2022-01-08 00:44:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:45:35,lo,0.53,0.53,1.15,1.15,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:45:35,eth0,22.12,18.95,10.41,4.68,0.00,0.00,1.12,0.01
harvester2,60,2022-01-08 00:45:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:46:35,lo,0.67,0.67,1.46,1.46,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:46:35,eth0,18.85,16.42,7.67,4.51,0.00,0.00,1.08,0.01
harvester2,60,2022-01-08 00:46:35,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 00:47:35,lo,0.93,0.93,1.74,1.74,0.00,0.00,0.00,0.00
