# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-08 00:08:35,209.62,108.52,101.10,0.00,47062.80,46368.93,0.00
harvester2,60,2022-01-08 00:09:35,80.58,75.22,5.37,0.00,7159.20,118.13,0.00
harvester2,60,2022-01-08 00:10:35,4.28,0.43,3.85,0.00,36.27,53.33,0.00
harvester2,60,2022-01-08 00:11:35,8.08,1.33,6.75,0.00,172.13,97.60,0.00
harvester2,60,2022-01-08 00:12:35,8.68,2.30,6.38,0.00,419.33,71.07,0.00
harvester2,60,2022-01-08 00:13:35,7.22,2.90,4.32,0.00,502.18,51.20,0.00
harvester2,60,2022-01-08 00:14:35,31.35,7.95,23.40,0.00,1213.20,4733.20,0.00
harvester2,60,2022-01-08 00:15:35,42.20,6.50,35.70,0.00,916.13,7635.60,0.00
harvester2,60,2022-01-08 00:16:35,36.48,3.68,32.80,0.00,640.40,7920.80,0.00
harvester2,60,2022-01-08 00:17:35,39.55,2.82,36.73,0.00,513.47,8262.13,0.00
harvester2,60,2022-01-08 00:18:35,33.38,2.80,30.58,0.00,499.33,7082.13,0.00
harvester2,60,2022-01-08 00:19:35,40.05,2.43,37.62,0.00,450.40,7580.67,0.00
harvester2,60,2022-01-08 00:20:35,32.78,2.42,30.37,0.00,461.07,7292.67,0.00
harvester2,60,2022-01-08 00:21:35,40.13,12.77,27.37,0.00,1832.67,6635.73,0.00
harvester2,60,2022-01-08 00:22:35,110.78,15.93,94.85,0.00,2253.20,20323.47,0.00
harvester2,60,2022-01-08 00:23:35,76.27,3.57,72.70,0.00,589.25,14245.87,0.00
harvester2,60,2022-01-08 00:24:35,55.10,3.13,51.97,0.00,558.67,11620.93,0.00
harvester2,60,2022-01-08 00:25:35,98.43,2.45,95.98,0.00,452.67,20417.33,0.00
harvester2,60,2022-01-08 00:26:35,100.37,2.22,98.15,0.00,406.40,20251.20,0.00
harvester2,60,2022-01-08 00:27:35,5.53,2.53,3.00,0.00,463.60,620.00,0.00
harvester2,60,2022-01-08 00:28:35,129.95,2.10,127.85,0.00,377.20,27470.00,0.00
harvester2,60,2022-01-08 00:29:35,98.30,2.42,95.88,0.00,455.07,18558.53,0.00
harvester2,60,2022-01-08 00:30:35,73.70,2.43,71.27,0.00,448.80,15227.73,0.00
harvester2,60,2022-01-08 00:31:35,59.68,2.35,57.33,0.00,447.33,12906.40,0.00
harvester2,60,2022-01-08 00:32:35,128.58,2.43,126.15,0.00,452.13,26536.53,0.00
harvester2,60,2022-01-08 00:33:35,80.98,1.95,79.03,0.00,320.77,17761.73,0.00
harvester2,60,2022-01-08 00:34:35,102.12,2.23,99.88,0.00,421.87,21281.07,0.00
harvester2,60,2022-01-08 00:35:35,66.58,0.22,66.37,0.00,28.53,13719.20,0.00
harvester2,60,2022-01-08 00:36:35,92.65,0.07,92.58,0.00,7.07,20108.93,0.00
harvester2,60,2022-01-08 00:37:35,72.62,0.32,72.30,0.00,20.13,15775.60,0.00
harvester2,60,2022-01-08 00:38:35,77.18,0.00,77.18,0.00,0.00,17017.33,0.00
harvester2,60,2022-01-08 00:39:35,66.13,0.07,66.07,0.00,2.67,13736.67,0.00
harvester2,60,2022-01-08 00:40:35,66.12,0.03,66.08,0.00,0.40,14149.60,0.00
harvester2,60,2022-01-08 00:41:35,99.08,0.02,99.07,0.00,4.40,22179.07,0.00
harvester2,60,2022-01-08 00:42:35,82.40,0.02,82.38,0.00,2.13,17993.87,0.00
harvester2,60,2022-01-08 00:43:35,107.23,0.15,107.08,0.00,2.58,22535.07,0.00
harvester2,60,2022-01-08 00:44:35,92.30,0.03,92.27,0.00,4.13,20374.13,0.00
harvester2,60,2022-01-08 00:45:35,57.40,2.15,55.25,0.00,211.87,12849.47,0.00
harvester2,60,2022-01-08 00:46:35,97.62,0.15,97.47,0.00,6.00,20468.93,0.00
harvester2,60,2022-01-08 00:47:35,63.58,0.03,63.55,0.00,0.53,14320.53,0.00
harvester2,60,2022-01-08 00:48:35,68.30,0.02,68.28,0.00,4.40,15355.60,0.00
harvester2,60,2022-01-08 00:49:35,53.77,0.05,53.72,0.00,1.47,12034.00,0.00
