# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-08 01:47:23,215.87,109.82,106.05,0.00,47139.07,46436.80,0.00
harvester2,60,2022-01-08 01:48:23,72.25,66.85,5.40,0.00,7345.87,118.93,0.00
harvester2,60,2022-01-08 01:49:23,4.85,2.02,2.83,0.00,391.47,39.87,0.00
harvester2,60,2022-01-08 01:50:23,5.47,2.65,2.82,0.00,509.87,37.60,0.00
harvester2,60,2022-01-08 01:51:23,22.13,8.25,13.88,0.00,1261.07,1731.47,0.00
harvester2,60,2022-01-08 01:52:23,16.50,5.48,11.02,0.00,881.07,1528.80,0.00
harvester2,60,2022-01-08 01:53:23,20.97,3.32,17.65,0.00,580.32,2637.60,0.00
harvester2,60,2022-01-08 01:54:23,19.28,2.62,16.67,0.00,499.20,2446.40,0.00
harvester2,60,2022-01-08 01:55:23,14.00,3.17,10.83,0.00,473.20,1527.07,0.00
harvester2,60,2022-01-08 01:56:23,20.32,2.53,17.78,0.00,466.80,2519.33,0.00
harvester2,60,2022-01-08 01:57:23,18.77,2.85,15.92,0.00,493.07,2319.33,0.00
harvester2,60,2022-01-08 01:58:23,51.63,23.88,27.75,0.00,3302.93,3231.73,0.00
harvester2,60,2022-01-08 01:59:23,55.37,4.90,50.47,0.00,777.07,6319.73,0.00
harvester2,60,2022-01-08 02:00:23,38.60,3.55,35.05,0.00,614.13,4346.67,0.00
harvester2,60,2022-01-08 02:01:23,45.12,2.53,42.58,0.00,465.20,5328.00,0.00
harvester2,60,2022-01-08 02:02:23,28.92,2.12,26.80,0.00,424.53,3322.13,0.00
harvester2,60,2022-01-08 02:03:23,58.73,2.60,56.13,0.00,463.83,7204.67,0.00
harvester2,60,2022-01-08 02:04:23,33.00,2.48,30.52,0.00,478.27,3738.13,0.00
harvester2,60,2022-01-08 02:05:23,61.02,2.28,58.73,0.00,433.07,7618.00,0.00
harvester2,60,2022-01-08 02:06:23,35.23,2.38,32.85,0.00,454.40,4168.27,0.00
harvester2,60,2022-01-08 02:07:23,47.38,2.37,45.02,0.00,439.47,5916.53,0.00
harvester2,60,2022-01-08 02:08:23,37.27,2.83,34.43,0.00,486.93,4445.33,0.00
harvester2,60,2022-01-08 02:09:23,37.67,2.42,35.25,0.00,446.80,4792.40,0.00
harvester2,60,2022-01-08 02:10:23,35.65,2.60,33.05,0.00,497.07,4394.67,0.00
harvester2,60,2022-01-08 02:11:23,30.00,0.25,29.75,0.00,43.33,3850.67,0.00
harvester2,60,2022-01-08 02:12:23,49.92,0.02,49.90,0.00,0.67,6938.27,0.00
harvester2,60,2022-01-08 02:13:23,53.50,0.12,53.38,0.00,0.98,7376.93,0.00
harvester2,60,2022-01-08 02:14:23,30.23,0.00,30.23,0.00,0.00,4285.20,0.00
harvester2,60,2022-01-08 02:15:23,57.43,0.00,57.43,0.00,0.00,7830.80,0.00
harvester2,60,2022-01-08 02:16:23,33.32,0.02,33.30,0.00,4.27,4525.33,0.00
harvester2,60,2022-01-08 02:17:23,63.73,0.25,63.48,0.00,12.80,8930.67,0.00
harvester2,60,2022-01-08 02:18:23,26.17,0.03,26.13,0.00,1.33,3435.47,0.00
harvester2,60,2022-01-08 02:19:23,44.67,0.03,44.63,0.00,2.27,6022.67,0.00
harvester2,60,2022-01-08 02:20:23,40.19,0.18,40.01,0.00,3.73,5696.78,0.00
harvester2,60,2022-01-08 02:21:23,41.55,0.35,41.20,0.00,28.00,5733.33,0.00
harvester2,60,2022-01-08 02:22:23,47.20,18.30,28.90,0.00,974.02,3990.13,0.00
