# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2022-01-08 01:47:23,1,301,2.31,2.54,2.51,0
harvester2,60,2022-01-08 01:48:23,0,304,1.68,2.35,2.44,0
harvester2,60,2022-01-08 01:49:23,2,306,1.41,2.14,2.36,0
harvester2,60,2022-01-08 01:50:23,1,305,1.58,2.05,2.32,0
harvester2,60,2022-01-08 01:51:23,6,309,2.92,2.31,2.39,0
harvester2,60,2022-01-08 01:52:23,5,307,3.91,2.70,2.52,0
harvester2,60,2022-01-08 01:53:23,5,308,3.89,2.93,2.61,0
harvester2,60,2022-01-08 01:54:23,4,308,3.78,3.09,2.69,0
harvester2,60,2022-01-08 01:55:23,4,308,3.79,3.25,2.77,0
harvester2,60,2022-01-08 01:56:23,4,308,4.26,3.52,2.90,0
harvester2,60,2022-01-08 01:57:23,1,307,4.81,3.82,3.04,0
harvester2,60,2022-01-08 01:58:23,1,307,3.85,3.71,3.05,0
harvester2,60,2022-01-08 01:59:23,1,308,3.71,3.70,3.09,0
harvester2,60,2022-01-08 02:00:23,1,308,3.04,3.51,3.06,0
harvester2,60,2022-01-08 02:01:23,3,309,3.32,3.44,3.06,0
harvester2,60,2022-01-08 02:02:23,4,309,3.39,3.41,3.07,1
harvester2,60,2022-01-08 02:03:23,2,309,2.82,3.28,3.05,0
harvester2,60,2022-01-08 02:04:23,5,309,2.94,3.25,3.06,0
harvester2,60,2022-01-08 02:05:23,2,309,3.74,3.43,3.13,0
harvester2,60,2022-01-08 02:06:23,6,308,4.38,3.65,3.22,0
harvester2,60,2022-01-08 02:07:23,7,308,3.51,3.50,3.20,0
harvester2,60,2022-01-08 02:08:23,3,308,4.05,3.65,3.27,0
harvester2,60,2022-01-08 02:09:23,4,306,3.03,3.41,3.21,0
harvester2,60,2022-01-08 02:10:23,4,307,2.77,3.25,3.17,0
harvester2,60,2022-01-08 02:11:23,8,308,2.84,3.16,3.14,0
harvester2,60,2022-01-08 02:12:23,1,309,3.25,3.21,3.16,0
harvester2,60,2022-01-08 02:13:23,1,309,3.11,3.21,3.17,0
harvester2,60,2022-01-08 02:14:23,1,309,3.21,3.21,3.17,0
harvester2,60,2022-01-08 02:15:23,1,308,3.15,3.22,3.18,0
harvester2,60,2022-01-08 02:16:23,1,307,2.87,3.15,3.16,0
harvester2,60,2022-01-08 02:17:23,2,307,3.97,3.37,3.23,0
harvester2,60,2022-01-08 02:18:23,3,308,4.44,3.60,3.32,0
harvester2,60,2022-01-08 02:19:23,1,308,3.93,3.57,3.32,0
harvester2,60,2022-01-08 02:20:23,4,308,3.38,3.48,3.31,0
harvester2,60,2022-01-08 02:21:23,4,308,4.22,3.66,3.38,0
harvester2,60,2022-01-08 02:22:23,4,313,3.82,3.64,3.39,0
