# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-08 00:51:40,-1,14.04,0.00,13.27,18.56,0.00,54.13
harvester2,60,2022-01-08 00:52:40,-1,20.77,0.00,9.46,5.14,0.00,64.63
harvester2,60,2022-01-08 00:53:40,-1,15.85,0.00,2.98,0.01,0.00,81.16
harvester2,60,2022-01-08 00:54:40,-1,32.15,0.00,1.86,0.01,0.00,65.98
harvester2,60,2022-01-08 00:55:40,-1,44.41,0.00,3.60,0.10,0.00,51.89
harvester2,60,2022-01-08 00:56:40,-1,50.39,0.00,3.94,0.18,0.00,45.49
harvester2,60,2022-01-08 00:57:40,-1,51.75,0.00,4.06,0.21,0.00,43.98
harvester2,60,2022-01-08 00:58:40,-1,51.11,0.00,3.41,0.13,0.00,45.36
harvester2,60,2022-01-08 00:59:40,-1,51.28,0.00,3.80,0.22,0.00,44.70
harvester2,60,2022-01-08 01:00:40,-1,51.06,0.00,3.42,0.18,0.00,45.34
harvester2,60,2022-01-08 01:01:40,-1,50.62,0.00,3.78,0.19,0.00,45.40
harvester2,60,2022-01-08 01:02:40,-1,51.08,0.00,3.58,0.31,0.00,45.03
harvester2,60,2022-01-08 01:03:40,-1,52.70,0.00,3.52,0.21,0.00,43.58
harvester2,60,2022-01-08 01:04:40,-1,51.41,0.00,3.65,0.14,0.00,44.80
harvester2,60,2022-01-08 01:05:40,-1,47.37,0.00,4.02,3.92,0.00,44.68
harvester2,60,2022-01-08 01:06:40,-1,33.96,0.00,6.00,4.83,0.00,55.21
harvester2,60,2022-01-08 01:07:40,-1,39.03,0.00,6.89,0.31,0.00,53.76
harvester2,60,2022-01-08 01:08:40,-1,50.56,0.00,4.15,0.09,0.00,45.20
harvester2,60,2022-01-08 01:09:40,-1,36.98,0.00,9.01,0.49,0.00,53.52
harvester2,60,2022-01-08 01:10:40,-1,41.37,0.00,5.77,0.18,0.00,52.69
harvester2,60,2022-01-08 01:11:40,-1,51.03,0.00,12.25,0.46,0.00,36.26
harvester2,60,2022-01-08 01:12:40,-1,25.62,0.00,7.26,3.60,0.00,63.53
harvester2,60,2022-01-08 01:13:40,-1,55.32,0.00,4.12,0.64,0.00,39.92
harvester2,60,2022-01-08 01:14:40,-1,23.66,0.00,5.01,4.91,0.00,66.43
harvester2,60,2022-01-08 01:15:40,-1,39.68,0.00,8.32,0.38,0.00,51.62
harvester2,60,2022-01-08 01:16:40,-1,38.87,0.00,7.41,0.36,0.00,53.36
harvester2,60,2022-01-08 01:17:40,-1,38.85,0.00,6.25,0.27,0.00,54.63
harvester2,60,2022-01-08 01:18:40,-1,40.20,0.00,7.19,0.37,0.00,52.23
harvester2,60,2022-01-08 01:19:40,-1,47.08,0.00,3.56,0.01,0.00,49.35
harvester2,60,2022-01-08 01:20:40,-1,11.73,0.00,7.64,15.70,0.00,64.93
harvester2,60,2022-01-08 01:21:40,-1,29.38,0.00,4.59,10.53,0.00,55.50
harvester2,60,2022-01-08 01:22:40,-1,35.14,0.00,8.05,0.41,0.00,56.41
harvester2,60,2022-01-08 01:23:40,-1,49.62,0.00,3.63,0.01,0.00,46.74
harvester2,60,2022-01-08 01:24:40,-1,36.03,0.00,8.21,0.51,0.00,55.24
harvester2,60,2022-01-08 01:25:40,-1,36.60,0.00,8.06,0.47,0.00,54.87
harvester2,60,2022-01-08 01:26:40,-1,35.64,0.00,5.48,4.33,0.00,54.55
harvester2,60,2022-01-08 01:27:40,-1,34.79,0.00,4.87,7.26,0.00,53.08
harvester2,60,2022-01-08 01:28:40,-1,41.96,0.00,5.91,1.82,0.00,50.31
harvester2,60,2022-01-08 01:29:40,-1,41.35,0.00,5.78,0.33,0.00,52.55
harvester2,60,2022-01-08 01:30:40,-1,41.07,0.00,6.31,0.30,0.00,52.32
harvester2,60,2022-01-08 01:31:40,-1,45.22,0.00,5.83,0.34,0.00,48.61
harvester2,60,2022-01-08 01:32:40,-1,39.76,0.00,5.52,1.40,0.00,53.33
harvester2,60,2022-01-08 01:33:40,-1,32.59,0.00,5.80,7.45,0.00,54.16
harvester2,60,2022-01-08 01:34:40,-1,39.69,0.00,7.22,0.38,0.00,52.71
harvester2,60,2022-01-08 01:35:40,-1,47.54,0.00,5.40,0.22,0.00,46.83
harvester2,60,2022-01-08 01:36:40,-1,37.87,0.00,7.33,0.50,0.00,54.30
harvester2,60,2022-01-08 01:37:40,-1,39.12,0.00,5.69,0.39,0.00,54.81
harvester2,60,2022-01-08 01:38:40,-1,44.58,0.00,9.46,6.87,0.00,39.08
harvester2,60,2022-01-08 01:39:40,-1,41.17,0.00,6.65,0.38,0.00,51.81
harvester2,60,2022-01-08 01:40:40,-1,42.19,0.00,6.20,0.49,0.00,51.13
harvester2,60,2022-01-08 01:41:40,-1,44.48,0.00,5.38,0.36,0.00,49.77
harvester2,60,2022-01-08 01:42:40,-1,47.55,0.00,5.35,0.32,0.00,46.79
harvester2,60,2022-01-08 01:43:40,-1,46.75,0.00,4.98,0.28,0.00,47.99
harvester2,60,2022-01-08 01:44:40,-1,34.50,0.00,4.45,6.63,0.00,54.43
harvester2,60,2022-01-08 01:45:40,-1,42.90,0.00,5.02,1.69,0.00,50.38
