# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2021-12-28 00:57:47,214.62,139.93,74.68,0.00,22592.67,16564.40,0.00
harvester2,60,2021-12-28 00:58:47,267.23,197.98,69.25,0.00,33737.07,15337.07,0.00
harvester2,60,2021-12-28 00:59:47,201.18,91.97,109.22,0.00,15663.73,25013.60,0.00
harvester2,60,2021-12-28 01:00:47,180.22,82.62,97.60,0.00,14020.93,22219.33,0.00
harvester2,60,2021-12-28 01:01:47,195.97,109.57,86.40,0.00,18562.13,19537.47,0.00
harvester2,60,2021-12-28 01:02:47,194.07,111.23,82.84,0.00,10186.17,19038.56,0.00
harvester2,60,2021-12-28 01:03:47,199.62,23.25,176.37,0.00,211.20,39721.47,0.00
harvester2,60,2021-12-28 01:04:47,213.95,65.00,148.95,0.00,556.67,33018.67,0.00
harvester2,60,2021-12-28 01:05:47,201.23,89.42,111.82,0.00,14081.47,24221.47,0.00
harvester2,60,2021-12-28 01:06:47,187.72,85.85,101.87,0.00,14591.25,21943.20,0.00
harvester2,60,2021-12-28 01:07:47,172.87,80.37,92.50,0.00,13667.60,20254.93,0.00
harvester2,60,2021-12-28 01:08:47,160.95,75.38,85.57,0.00,12825.87,19558.27,0.00
harvester2,60,2021-12-28 01:09:47,208.67,115.28,93.38,0.00,19626.80,21422.27,0.00
harvester2,60,2021-12-28 01:10:47,181.95,103.23,78.72,0.00,17587.73,17904.40,0.00
harvester2,60,2021-12-28 01:11:47,201.08,95.88,105.20,0.00,16291.20,23871.33,0.00
harvester2,60,2021-12-28 01:12:47,238.28,178.32,59.97,0.00,30386.67,13307.87,0.00
harvester2,60,2021-12-28 01:13:47,184.47,92.65,91.82,0.00,15742.67,20916.40,0.00
harvester2,60,2021-12-28 01:14:47,141.97,66.80,75.17,0.00,11362.00,17048.67,0.00
harvester2,60,2021-12-28 01:15:47,198.57,91.72,106.85,0.00,15583.60,24586.13,0.00
harvester2,60,2021-12-28 01:16:47,264.25,199.43,64.82,0.00,33978.18,14361.07,0.00
harvester2,60,2021-12-28 01:17:47,182.27,84.43,97.83,0.00,14311.33,21965.07,0.00
harvester2,60,2021-12-28 01:18:47,129.35,62.15,67.20,0.00,10580.40,15438.93,0.00
harvester2,60,2021-12-28 01:19:47,216.60,118.10,98.50,0.00,20112.93,22350.40,0.00
harvester2,60,2021-12-28 01:20:47,198.28,110.55,87.73,0.00,18834.00,20197.60,0.00
harvester2,60,2021-12-28 01:21:47,194.90,109.25,85.65,0.00,18598.98,19449.33,0.00
