# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2021-12-28 00:57:47,0,297,2.52,2.23,2.14,2
harvester2,60,2021-12-28 00:58:47,0,297,2.89,2.37,2.20,2
harvester2,60,2021-12-28 00:59:47,1,296,3.07,2.52,2.26,2
harvester2,60,2021-12-28 01:00:47,0,296,3.17,2.65,2.32,2
harvester2,60,2021-12-28 01:01:47,0,297,2.82,2.66,2.35,2
harvester2,60,2021-12-28 01:02:47,1,296,3.07,2.76,2.40,2
harvester2,60,2021-12-28 01:03:47,0,297,3.32,2.88,2.47,2
harvester2,60,2021-12-28 01:04:47,0,297,2.97,2.90,2.50,2
harvester2,60,2021-12-28 01:05:47,0,297,2.99,2.91,2.53,2
harvester2,60,2021-12-28 01:06:47,0,298,3.37,3.03,2.60,3
harvester2,60,2021-12-28 01:07:47,0,297,2.85,2.96,2.60,2
harvester2,60,2021-12-28 01:08:47,0,297,3.43,3.09,2.67,2
harvester2,60,2021-12-28 01:09:47,0,297,3.06,3.04,2.68,2
harvester2,60,2021-12-28 01:10:47,1,297,3.18,3.08,2.72,2
harvester2,60,2021-12-28 01:11:47,0,298,3.47,3.20,2.79,2
harvester2,60,2021-12-28 01:12:47,0,297,3.18,3.19,2.81,1
harvester2,60,2021-12-28 01:13:47,0,297,3.09,3.15,2.83,2
harvester2,60,2021-12-28 01:14:47,0,297,5.57,3.82,3.08,2
harvester2,60,2021-12-28 01:15:47,1,297,5.08,4.02,3.19,2
harvester2,60,2021-12-28 01:16:47,2,299,4.25,3.96,3.22,2
harvester2,60,2021-12-28 01:17:47,0,297,3.38,3.75,3.20,2
harvester2,60,2021-12-28 01:18:47,0,297,3.59,3.73,3.22,2
harvester2,60,2021-12-28 01:19:47,0,297,3.23,3.62,3.21,2
harvester2,60,2021-12-28 01:20:47,1,297,3.53,3.62,3.24,2
harvester2,60,2021-12-28 01:21:47,1,296,3.68,3.64,3.27,1
harvester2,60,2021-12-28 01:22:47,0,296,3.21,3.51,3.25,2
harvester2,60,2021-12-28 01:23:47,0,297,3.53,3.56,3.28,2
harvester2,60,2021-12-28 01:24:47,2,295,3.10,3.44,3.26,1
harvester2,60,2021-12-28 01:25:47,0,298,3.51,3.49,3.29,2
harvester2,60,2021-12-28 01:26:47,0,298,3.60,3.55,3.32,2
harvester2,60,2021-12-28 01:27:47,1,297,3.25,3.48,3.31,2
harvester2,60,2021-12-28 01:28:47,0,296,3.41,3.48,3.32,2
harvester2,60,2021-12-28 01:29:47,0,297,3.03,3.35,3.29,2
harvester2,60,2021-12-28 01:30:47,0,299,2.38,3.11,3.21,1
harvester2,60,2021-12-28 01:31:47,1,299,2.71,3.05,3.18,1
harvester2,60,2021-12-28 01:32:47,1,299,2.42,2.89,3.11,1
harvester2,60,2021-12-28 01:33:47,0,298,2.43,2.81,3.07,1
harvester2,60,2021-12-28 01:34:47,0,298,2.54,2.75,3.03,1
harvester2,60,2021-12-28 01:35:47,1,297,2.35,2.66,2.98,0
harvester2,60,2021-12-28 01:36:47,1,299,2.34,2.60,2.94,1
harvester2,60,2021-12-28 01:37:47,0,298,2.29,2.54,2.89,1
harvester2,60,2021-12-28 01:38:47,0,298,2.78,2.62,2.90,1
harvester2,60,2021-12-28 01:39:47,0,298,2.34,2.54,2.85,1
harvester2,60,2021-12-28 01:40:47,0,298,2.22,2.47,2.81,1
harvester2,60,2021-12-28 01:41:47,0,298,2.36,2.46,2.79,1
harvester2,60,2021-12-28 01:42:47,0,298,2.32,2.44,2.76,1
harvester2,60,2021-12-28 01:43:47,2,298,2.53,2.46,2.75,0
harvester2,60,2021-12-28 01:44:47,0,298,2.52,2.47,2.73,1
harvester2,60,2021-12-28 01:45:47,1,298,2.72,2.53,2.73,1
harvester2,60,2021-12-28 01:46:47,1,315,3.48,2.69,2.77,3
harvester2,60,2021-12-28 01:47:47,3,314,3.53,2.89,2.84,2
harvester2,60,2021-12-28 01:48:47,1,300,3.20,2.96,2.87,0
harvester2,60,2021-12-28 01:49:47,2,300,3.33,3.02,2.90,1
harvester2,60,2021-12-28 01:50:47,1,299,3.11,2.99,2.90,1
