# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-03 00:26:59,lo,12.55,12.55,6.06,6.06,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:26:59,enp6s0,557.12,1076.47,108.62,1448.04,0.00,0.00,0.42,0.47
plotter1,60,2022-01-03 00:27:59,lo,8.40,8.40,5.47,5.47,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:27:59,enp6s0,575.60,1121.47,111.89,1514.83,0.00,0.00,0.40,0.50
plotter1,60,2022-01-03 00:28:59,lo,9.47,9.47,7.09,7.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:28:59,enp6s0,641.87,1260.88,127.61,1706.47,0.00,0.00,0.42,0.56
plotter1,60,2022-01-03 00:29:59,lo,2.58,2.58,2.18,2.18,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:29:59,enp6s0,494.33,936.38,92.61,1240.09,0.00,0.00,0.42,0.41
plotter1,60,2022-01-03 00:30:59,lo,0.77,0.77,1.40,1.40,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:30:59,enp6s0,504.98,952.92,94.18,1275.35,0.00,0.00,0.42,0.42
plotter1,60,2022-01-03 00:31:59,lo,0.93,0.93,1.92,1.92,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:31:59,enp6s0,574.15,1103.55,107.22,1481.28,0.00,0.00,0.42,0.49
plotter1,60,2022-01-03 00:32:59,lo,1.33,1.33,2.63,2.63,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:32:59,enp6s0,712.50,1095.35,359.98,1359.05,0.00,0.00,0.42,0.45
plotter1,60,2022-01-03 00:33:59,lo,2.77,2.77,3.32,3.32,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:33:59,enp6s0,647.63,1116.20,250.51,1423.81,0.00,0.00,0.40,0.47
plotter1,60,2022-01-03 00:34:59,lo,1.00,1.00,1.49,1.49,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:34:59,enp6s0,623.38,1019.47,263.62,1305.41,0.00,0.00,0.42,0.43
plotter1,60,2022-01-03 00:35:59,lo,1.30,1.30,2.49,2.49,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:35:59,enp6s0,599.05,1093.57,157.20,1447.57,0.00,0.00,0.40,0.47
plotter1,60,2022-01-03 00:36:59,lo,1.70,1.70,2.74,2.74,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:36:59,enp6s0,654.65,1138.78,228.11,1482.50,0.00,0.00,0.40,0.49
plotter1,60,2022-01-03 00:37:59,lo,2.43,2.43,2.86,2.86,0.00,0.00,0.00,0.00
plotter1,60,2022-01-03 00:37:59,enp6s0,641.17,1169.40,221.41,1512.92,0.00,0.00,0.42,0.50
