# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
harvester2;60;2021-12-30 09:25:41;1;320;2.49;2.25;2.27;1
harvester2;60;2021-12-30 09:26:41;0;321;2.92;2.41;2.32;2
harvester2;60;2021-12-30 09:27:41;3;321;3.02;2.50;2.36;1
harvester2;60;2021-12-30 09:28:41;0;320;3.66;2.78;2.47;2
harvester2;60;2021-12-30 09:29:41;1;320;3.22;2.83;2.51;0
harvester2;60;2021-12-30 09:30:41;0;320;3.25;2.90;2.55;2
harvester2;60;2021-12-30 09:31:41;1;320;3.51;3.04;2.62;2
harvester2;60;2021-12-30 09:32:41;0;319;3.27;3.06;2.66;2
harvester2;60;2021-12-30 09:33:41;1;319;2.92;3.00;2.66;0
harvester2;60;2021-12-30 09:34:41;0;319;3.07;3.05;2.71;2
harvester2;60;2021-12-30 09:35:41;2;321;2.78;2.99;2.71;0
harvester2;60;2021-12-30 09:36:41;1;320;2.33;2.80;2.66;1
harvester2;60;2021-12-30 09:37:41;1;321;2.21;2.68;2.63;1
harvester2;60;2021-12-30 09:38:41;0;317;1.63;2.46;2.56;0
harvester2;60;2021-12-30 09:39:41;2;321;1.20;2.18;2.45;0
harvester2;60;2021-12-30 09:40:41;3;320;1.19;2.00;2.37;0
harvester2;60;2021-12-30 09:41:41;1;320;1.52;1.94;2.33;0
harvester2;60;2021-12-30 09:42:41;1;317;1.42;1.83;2.26;0
harvester2;60;2021-12-30 09:43:41;1;320;1.79;1.86;2.25;0
harvester2;60;2021-12-30 09:44:41;0;320;2.20;1.98;2.26;0
harvester2;60;2021-12-30 09:45:41;1;321;2.30;2.06;2.27;0
harvester2;60;2021-12-30 09:46:41;2;321;1.97;2.01;2.24;0
harvester2;60;2021-12-30 09:47:41;1;321;2.00;2.01;2.23;0
harvester2;60;2021-12-30 09:48:41;2;320;2.01;2.02;2.22;0
harvester2;60;2021-12-30 09:49:41;2;320;1.86;1.97;2.18;0
harvester2;60;2021-12-30 09:50:41;2;320;2.26;2.06;2.20;0
harvester2;60;2021-12-30 09:51:41;0;321;2.41;2.14;2.21;0
harvester2;60;2021-12-30 09:52:41;2;320;1.93;2.04;2.17;0
harvester2;60;2021-12-30 09:53:41;1;320;1.92;2.01;2.16;0
harvester2;60;2021-12-30 09:54:41;1;320;2.14;2.04;2.16;1
harvester2;60;2021-12-30 09:55:41;2;321;2.54;2.16;2.19;0
harvester2;60;2021-12-30 09:56:41;1;320;2.54;2.21;2.20;0
harvester2;60;2021-12-30 09:57:41;1;320;2.31;2.20;2.20;0
harvester2;60;2021-12-30 09:58:41;1;320;2.03;2.15;2.18;0
harvester2;60;2021-12-30 09:59:41;1;321;2.45;2.26;2.21;0
harvester2;60;2021-12-30 10:00:41;2;319;2.06;2.18;2.18;0
harvester2;60;2021-12-30 10:01:41;1;321;2.00;2.13;2.17;0
harvester2;60;2021-12-30 10:02:41;3;321;2.16;2.15;2.17;0
harvester2;60;2021-12-30 10:03:41;5;319;2.14;2.14;2.17;0
harvester2;60;2021-12-30 10:04:41;3;321;2.11;2.10;2.15;0
harvester2;60;2021-12-30 10:05:41;2;321;2.00;2.08;2.14;0
harvester2;60;2021-12-30 10:06:41;1;320;2.19;2.13;2.15;0
harvester2;60;2021-12-30 10:07:41;4;321;2.38;2.17;2.17;0
harvester2;60;2021-12-30 10:08:41;0;321;1.87;2.07;2.13;1
harvester2;60;2021-12-30 10:09:41;5;319;2.05;2.05;2.12;0
harvester2;60;2021-12-30 10:10:41;1;320;2.08;2.07;2.12;1
harvester2;60;2021-12-30 10:11:41;2;320;2.36;2.15;2.14;0
harvester2;60;2021-12-30 10:12:41;2;320;2.31;2.20;2.16;0
harvester2;60;2021-12-30 10:13:41;1;320;1.88;2.09;2.13;0
harvester2;60;2021-12-30 10:14:41;1;320;1.70;2.01;2.09;0
harvester2;60;2021-12-30 10:15:41;1;320;1.45;1.87;2.04;0
harvester2;60;2021-12-30 10:16:41;2;319;1.43;1.80;2.00;0
harvester2;60;2021-12-30 10:17:41;2;319;1.50;1.75;1.97;0
harvester2;60;2021-12-30 10:18:41;1;320;1.99;1.84;1.99;0
harvester2;60;2021-12-30 10:19:41;3;320;1.98;1.86;1.99;0
harvester2;60;2021-12-30 10:20:41;1;320;1.93;1.88;1.99;0
harvester2;60;2021-12-30 10:21:41;6;321;1.67;1.81;1.96;0
harvester2;60;2021-12-30 10:22:41;1;320;1.78;1.83;1.96;0
harvester2;60;2021-12-30 10:23:41;2;321;1.97;1.84;1.95;0
harvester2;60;2021-12-30 10:24:41;1;321;1.72;1.80;1.93;0
harvester2;60;2021-12-30 10:25:41;4;320;2.07;1.86;1.94;0
harvester2;60;2021-12-30 10:26:41;1;319;1.94;1.87;1.94;0
harvester2;60;2021-12-30 10:27:41;2;320;2.49;2.02;1.99;0
harvester2;60;2021-12-30 10:28:41;1;320;2.13;1.98;1.97;0
harvester2;60;2021-12-30 10:29:41;2;320;4.93;2.93;2.31;0
harvester2;60;2021-12-30 10:30:41;6;321;3.10;2.81;2.31;0
harvester2;60;2021-12-30 10:31:41;1;322;2.49;2.71;2.31;0
harvester2;60;2021-12-30 10:32:41;1;322;2.17;2.57;2.28;0
harvester2;60;2021-12-30 10:33:41;0;321;2.04;2.44;2.25;1
harvester2;60;2021-12-30 10:34:41;1;321;2.17;2.40;2.25;1
harvester2;60;2021-12-30 10:35:41;1;319;1.61;2.20;2.19;0
harvester2;60;2021-12-30 10:36:41;1;321;1.53;2.09;2.15;0
harvester2;60;2021-12-30 10:37:41;2;321;2.01;2.10;2.15;0
harvester2;60;2021-12-30 10:38:41;1;321;1.71;2.02;2.12;0
harvester2;60;2021-12-30 10:39:41;2;320;1.69;1.95;2.09;0
harvester2;60;2021-12-30 10:40:41;1;321;1.68;1.93;2.07;0
harvester2;60;2021-12-30 10:41:41;1;319;1.59;1.87;2.04;0
harvester2;60;2021-12-30 10:42:41;2;320;1.65;1.84;2.02;0
harvester2;60;2021-12-30 10:43:41;1;320;1.51;1.76;1.98;0
harvester2;60;2021-12-30 10:44:41;1;320;1.75;1.77;1.97;0
harvester2;60;2021-12-30 10:45:41;7;319;1.71;1.78;1.96;0
harvester2;60;2021-12-30 10:46:41;3;319;1.71;1.77;1.95;0
harvester2;60;2021-12-30 10:47:41;1;320;1.95;1.83;1.96;0
harvester2;60;2021-12-30 10:48:41;2;315;1.96;1.85;1.96;0
harvester2;60;2021-12-30 10:49:41;0;315;2.01;1.88;1.96;0
harvester2;60;2021-12-30 10:50:41;2;315;1.82;1.84;1.94;0
harvester2;60;2021-12-30 10:51:41;3;315;2.23;1.94;1.97;0
harvester2;60;2021-12-30 10:52:41;1;314;2.31;2.04;2.00;0
harvester2;60;2021-12-30 10:53:41;2;314;2.04;2.00;1.99;0
harvester2;60;2021-12-30 10:54:41;2;315;2.30;2.08;2.02;0
harvester2;60;2021-12-30 10:55:41;2;315;1.97;2.03;2.00;0
harvester2;60;2021-12-30 10:56:41;1;315;2.09;2.06;2.01;0
harvester2;60;2021-12-30 10:57:41;2;314;2.27;2.07;2.02;0
harvester2;60;2021-12-30 10:58:41;2;314;2.24;2.06;2.02;0
harvester2;60;2021-12-30 10:59:41;1;315;2.05;2.04;2.01;0
harvester2;60;2021-12-30 11:00:41;1;315;1.59;1.92;1.97;0
harvester2;60;2021-12-30 11:01:41;2;315;1.79;1.91;1.96;0
harvester2;60;2021-12-30 11:02:41;2;314;1.45;1.80;1.92;0
harvester2;60;2021-12-30 11:03:41;2;315;1.54;1.76;1.90;0
harvester2;60;2021-12-30 11:04:41;1;314;2.34;1.95;1.96;0
harvester2;60;2021-12-30 11:05:41;2;314;1.64;1.82;1.91;0
harvester2;60;2021-12-30 11:06:41;1;316;1.80;1.87;1.92;0
harvester2;60;2021-12-30 11:07:41;2;316;1.89;1.85;1.91;0
harvester2;60;2021-12-30 11:08:41;2;314;1.77;1.83;1.90;0
harvester2;60;2021-12-30 11:09:41;2;316;1.63;1.77;1.88;0
harvester2;60;2021-12-30 11:10:41;2;316;1.59;1.73;1.86;0
harvester2;60;2021-12-30 11:11:41;1;316;1.82;1.77;1.87;1
harvester2;60;2021-12-30 11:12:41;2;315;1.84;1.76;1.85;0
harvester2;60;2021-12-30 11:13:41;2;315;1.65;1.70;1.82;0
harvester2;60;2021-12-30 11:14:41;0;315;1.61;1.69;1.81;1
harvester2;60;2021-12-30 11:15:41;1;315;1.64;1.69;1.81;0
harvester2;60;2021-12-30 11:16:41;2;313;2.12;1.80;1.84;0
harvester2;60;2021-12-30 11:17:41;1;315;1.70;1.75;1.82;0
