# hostname;interval;timestamp;kbswpfree;kbswpused;%swpused;kbswpcad;%swpcad
harvester2;60;2021-12-29 02:40:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:41:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:42:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:43:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:44:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:45:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:46:56;20923660;47856;0.23;10832;22.63
harvester2;60;2021-12-29 02:47:56;20923660;47856;0.23;10848;22.67
harvester2;60;2021-12-29 02:48:56;20923660;47856;0.23;10848;22.67
harvester2;60;2021-12-29 02:49:56;20923660;47856;0.23;10860;22.69
harvester2;60;2021-12-29 02:50:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:51:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:52:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:53:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:54:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:55:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:56:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:57:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:58:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 02:59:56;20923660;47856;0.23;10904;22.79
harvester2;60;2021-12-29 03:00:56;20923788;47728;0.23;10628;22.27
harvester2;60;2021-12-29 03:01:56;20919480;52036;0.25;9932;19.09
harvester2;60;2021-12-29 03:02:56;20915592;55924;0.27;9928;17.75
harvester2;60;2021-12-29 03:03:56;20915336;56180;0.27;9840;17.52
harvester2;60;2021-12-29 03:04:56;20914824;56692;0.27;10116;17.84
harvester2;60;2021-12-29 03:05:56;20914056;57460;0.27;9952;17.32
harvester2;60;2021-12-29 03:06:56;20914056;57460;0.27;9952;17.32
harvester2;60;2021-12-29 03:07:56;20914056;57460;0.27;9952;17.32
harvester2;60;2021-12-29 03:08:56;20914056;57460;0.27;9952;17.32
harvester2;60;2021-12-29 03:09:56;20914568;56948;0.27;9912;17.41
harvester2;60;2021-12-29 03:10:56;20914056;57460;0.27;9788;17.03
harvester2;60;2021-12-29 03:11:56;20914056;57460;0.27;9776;17.01
harvester2;60;2021-12-29 03:12:56;20909720;61796;0.29;10072;16.30
harvester2;60;2021-12-29 03:13:56;20906124;65392;0.31;10268;15.70
harvester2;60;2021-12-29 03:14:56;20904588;66928;0.32;10228;15.28
harvester2;60;2021-12-29 03:15:56;20897676;73840;0.35;10892;14.75
harvester2;60;2021-12-29 03:16:56;20892464;79052;0.38;10740;13.59
harvester2;60;2021-12-29 03:17:56;20886224;85292;0.41;11008;12.91
harvester2;60;2021-12-29 03:18:56;20877272;94244;0.45;11240;11.93
harvester2;60;2021-12-29 03:19:56;20866676;104840;0.50;12468;11.89
harvester2;60;2021-12-29 03:20:56;20855432;116084;0.55;12900;11.11
harvester2;60;2021-12-29 03:21:56;20846728;124788;0.60;13024;10.44
harvester2;60;2021-12-29 03:22:56;20839560;131956;0.63;13616;10.32
harvester2;60;2021-12-29 03:23:56;20834696;136820;0.65;13804;10.09
harvester2;60;2021-12-29 03:24:56;20831112;140404;0.67;14108;10.05
harvester2;60;2021-12-29 03:25:56;20829576;141940;0.68;14156;9.97
harvester2;60;2021-12-29 03:26:56;20829576;141940;0.68;14164;9.98
harvester2;60;2021-12-29 03:27:56;20822152;149364;0.71;14496;9.71
harvester2;60;2021-12-29 03:28:56;20819592;151924;0.72;14316;9.42
harvester2;60;2021-12-29 03:29:56;20812424;159092;0.76;14708;9.24
harvester2;60;2021-12-29 03:30:56;20808072;163444;0.78;89080;54.50
harvester2;60;2021-12-29 03:31:56;20808072;163444;0.78;89320;54.65
harvester2;60;2021-12-29 03:32:56;20800392;171124;0.82;89828;52.49
harvester2;60;2021-12-29 03:33:56;20791944;179572;0.86;90776;50.55
harvester2;60;2021-12-29 03:34:56;20779656;191860;0.91;91244;47.56
harvester2;60;2021-12-29 03:35:56;20778888;192628;0.92;91240;47.37
harvester2;60;2021-12-29 03:36:56;20778632;192884;0.92;91236;47.30
harvester2;60;2021-12-29 03:37:56;20778376;193140;0.92;91312;47.28
harvester2;60;2021-12-29 03:38:56;20778120;193396;0.92;91328;47.22
harvester2;60;2021-12-29 03:39:56;20777864;193652;0.92;91340;47.17
harvester2;60;2021-12-29 03:40:56;20777352;194164;0.93;91252;47.00
harvester2;60;2021-12-29 03:41:56;20777352;194164;0.93;91372;47.06
harvester2;60;2021-12-29 03:42:56;20777352;194164;0.93;91372;47.06
harvester2;60;2021-12-29 03:43:56;20777352;194164;0.93;91384;47.07
harvester2;60;2021-12-29 03:44:56;20776584;194932;0.93;91460;46.92
harvester2;60;2021-12-29 03:45:56;20776584;194932;0.93;91460;46.92
harvester2;60;2021-12-29 03:46:56;20776584;194932;0.93;91460;46.92
harvester2;60;2021-12-29 03:47:56;20776584;194932;0.93;91428;46.90
harvester2;60;2021-12-29 03:48:56;20776584;194932;0.93;91428;46.90
harvester2;60;2021-12-29 03:49:56;20776584;194932;0.93;91396;46.89
harvester2;60;2021-12-29 03:50:56;20776584;194932;0.93;91396;46.89
harvester2;60;2021-12-29 03:51:56;20776584;194932;0.93;91508;46.94
harvester2;60;2021-12-29 03:52:56;20776584;194932;0.93;91508;46.94
harvester2;60;2021-12-29 03:53:56;20776584;194932;0.93;91508;46.94
harvester2;60;2021-12-29 03:54:56;20776072;195444;0.93;91572;46.85
harvester2;60;2021-12-29 03:55:56;20776072;195444;0.93;91592;46.86
harvester2;60;2021-12-29 03:56:56;20776072;195444;0.93;91592;46.86
harvester2;60;2021-12-29 03:57:56;20776072;195444;0.93;91548;46.84
harvester2;60;2021-12-29 03:58:56;20776072;195444;0.93;91600;46.87
harvester2;60;2021-12-29 03:59:56;20776072;195444;0.93;91600;46.87
harvester2;60;2021-12-29 04:00:56;20776072;195444;0.93;91552;46.84
harvester2;60;2021-12-29 04:01:56;20776072;195444;0.93;91552;46.84
harvester2;60;2021-12-29 04:02:56;20776072;195444;0.93;91596;46.87
harvester2;60;2021-12-29 04:03:56;20776072;195444;0.93;91596;46.87
harvester2;60;2021-12-29 04:04:56;20776072;195444;0.93;91576;46.86
harvester2;60;2021-12-29 04:05:56;20776072;195444;0.93;91584;46.86
harvester2;60;2021-12-29 04:06:56;20775048;196468;0.94;91952;46.80
harvester2;60;2021-12-29 04:07:56;20775048;196468;0.94;91956;46.80
harvester2;60;2021-12-29 04:08:56;20769396;202120;0.96;92360;45.70
harvester2;60;2021-12-29 04:09:56;20769396;202120;0.96;92360;45.70
harvester2;60;2021-12-29 04:10:56;20769396;202120;0.96;92364;45.70
harvester2;60;2021-12-29 04:11:56;20767084;204432;0.97;92464;45.23
harvester2;60;2021-12-29 04:12:56;20764772;206744;0.99;92400;44.69
harvester2;60;2021-12-29 04:13:56;20764772;206744;0.99;92400;44.69
harvester2;60;2021-12-29 04:14:56;20764000;207516;0.99;92264;44.46
harvester2;60;2021-12-29 04:15:56;20764000;207516;0.99;92264;44.46
harvester2;60;2021-12-29 04:16:56;20763744;207772;0.99;92212;44.38
