# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2021-12-30 09:25:41,218.23,125.38,92.85,0.00,61740.00,41993.07,0.00
harvester2,60,2021-12-30 09:26:41,363.00,182.68,180.32,0.00,93308.40,89912.40,0.00
harvester2,60,2021-12-30 09:27:41,281.53,134.28,147.25,0.00,68576.67,71509.07,0.00
harvester2,60,2021-12-30 09:28:41,304.77,138.95,165.82,0.00,71134.00,82047.87,0.00
harvester2,60,2021-12-30 09:29:41,303.38,160.25,143.13,0.00,82015.87,69884.67,0.00
harvester2,60,2021-12-30 09:30:41,202.08,84.30,117.78,0.00,43106.13,56316.13,0.00
harvester2,60,2021-12-30 09:31:41,243.90,122.90,121.00,0.00,62900.27,58822.93,0.00
harvester2,60,2021-12-30 09:32:41,214.58,104.93,109.65,0.00,53701.07,51815.07,0.00
harvester2,60,2021-12-30 09:33:41,245.45,127.35,118.10,0.00,65103.17,56510.27,0.00
harvester2,60,2021-12-30 09:34:41,289.45,135.85,153.60,0.00,69521.87,75034.67,0.00
harvester2,60,2021-12-30 09:35:41,117.13,37.27,79.87,0.00,18041.20,35985.20,0.00
harvester2,60,2021-12-30 09:36:41,1344.90,1337.45,7.45,0.00,140617.60,306.80,0.00
harvester2,60,2021-12-30 09:37:41,2135.82,2128.87,6.95,0.00,135371.07,300.27,0.00
harvester2,60,2021-12-30 09:38:41,235.35,228.20,7.15,0.00,31046.13,849.20,0.00
harvester2,60,2021-12-30 09:39:41,12.17,3.80,8.37,0.00,301.73,213.07,0.00
harvester2,60,2021-12-30 09:40:41,9.62,4.00,5.62,0.00,373.07,99.73,0.00
harvester2,60,2021-12-30 09:41:41,8.43,3.88,4.55,0.00,368.13,127.60,0.00
harvester2,60,2021-12-30 09:42:41,17.55,3.78,13.77,0.00,388.93,207.73,0.00
harvester2,60,2021-12-30 09:43:41,404.97,250.65,154.32,0.00,3525.65,4511.07,0.00
harvester2,60,2021-12-30 09:44:41,582.72,325.98,256.73,0.00,4860.53,8502.53,0.00
harvester2,60,2021-12-30 09:45:41,378.23,200.73,177.50,0.00,3247.33,5817.60,0.00
harvester2,60,2021-12-30 09:46:41,241.55,136.73,104.82,0.00,2165.73,3197.07,0.00
harvester2,60,2021-12-30 09:47:41,287.82,157.70,130.12,0.00,2540.00,3822.53,0.00
harvester2,60,2021-12-30 09:48:41,228.78,131.27,97.52,0.00,2095.07,3006.67,0.00
harvester2,60,2021-12-30 09:49:41,286.60,149.55,137.05,0.00,2480.27,3902.27,0.00
harvester2,60,2021-12-30 09:50:41,290.48,159.45,131.03,0.00,2814.27,4306.40,0.00
harvester2,60,2021-12-30 09:51:41,333.44,175.02,158.42,0.00,3086.02,5098.75,0.00
harvester2,60,2021-12-30 09:52:41,388.78,200.57,188.22,0.00,3626.80,6087.47,0.00
harvester2,60,2021-12-30 09:53:41,356.38,183.02,173.37,0.00,3383.38,5610.67,0.00
harvester2,60,2021-12-30 09:54:41,264.13,136.33,127.80,0.00,2540.27,3909.07,0.00
harvester2,60,2021-12-30 09:55:41,210.42,110.55,99.87,0.00,2059.20,3189.20,0.00
harvester2,60,2021-12-30 09:56:41,253.63,120.22,133.42,0.00,2363.20,4138.13,0.00
harvester2,60,2021-12-30 09:57:41,206.47,109.35,97.12,0.00,1775.07,2161.20,0.00
harvester2,60,2021-12-30 09:58:41,197.72,102.35,95.37,0.00,1754.27,2566.53,0.00
harvester2,60,2021-12-30 09:59:41,226.20,105.52,120.68,0.00,2093.33,3545.07,0.00
harvester2,60,2021-12-30 10:00:41,240.85,110.92,129.93,0.00,2208.13,3846.53,0.00
harvester2,60,2021-12-30 10:01:41,331.08,158.37,172.72,0.00,3069.20,5368.53,0.00
harvester2,60,2021-12-30 10:02:41,224.72,113.02,111.70,0.00,1997.60,3066.40,0.00
harvester2,60,2021-12-30 10:03:41,269.53,110.72,158.82,0.00,2194.23,4300.27,0.00
harvester2,60,2021-12-30 10:04:41,371.70,156.67,215.03,0.00,3023.07,6270.27,0.00
harvester2,60,2021-12-30 10:05:41,287.15,111.30,175.85,0.00,2387.73,5386.00,0.00
harvester2,60,2021-12-30 10:06:41,257.60,106.32,151.28,0.00,2177.87,4389.87,0.00
harvester2,60,2021-12-30 10:07:41,288.12,107.95,180.17,0.00,2163.07,5017.60,0.00
harvester2,60,2021-12-30 10:08:41,298.53,103.78,194.75,0.00,2259.33,5730.80,0.00
harvester2,60,2021-12-30 10:09:41,237.22,78.43,158.78,0.00,1736.27,4376.93,0.00
harvester2,60,2021-12-30 10:10:41,160.17,52.57,107.60,0.00,1220.93,2955.60,0.00
harvester2,60,2021-12-30 10:11:41,241.12,88.20,152.92,0.00,1691.60,4124.67,0.00
harvester2,60,2021-12-30 10:12:41,153.48,62.33,91.15,0.00,1208.53,2257.47,0.00
harvester2,60,2021-12-30 10:13:41,376.77,135.53,241.23,0.00,2171.38,6009.47,0.00
harvester2,60,2021-12-30 10:14:41,216.82,69.22,147.60,0.00,1355.20,3563.07,0.00
harvester2,60,2021-12-30 10:15:41,333.50,100.65,232.85,0.00,1806.80,5671.47,0.00
harvester2,60,2021-12-30 10:16:41,277.43,77.48,199.95,0.00,1508.80,5045.73,0.00
harvester2,60,2021-12-30 10:17:41,350.60,83.58,267.02,0.00,1610.80,6439.20,0.00
harvester2,60,2021-12-30 10:18:41,194.68,47.78,146.90,0.00,1127.60,3474.27,0.00
harvester2,60,2021-12-30 10:19:41,216.52,39.50,177.02,0.00,1003.73,4140.00,0.00
harvester2,60,2021-12-30 10:20:41,225.52,51.72,173.80,0.00,1010.80,4002.53,0.00
harvester2,60,2021-12-30 10:21:41,323.92,66.22,257.70,0.00,1112.40,5991.07,0.00
harvester2,60,2021-12-30 10:22:41,151.00,33.07,117.93,0.00,726.93,2712.93,0.00
harvester2,60,2021-12-30 10:23:41,226.85,28.83,198.02,0.00,739.65,4494.40,0.00
harvester2,60,2021-12-30 10:24:41,170.87,23.30,147.57,0.00,651.07,3594.93,0.00
harvester2,60,2021-12-30 10:25:41,157.15,14.22,142.93,0.00,552.93,3190.13,0.00
harvester2,60,2021-12-30 10:26:41,130.07,13.28,116.78,0.00,496.00,2866.80,0.00
harvester2,60,2021-12-30 10:27:41,155.50,11.67,143.83,0.00,503.07,3214.27,0.00
harvester2,60,2021-12-30 10:28:41,218.88,19.60,199.28,0.00,538.27,4610.13,0.00
harvester2,60,2021-12-30 10:29:41,156.53,13.18,143.35,0.00,540.27,3184.40,0.00
harvester2,60,2021-12-30 10:30:41,265.20,16.17,249.03,0.00,540.93,5492.00,0.00
harvester2,60,2021-12-30 10:31:41,157.45,11.78,145.67,0.00,532.67,3258.40,0.00
harvester2,60,2021-12-30 10:32:41,147.88,8.65,139.23,0.00,452.00,3066.40,0.00
harvester2,60,2021-12-30 10:33:41,231.20,13.73,217.47,0.00,504.77,4824.67,0.00
harvester2,60,2021-12-30 10:34:41,156.77,7.97,148.80,0.00,445.87,3401.60,0.00
harvester2,60,2021-12-30 10:35:41,246.03,9.57,236.47,0.00,419.47,4883.73,0.00
harvester2,60,2021-12-30 10:36:41,168.27,9.17,159.10,0.00,457.33,3435.73,0.00
harvester2,60,2021-12-30 10:37:41,195.48,7.12,188.37,0.00,448.67,4022.00,0.00
harvester2,60,2021-12-30 10:38:41,200.62,7.00,193.62,0.00,408.80,4125.47,0.00
harvester2,60,2021-12-30 10:39:41,140.90,5.68,135.22,0.00,410.93,2890.53,0.00
harvester2,60,2021-12-30 10:40:41,245.28,6.33,238.95,0.00,369.60,5062.00,0.00
harvester2,60,2021-12-30 10:41:41,131.27,4.12,127.15,0.00,384.67,2657.07,0.00
harvester2,60,2021-12-30 10:42:41,233.33,5.67,227.67,0.00,369.60,4822.27,0.00
harvester2,60,2021-12-30 10:43:41,160.58,5.00,155.58,0.00,362.05,3258.00,0.00
harvester2,60,2021-12-30 10:44:41,204.05,21.65,182.40,0.00,530.13,3896.67,0.00
harvester2,60,2021-12-30 10:45:41,331.15,28.13,303.02,0.00,560.53,7002.00,0.00
harvester2,60,2021-12-30 10:46:41,144.27,18.55,125.72,0.00,588.00,2905.33,0.00
harvester2,60,2021-12-30 10:47:41,228.38,13.05,215.33,0.00,593.87,4891.20,0.00
harvester2,60,2021-12-30 10:48:41,241.20,20.00,221.20,0.00,815.73,4887.20,0.00
harvester2,60,2021-12-30 10:49:41,154.47,23.25,131.22,0.00,676.00,3008.80,0.00
harvester2,60,2021-12-30 10:50:41,151.60,4.70,146.90,0.00,392.93,2892.80,0.00
harvester2,60,2021-12-30 10:51:41,205.43,4.90,200.53,0.00,318.67,4101.60,0.00
harvester2,60,2021-12-30 10:52:41,134.10,3.17,130.93,0.00,382.27,2962.27,0.00
harvester2,60,2021-12-30 10:53:41,154.32,3.35,150.97,0.00,282.05,3120.80,0.00
harvester2,60,2021-12-30 10:54:41,129.28,3.28,126.00,0.00,378.67,2627.73,0.00
harvester2,60,2021-12-30 10:55:41,209.42,3.12,206.30,0.00,299.20,4141.07,0.00
harvester2,60,2021-12-30 10:56:41,151.02,3.52,147.50,0.00,368.93,2984.13,0.00
harvester2,60,2021-12-30 10:57:41,134.17,4.28,129.88,0.00,385.07,2799.73,0.00
harvester2,60,2021-12-30 10:58:41,178.00,3.03,174.97,0.00,244.00,3454.53,0.00
harvester2,60,2021-12-30 10:59:41,128.73,3.02,125.72,0.00,351.87,2503.20,0.00
harvester2,60,2021-12-30 11:00:41,220.60,3.60,217.00,0.00,285.29,4315.28,0.00
harvester2,60,2021-12-30 11:01:41,126.55,2.88,123.67,0.00,384.80,2456.67,0.00
harvester2,60,2021-12-30 11:02:41,225.23,2.98,222.25,0.00,257.20,4384.80,0.00
harvester2,60,2021-12-30 11:03:41,149.53,3.17,146.37,0.00,335.97,2959.20,0.00
harvester2,60,2021-12-30 11:04:41,128.12,3.12,125.00,0.00,373.73,2432.53,0.00
harvester2,60,2021-12-30 11:05:41,220.80,2.98,217.82,0.00,284.80,4295.33,0.00
harvester2,60,2021-12-30 11:06:41,126.80,2.77,124.03,0.00,330.53,2432.93,0.00
harvester2,60,2021-12-30 11:07:41,168.82,3.13,165.68,0.00,339.07,3260.00,0.00
harvester2,60,2021-12-30 11:08:41,131.20,2.78,128.42,0.00,245.60,2624.40,0.00
harvester2,60,2021-12-30 11:09:41,110.52,3.88,106.63,0.00,347.73,2204.67,0.00
harvester2,60,2021-12-30 11:10:41,146.95,2.72,144.23,0.00,269.20,3036.93,0.00
harvester2,60,2021-12-30 11:11:41,135.43,2.37,133.07,0.00,256.27,2665.73,0.00
harvester2,60,2021-12-30 11:12:41,95.27,2.17,93.10,0.00,301.33,1930.93,0.00
harvester2,60,2021-12-30 11:13:41,143.62,4.70,138.92,0.00,247.25,2857.47,0.00
harvester2,60,2021-12-30 11:14:41,85.98,3.28,82.70,0.00,374.53,1747.33,0.00
harvester2,60,2021-12-30 11:15:41,144.67,15.23,129.43,0.00,371.33,2490.80,0.00
harvester2,60,2021-12-30 11:16:41,91.30,4.03,87.27,0.00,391.07,1802.27,0.00
harvester2,60,2021-12-30 11:17:41,138.20,1.55,136.65,0.00,260.00,2749.20,0.00
harvester2,60,2021-12-30 11:18:41,91.32,3.63,87.68,0.00,414.93,1810.93,0.00
harvester2,60,2021-12-30 11:19:41,165.33,4.90,160.43,0.00,312.67,3211.47,0.00
harvester2,60,2021-12-30 11:20:41,90.75,2.53,88.22,0.00,364.27,1768.53,0.00
harvester2,60,2021-12-30 11:21:41,174.92,3.22,171.70,0.00,294.27,3528.80,0.00
harvester2,60,2021-12-30 11:22:41,115.08,5.13,109.95,0.00,287.73,2181.73,0.00
harvester2,60,2021-12-30 11:23:41,108.65,3.08,105.57,0.00,354.32,2180.13,0.00
harvester2,60,2021-12-30 11:24:41,162.02,2.68,159.33,0.00,298.53,3146.80,0.00
harvester2,60,2021-12-30 11:25:41,137.68,5.13,132.55,0.00,294.67,2668.80,0.00
harvester2,60,2021-12-30 11:26:41,93.67,2.67,91.00,0.00,339.60,2152.67,0.00
harvester2,60,2021-12-30 11:27:41,150.62,3.40,147.22,0.00,297.73,2967.20,0.00
harvester2,60,2021-12-30 11:28:41,107.70,2.65,105.05,0.00,374.00,2121.87,0.00
harvester2,60,2021-12-30 11:29:41,161.78,2.42,159.37,0.00,307.33,3114.00,0.00
harvester2,60,2021-12-30 11:30:41,125.45,3.55,121.90,0.00,385.07,2348.40,0.00
harvester2,60,2021-12-30 11:31:41,148.28,2.80,145.48,0.00,328.53,2824.27,0.00
harvester2,60,2021-12-30 11:32:41,138.75,1.83,136.92,0.00,240.67,2832.00,0.00
harvester2,60,2021-12-30 11:33:41,128.02,2.87,125.15,0.00,329.70,2436.00,0.00
harvester2,60,2021-12-30 11:34:41,136.60,3.08,133.52,0.00,337.07,2570.80,0.00
harvester2,60,2021-12-30 11:35:41,141.43,1.83,139.60,0.00,240.93,2878.67,0.00
