# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2021-12-29 15:36:51,-1,8.31,0.00,18.05,18.07,0.00,55.57
harvester2,60,2021-12-29 15:37:51,-1,6.05,0.00,18.57,25.38,0.00,50.00
harvester2,60,2021-12-29 15:38:51,-1,5.95,0.00,17.26,26.74,0.00,50.05
harvester2,60,2021-12-29 15:39:51,-1,5.91,0.00,13.45,31.52,0.00,49.12
harvester2,60,2021-12-29 15:40:51,-1,5.82,0.00,17.49,26.56,0.00,50.13
harvester2,60,2021-12-29 15:41:51,-1,5.81,0.00,12.29,32.34,0.00,49.56
harvester2,60,2021-12-29 15:42:51,-1,5.78,0.00,11.64,33.18,0.00,49.40
harvester2,60,2021-12-29 15:43:51,-1,6.10,0.00,12.83,32.73,0.00,48.34
harvester2,60,2021-12-29 15:44:51,-1,5.79,0.00,14.24,29.97,0.00,49.99
harvester2,60,2021-12-29 15:45:51,-1,5.99,0.00,14.41,30.61,0.00,48.99
harvester2,60,2021-12-29 15:46:51,-1,10.11,0.00,14.89,23.58,0.00,51.42
harvester2,60,2021-12-29 15:47:51,-1,20.03,0.00,12.53,0.94,0.00,66.50
harvester2,60,2021-12-29 15:48:51,-1,11.03,0.00,12.32,2.24,0.00,74.41
harvester2,60,2021-12-29 15:49:51,-1,9.87,0.00,18.68,3.64,0.00,67.81
harvester2,60,2021-12-29 15:50:51,-1,15.04,0.00,19.78,3.99,0.00,61.20
harvester2,60,2021-12-29 15:51:51,-1,33.36,0.00,15.16,3.20,0.00,48.28
harvester2,60,2021-12-29 15:52:51,-1,34.39,0.00,16.74,4.74,0.00,44.13
harvester2,60,2021-12-29 15:53:51,-1,21.95,0.00,15.13,5.95,0.00,56.97
harvester2,60,2021-12-29 15:54:51,-1,14.79,0.00,19.40,4.34,0.00,61.47
harvester2,60,2021-12-29 15:55:51,-1,10.48,0.00,18.05,3.45,0.00,68.01
harvester2,60,2021-12-29 15:56:51,-1,17.66,0.00,16.18,1.07,0.00,65.09
harvester2,60,2021-12-29 15:57:51,-1,23.60,0.00,15.66,0.41,0.00,60.33
harvester2,60,2021-12-29 15:58:51,-1,18.19,0.00,17.13,0.72,0.00,63.96
harvester2,60,2021-12-29 15:59:51,-1,24.83,0.00,14.36,0.18,0.00,60.63
harvester2,60,2021-12-29 16:00:51,-1,17.70,0.00,14.51,2.63,0.00,65.16
harvester2,60,2021-12-29 16:01:51,-1,23.07,0.00,14.67,0.52,0.00,61.74
harvester2,60,2021-12-29 16:02:51,-1,24.80,0.00,13.19,1.32,0.00,60.70
harvester2,60,2021-12-29 16:03:51,-1,18.48,0.00,17.32,0.60,0.00,63.60
harvester2,60,2021-12-29 16:04:51,-1,24.73,0.00,14.17,0.44,0.00,60.67
harvester2,60,2021-12-29 16:05:51,-1,19.19,0.00,16.07,0.09,0.00,64.65
harvester2,60,2021-12-29 16:06:51,-1,24.14,0.00,14.60,0.11,0.00,61.15
harvester2,60,2021-12-29 16:07:51,-1,25.21,0.00,13.44,0.10,0.00,61.25
harvester2,60,2021-12-29 16:08:51,-1,17.77,0.00,17.13,0.26,0.00,64.84
harvester2,60,2021-12-29 16:09:51,-1,24.31,0.00,14.86,0.06,0.00,60.78
harvester2,60,2021-12-29 16:10:51,-1,18.97,0.00,16.05,0.14,0.00,64.84
harvester2,60,2021-12-29 16:11:51,-1,23.18,0.00,15.69,0.19,0.00,60.95
harvester2,60,2021-12-29 16:12:51,-1,24.71,0.00,14.15,0.07,0.00,61.07
harvester2,60,2021-12-29 16:13:51,-1,17.73,0.00,18.00,0.07,0.00,64.20
harvester2,60,2021-12-29 16:14:51,-1,26.40,0.00,14.99,0.05,0.00,58.55
harvester2,60,2021-12-29 16:15:51,-1,31.44,0.00,16.77,0.17,0.00,51.62
harvester2,60,2021-12-29 16:16:51,-1,35.45,0.00,24.52,0.12,0.00,39.92
harvester2,60,2021-12-29 16:17:51,-1,30.27,0.00,15.54,0.23,0.00,53.97
harvester2,60,2021-12-29 16:18:51,-1,18.42,0.00,16.76,0.20,0.00,64.62
harvester2,60,2021-12-29 16:19:51,-1,23.98,0.00,15.53,0.10,0.00,60.39
harvester2,60,2021-12-29 16:20:51,-1,24.47,0.00,14.54,0.11,0.00,60.88
harvester2,60,2021-12-29 16:21:51,-1,18.44,0.00,17.02,0.21,0.00,64.33
harvester2,60,2021-12-29 16:22:51,-1,24.73,0.00,14.49,0.12,0.00,60.66
harvester2,60,2021-12-29 16:23:51,-1,19.87,0.00,16.13,0.24,0.00,63.75
harvester2,60,2021-12-29 16:24:51,-1,24.72,0.00,14.63,0.11,0.00,60.54
harvester2,60,2021-12-29 16:25:51,-1,24.09,0.00,14.49,0.12,0.00,61.30
harvester2,60,2021-12-29 16:26:51,-1,17.88,0.00,18.39,0.07,0.00,63.66
harvester2,60,2021-12-29 16:27:51,-1,26.20,0.00,13.90,0.06,0.00,59.84
harvester2,60,2021-12-29 16:28:51,-1,24.04,0.00,15.06,0.11,0.00,60.79
harvester2,60,2021-12-29 16:29:51,-1,18.25,0.00,17.88,0.09,0.00,63.78
harvester2,60,2021-12-29 16:30:51,-1,23.90,0.00,14.60,0.20,0.00,61.31
harvester2,60,2021-12-29 16:31:51,-1,24.14,0.00,14.55,0.11,0.00,61.20
harvester2,60,2021-12-29 16:32:51,-1,19.46,0.00,17.43,0.20,0.00,62.90
harvester2,60,2021-12-29 16:33:51,-1,25.26,0.00,16.32,0.32,0.00,58.11
harvester2,60,2021-12-29 16:34:51,-1,17.67,0.00,15.95,1.90,0.00,64.47
harvester2,60,2021-12-29 16:35:51,-1,23.60,0.00,13.34,2.17,0.00,60.90
harvester2,60,2021-12-29 16:36:51,-1,24.76,0.00,14.71,1.09,0.00,59.44
harvester2,60,2021-12-29 16:37:51,-1,18.38,0.00,15.96,0.73,0.00,64.94
harvester2,60,2021-12-29 16:38:51,-1,25.32,0.00,14.10,0.12,0.00,60.46
harvester2,60,2021-12-29 16:39:51,-1,18.30,0.00,17.32,0.09,0.00,64.28
harvester2,60,2021-12-29 16:40:51,-1,25.01,0.00,15.17,0.04,0.00,59.78
harvester2,60,2021-12-29 16:41:51,-1,24.89,0.00,14.29,0.06,0.00,60.76
