# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
harvester2;60;2021-12-30 03:49:46;167.80;89.45;78.35;0.00;42864.27;34796.13;0.00
harvester2;60;2021-12-30 03:50:46;355.55;179.37;176.18;0.00;91212.40;86669.33;0.00
harvester2;60;2021-12-30 03:51:46;338.62;171.22;167.40;0.00;86809.87;81238.93;0.00
harvester2;60;2021-12-30 03:52:46;251.87;123.38;128.48;0.00;62683.73;61747.20;0.00
harvester2;60;2021-12-30 03:53:46;249.08;117.37;131.72;0.00;59398.98;63789.87;0.00
harvester2;60;2021-12-30 03:54:46;168.57;67.10;101.47;0.00;33961.47;47351.20;0.00
harvester2;60;2021-12-30 03:55:46;282.50;150.67;131.83;0.00;76166.67;62846.93;0.00
harvester2;60;2021-12-30 03:56:46;249.22;123.42;125.80;0.00;62491.87;60329.20;0.00
harvester2;60;2021-12-30 03:57:46;305.20;148.70;156.50;0.00;75331.47;74542.27;0.00
harvester2;60;2021-12-30 03:58:46;177.17;79.78;97.38;0.00;40543.60;46038.13;0.00
harvester2;60;2021-12-30 03:59:46;236.42;113.42;123.00;0.00;57611.73;58525.47;0.00
harvester2;60;2021-12-30 04:00:46;329.80;293.43;36.37;0.00;52046.27;12296.67;0.00
harvester2;60;2021-12-30 04:01:46;2105.97;2100.98;4.98;0.00;154074.80;158.80;0.00
harvester2;60;2021-12-30 04:02:46;1261.80;1253.12;8.68;0.00;100961.33;1012.67;0.00
harvester2;60;2021-12-30 04:03:46;32.45;27.10;5.35;0.00;602.90;78.13;0.00
harvester2;60;2021-12-30 04:04:46;12.47;4.48;7.98;0.00;363.20;138.13;0.00
harvester2;60;2021-12-30 04:05:46;18.57;10.43;8.13;0.00;538.67;284.13;0.00
harvester2;60;2021-12-30 04:06:46;14.13;3.53;10.60;0.00;374.27;288.67;0.00
harvester2;60;2021-12-30 04:07:46;309.72;177.62;132.10;0.00;2504.27;3891.47;0.00
