# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
harvester2;60;2021-12-30 09:25:41;3440572;7170040;438984;5.49;30540;3868664;1301476;4.49;264464;3927456;594388
harvester2;60;2021-12-30 09:26:41;139508;7135908;456696;5.71;30668;7107888;1301476;4.49;264992;7186224;698732
harvester2;60;2021-12-30 09:27:41;134240;7133716;459028;5.74;30796;7101500;1301476;4.49;265296;7178540;609552
harvester2;60;2021-12-30 09:28:41;136712;7136364;456452;5.71;30796;7092144;1301476;4.49;265368;7169080;286072
harvester2;60;2021-12-30 09:29:41;131532;7132956;459940;5.75;30808;7083060;1301476;4.49;265448;7161680;653204
harvester2;60;2021-12-30 09:30:41;137400;7136064;456804;5.71;30844;7074384;1301476;4.49;265532;7152064;256728
harvester2;60;2021-12-30 09:31:41;158352;7136264;456528;5.71;30860;7045388;1301476;4.49;265612;7122860;379992
harvester2;60;2021-12-30 09:32:41;136476;7139468;453168;5.67;30940;7063064;1301476;4.49;265712;7140176;439048
harvester2;60;2021-12-30 09:33:41;150096;7135212;457400;5.72;30868;7036520;1301476;4.49;265784;7113844;702168
harvester2;60;2021-12-30 09:34:41;138968;7140224;452224;5.66;30888;7043232;1301476;4.49;265860;7120796;532744
harvester2;60;2021-12-30 09:35:41;3778880;7165076;443900;5.55;300;3554920;1303720;4.50;195744;3651464;280
harvester2;60;2021-12-30 09:36:41;2973736;7113324;517972;6.48;6916;4323476;1397004;4.82;196368;4507468;1588
harvester2;60;2021-12-30 09:37:41;142100;7111332;515428;6.45;7032;7148368;1395000;4.82;203728;7324756;4748
harvester2;60;2021-12-30 09:38:41;208600;6363724;1261900;15.78;7648;6332564;2110096;7.28;212044;7250084;304
harvester2;60;2021-12-30 09:39:41;125612;6181352;1444208;18.06;7752;6233084;2970740;10.26;212708;7324428;216
harvester2;60;2021-12-30 09:40:41;135652;6045372;1580196;19.76;7848;6086948;2970740;10.26;213360;7319976;144
harvester2;60;2021-12-30 09:41:41;127980;6034936;1590628;19.89;7952;6084040;2970740;10.26;213780;7327072;344
harvester2;60;2021-12-30 09:42:41;133240;6031956;1593584;19.93;8056;6075684;2970740;10.26;217800;7314636;188
harvester2;60;2021-12-30 09:43:41;133920;6011124;1612644;20.17;8208;6052420;3828980;13.22;246600;7278584;18720
harvester2;60;2021-12-30 09:44:41;129844;5975560;1647024;20.60;8348;6019656;3829108;13.22;280484;7245300;7644
harvester2;60;2021-12-30 09:45:41;137004;5960832;1661364;20.78;8472;5997104;3829484;13.22;303588;7212848;540
harvester2;60;2021-12-30 09:46:41;132432;5901556;1720232;21.51;8592;5941932;3862392;13.33;321276;7197992;428
