# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2021-12-28 19:41:14,133744,7213980,387260,4.84,44448,7164664,1099148,3.79,222748,7230752,387880
harvester2,60,2021-12-28 19:42:14,147032,7209004,389580,4.87,44668,7122888,1099148,3.79,224668,7188372,526264
harvester2,60,2021-12-28 19:43:14,148556,7206328,391936,4.90,45596,7113908,1099280,3.79,225252,7181928,706660
harvester2,60,2021-12-28 19:44:14,152624,7191988,405572,5.07,45736,7093636,1099156,3.79,226060,7176268,492100
harvester2,60,2021-12-28 19:45:14,134696,7193280,403304,5.04,46064,7109712,1099156,3.79,226964,7191380,182772
harvester2,60,2021-12-28 19:46:14,143648,7192164,404132,5.05,46876,7095724,1099156,3.79,228324,7176364,310756
harvester2,60,2021-12-28 19:47:14,139164,7188880,407108,5.09,46976,7092272,1099156,3.79,229100,7171776,692272
harvester2,60,2021-12-28 19:48:14,155512,7190300,405740,5.07,47448,7073948,1099156,3.79,230032,7154200,246416
harvester2,60,2021-12-28 19:49:14,137500,7186044,409832,5.13,48308,7082476,1099156,3.79,231132,7162016,706308
harvester2,60,2021-12-28 19:50:14,146492,7191136,404664,5.06,48376,7075212,1099156,3.79,231728,7154244,288532
harvester2,60,2021-12-28 19:51:14,145120,7189584,406120,5.08,48396,7071376,1099156,3.79,232196,7149988,551136
harvester2,60,2021-12-28 19:52:14,156036,7191748,403940,5.05,48488,7060204,1099156,3.79,232408,7138028,370920
harvester2,60,2021-12-28 19:53:14,7277160,7234568,438524,5.48,3236,150116,1154724,3.99,95940,347856,772
harvester2,60,2021-12-28 19:54:14,2042084,7183372,471288,5.89,5620,5337788,1197548,4.13,99036,5572980,2156
harvester2,60,2021-12-28 19:55:14,130140,7165800,483976,6.05,5836,7227028,1195544,4.13,105088,7473236,2692
harvester2,60,2021-12-28 19:56:14,133792,7165852,483820,6.05,5940,7223388,1195544,4.13,105744,7468584,164
harvester2,60,2021-12-28 19:57:14,202816,7156536,491140,6.14,6076,7142752,1195544,4.13,125320,7369216,13740
harvester2,60,2021-12-28 19:58:14,136500,7146928,490060,6.13,6212,7188788,1199896,4.14,188712,7351884,148648
harvester2,60,2021-12-28 19:59:14,154236,7140224,488552,6.11,6340,7157164,1199896,4.14,229216,7279488,157652
harvester2,60,2021-12-28 20:00:14,149584,7134620,488812,6.11,6444,7152280,1200028,4.14,441488,7063092,257088
harvester2,60,2021-12-28 20:01:14,133104,7113224,485604,6.07,6656,7125140,1200028,4.14,441820,7035892,84756
harvester2,60,2021-12-28 20:02:14,141172,7100436,494424,6.18,6788,7070168,1200028,4.14,442168,6981972,411336
harvester2,60,2021-12-28 20:03:14,1294200,7103048,493700,6.17,7156,5935584,1200028,4.14,972696,5315984,789652
harvester2,60,2021-12-28 20:04:14,127116,7103428,488092,6.10,7268,7071304,1200028,4.14,2048184,5375600,524352
harvester2,60,2021-12-28 20:05:14,137828,7107108,486884,6.09,2888,7100784,1200028,4.14,2045816,5402144,129596
harvester2,60,2021-12-28 20:06:14,130628,7104116,489860,6.13,3268,7104804,1200028,4.14,2203088,5249864,291588
harvester2,60,2021-12-28 20:07:14,128832,7101868,492080,6.15,3364,7104684,1200028,4.14,2239320,5213692,254560
harvester2,60,2021-12-28 20:08:14,555676,7107936,487260,6.09,3456,6676572,1200028,4.14,1982228,5042440,1289492
harvester2,60,2021-12-28 20:09:14,203048,6363372,1230296,15.39,3936,6272172,1952716,6.74,1985948,5374292,380
harvester2,60,2021-12-28 20:10:14,131904,6115404,1478092,18.49,4028,6095320,2799908,9.67,1978208,5451804,308
harvester2,60,2021-12-28 20:11:14,131516,6083568,1509876,18.88,4140,6063740,2799908,9.67,1978564,5452384,0
harvester2,60,2021-12-28 20:12:14,146572,6078692,1514672,18.94,4236,6043608,2799908,9.67,1970892,5442376,180
harvester2,60,2021-12-28 20:13:14,139544,6061584,1531440,19.15,5076,6029832,3650032,12.60,1977940,5439960,812
harvester2,60,2021-12-28 20:14:14,140440,6047036,1545400,19.33,5224,6006696,3650132,12.60,1990892,5422772,16156
harvester2,60,2021-12-28 20:15:14,152536,6015448,1576724,19.72,5336,5960892,3650160,12.60,1993536,5406716,7208
harvester2,60,2021-12-28 20:16:14,160684,6001800,1590144,19.89,5520,5936612,3650536,12.60,1995248,5392180,140
harvester2,60,2021-12-28 20:17:14,199656,5997612,1593988,19.93,5812,5891232,3650672,12.60,1984740,5362508,456
harvester2,60,2021-12-28 20:18:14,156352,6010288,1581080,19.77,5972,5944952,3650160,12.60,1988992,5396452,728
harvester2,60,2021-12-28 20:19:14,148836,6006056,1585316,19.83,6112,5946492,3650820,12.60,1990556,5403256,332
harvester2,60,2021-12-28 20:20:14,133444,5998232,1592872,19.92,6256,5952056,3650964,12.60,1982528,5422388,352
harvester2,60,2021-12-28 20:21:14,183644,5991724,1599168,20.00,6352,5894100,3651316,12.60,1964848,5386248,6052
harvester2,60,2021-12-28 20:22:14,135164,5974112,1616648,20.22,6496,5926068,3651940,12.61,1957920,5443692,308
harvester2,60,2021-12-28 20:23:14,139920,5967772,1623164,20.30,6636,5915896,3652076,12.61,1935404,5460580,424
harvester2,60,2021-12-28 20:24:14,129256,5795388,1795560,22.46,6764,5759400,3652280,12.61,1909408,5504332,5236
harvester2,60,2021-12-28 20:25:14,132444,5795028,1795852,22.46,6924,5757688,3650160,12.60,1892264,5519496,468
harvester2,60,2021-12-28 20:26:14,134168,5776440,1814492,22.69,7100,5738480,3652488,12.61,1878616,5532448,264
harvester2,60,2021-12-28 20:27:14,154012,5772520,1818348,22.74,7220,5716244,3652640,12.61,1866180,5525156,368
harvester2,60,2021-12-28 20:28:14,181944,5771036,1819840,22.76,7340,5688004,3652772,12.61,1856996,5509284,5640
harvester2,60,2021-12-28 20:29:14,263528,5765136,1825672,22.83,7460,5602920,3652908,12.61,1868872,5415208,3600
harvester2,60,2021-12-28 20:30:14,182856,5765924,1824924,22.82,7604,5683892,3653056,12.61,1906420,5458168,432
harvester2,60,2021-12-28 20:31:14,131636,5762296,1828436,22.87,7780,5731284,3653188,12.61,1914428,5503420,3296
harvester2,60,2021-12-28 20:32:14,133588,5759684,1831128,22.90,7936,5727364,3653324,12.61,1920352,5493728,3248
harvester2,60,2021-12-28 20:33:14,167576,5762308,1828480,22.87,8096,5697604,3653592,12.61,1929784,5455888,3484
harvester2,60,2021-12-28 20:34:14,134012,5761420,1829424,22.88,8240,5730512,3653744,12.61,1936788,5481608,124
harvester2,60,2021-12-28 20:35:14,320208,5761512,1829168,22.88,8376,5547380,3653876,12.61,1958916,5276348,480
