# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-10 04:18:31,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:18:31,eth0,3.93,3.93,0.34,2.59,0.00,0.00,1.00,0.00
harvester2,60,2022-01-10 04:18:31,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:19:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:19:31,eth0,4.02,3.72,0.35,2.52,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 04:19:31,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:20:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:20:31,eth0,3.98,3.60,0.35,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 04:20:31,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:21:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:21:31,eth0,3.72,3.58,0.32,2.51,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 04:21:31,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:22:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:22:31,eth0,3.92,3.60,0.35,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 04:22:31,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 04:23:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
