# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-09 22:31:34,/dev/sda2,96543,128476,57.10,61.18,14374907,292789,2.00
harvester2,60,2022-01-09 22:32:34,/dev/sda2,94148,130871,58.16,62.25,14374907,292789,2.00
harvester2,60,2022-01-09 22:33:34,/dev/sda2,92495,132524,58.89,62.98,14374907,292789,2.00
harvester2,60,2022-01-09 22:34:34,/dev/sda2,90832,134186,59.63,63.72,14374907,292789,2.00
harvester2,60,2022-01-09 22:35:34,/dev/sda2,89205,135814,60.36,64.44,14374907,292789,2.00
harvester2,60,2022-01-09 22:36:34,/dev/sda2,86952,138067,61.36,65.44,14374907,292789,2.00
harvester2,60,2022-01-09 22:37:34,/dev/sda2,85656,139363,61.93,66.02,14374907,292789,2.00
harvester2,60,2022-01-09 22:38:34,/dev/sda2,83419,141600,62.93,67.01,14374907,292789,2.00
harvester2,60,2022-01-09 22:39:34,/dev/sda2,81788,143231,63.65,67.74,14374907,292789,2.00
harvester2,60,2022-01-09 22:40:34,/dev/sda2,80609,144410,64.18,68.26,14374907,292789,2.00
harvester2,60,2022-01-09 22:41:34,/dev/sda2,78700,146319,65.03,69.11,14374907,292789,2.00
harvester2,60,2022-01-09 22:42:34,/dev/sda2,76923,148096,65.81,69.90,14374907,292789,2.00
harvester2,60,2022-01-09 22:43:34,/dev/sda2,75256,149763,66.56,70.64,14374907,292789,2.00
harvester2,60,2022-01-09 22:44:34,/dev/sda2,73177,151842,67.48,71.57,14374907,292789,2.00
harvester2,60,2022-01-09 22:45:34,/dev/sda2,72002,153017,68.00,72.09,14374907,292789,2.00
harvester2,60,2022-01-09 22:46:34,/dev/sda2,70790,154229,68.54,72.63,14374906,292790,2.00
harvester2,60,2022-01-09 22:47:34,/dev/sda2,70787,154232,68.54,72.63,14374899,292797,2.00
harvester2,60,2022-01-09 22:48:34,/dev/sda2,70783,154235,68.54,72.63,14374899,292797,2.00
harvester2,60,2022-01-09 22:49:34,/dev/sda2,70699,154320,68.58,72.67,14374899,292797,2.00
harvester2,60,2022-01-09 22:50:34,/dev/sda2,70407,154612,68.71,72.80,14374899,292797,2.00
harvester2,60,2022-01-09 22:51:34,/dev/sda2,69944,155075,68.92,73.00,14374898,292798,2.00
harvester2,60,2022-01-09 22:52:34,/dev/sda2,69723,155296,69.01,73.10,14374899,292797,2.00
harvester2,60,2022-01-09 22:53:34,/dev/sda2,69460,155559,69.13,73.22,14374898,292798,2.00
harvester2,60,2022-01-09 22:54:34,/dev/sda2,69460,155559,69.13,73.22,14374898,292798,2.00
harvester2,60,2022-01-09 22:55:34,/dev/sda2,68834,156185,69.41,73.50,14374899,292797,2.00
harvester2,60,2022-01-09 22:56:34,/dev/sda2,67925,157094,69.81,73.90,14374899,292797,2.00
harvester2,60,2022-01-09 22:57:34,/dev/sda2,66885,158134,70.28,74.36,14374898,292798,2.00
harvester2,60,2022-01-09 22:58:34,/dev/sda2,66885,158134,70.28,74.36,14374898,292798,2.00
harvester2,60,2022-01-09 22:59:34,/dev/sda2,66643,158376,70.38,74.47,14374898,292798,2.00
harvester2,60,2022-01-09 23:00:34,/dev/sda2,65843,159176,70.74,74.82,14374898,292798,2.00
harvester2,60,2022-01-09 23:01:34,/dev/sda2,65083,159936,71.08,75.16,14374898,292798,2.00
harvester2,60,2022-01-09 23:02:34,/dev/sda2,66579,158440,70.41,74.50,14374900,292796,2.00
harvester2,60,2022-01-09 23:03:34,/dev/sda2,64697,160322,71.25,75.33,14374899,292797,2.00
harvester2,60,2022-01-09 23:04:34,/dev/sda2,64085,160934,71.52,75.61,14374899,292797,2.00
harvester2,60,2022-01-09 23:05:34,/dev/sda2,62987,162032,72.01,76.09,14374899,292797,2.00
harvester2,60,2022-01-09 23:06:34,/dev/sda2,62473,162546,72.24,76.32,14374899,292797,2.00
harvester2,60,2022-01-09 23:07:34,/dev/sda2,62225,162794,72.35,76.43,14374898,292798,2.00
harvester2,60,2022-01-09 23:08:34,/dev/sda2,62225,162794,72.35,76.43,14374898,292798,2.00
harvester2,60,2022-01-09 23:09:34,/dev/sda2,62225,162794,72.35,76.43,14374898,292798,2.00
harvester2,60,2022-01-09 23:10:34,/dev/sda2,63311,161708,71.86,75.95,14374900,292796,2.00
harvester2,60,2022-01-09 23:11:34,/dev/sda2,62223,162796,72.35,76.43,14374900,292796,2.00
harvester2,60,2022-01-09 23:12:34,/dev/sda2,62223,162796,72.35,76.43,14374897,292799,2.00
harvester2,60,2022-01-09 23:13:34,/dev/sda2,62223,162796,72.35,76.43,14374897,292799,2.00
harvester2,60,2022-01-09 23:14:34,/dev/sda2,62223,162796,72.35,76.43,14374897,292799,2.00
harvester2,60,2022-01-09 23:15:34,/dev/sda2,62223,162796,72.35,76.43,14374897,292799,2.00
harvester2,60,2022-01-09 23:16:34,/dev/sda2,62223,162796,72.35,76.43,14374897,292799,2.00
harvester2,60,2022-01-09 23:17:34,/dev/sda2,62194,162825,72.36,76.45,14374897,292799,2.00
harvester2,60,2022-01-09 23:18:34,/dev/sda2,62175,162844,72.37,76.45,14374897,292799,2.00
harvester2,60,2022-01-09 23:19:34,/dev/sda2,62148,162871,72.38,76.47,14374897,292799,2.00
harvester2,60,2022-01-09 23:20:34,/dev/sda2,62120,162899,72.39,76.48,14374897,292799,2.00
harvester2,60,2022-01-09 23:21:34,/dev/sda2,62099,162920,72.40,76.49,14374897,292799,2.00
harvester2,60,2022-01-09 23:22:34,/dev/sda2,62066,162953,72.42,76.50,14374897,292799,2.00
harvester2,60,2022-01-09 23:23:34,/dev/sda2,62039,162980,72.43,76.52,14374897,292799,2.00
harvester2,60,2022-01-09 23:24:34,/dev/sda2,62021,162997,72.44,76.52,14374897,292799,2.00
harvester2,60,2022-01-09 23:25:34,/dev/sda2,61989,163030,72.45,76.54,14374897,292799,2.00
harvester2,60,2022-01-09 23:26:34,/dev/sda2,61960,163059,72.46,76.55,14374897,292799,2.00
harvester2,60,2022-01-09 23:27:34,/dev/sda2,61935,163084,72.48,76.56,14374897,292799,2.00
harvester2,60,2022-01-09 23:28:34,/dev/sda2,61916,163103,72.48,76.57,14374897,292799,2.00
harvester2,60,2022-01-09 23:29:34,/dev/sda2,61890,163129,72.50,76.58,14374897,292799,2.00
harvester2,60,2022-01-09 23:30:34,/dev/sda2,61860,163159,72.51,76.59,14374897,292799,2.00
harvester2,60,2022-01-09 23:31:34,/dev/sda2,61833,163186,72.52,76.61,14374897,292799,2.00
harvester2,60,2022-01-09 23:32:34,/dev/sda2,61807,163211,72.53,76.62,14374897,292799,2.00
harvester2,60,2022-01-09 23:33:34,/dev/sda2,61794,163225,72.54,76.62,14374897,292799,2.00
harvester2,60,2022-01-09 23:34:34,/dev/sda2,61783,163236,72.54,76.63,14374897,292799,2.00
harvester2,60,2022-01-09 23:35:34,/dev/sda2,61759,163260,72.55,76.64,14374897,292799,2.00
harvester2,60,2022-01-09 23:36:34,/dev/sda2,61741,163278,72.56,76.65,14374897,292799,2.00
harvester2,60,2022-01-09 23:37:34,/dev/sda2,61719,163300,72.57,76.66,14374897,292799,2.00
harvester2,60,2022-01-09 23:38:34,/dev/sda2,61697,163322,72.58,76.67,14374897,292799,2.00
harvester2,60,2022-01-09 23:39:34,/dev/sda2,61679,163340,72.59,76.68,14374897,292799,2.00
harvester2,60,2022-01-09 23:40:34,/dev/sda2,61654,163365,72.60,76.69,14374897,292799,2.00
harvester2,60,2022-01-09 23:41:34,/dev/sda2,61638,163380,72.61,76.69,14374897,292799,2.00
harvester2,60,2022-01-09 23:42:34,/dev/sda2,61618,163401,72.62,76.70,14374897,292799,2.00
harvester2,60,2022-01-09 23:43:34,/dev/sda2,61609,163410,72.62,76.71,14374897,292799,2.00
harvester2,60,2022-01-09 23:44:34,/dev/sda2,61596,163423,72.63,76.71,14374897,292799,2.00
harvester2,60,2022-01-09 23:45:34,/dev/sda2,61581,163437,72.63,76.72,14374897,292799,2.00
harvester2,60,2022-01-09 23:46:34,/dev/sda2,61571,163448,72.64,76.72,14374897,292799,2.00
harvester2,60,2022-01-09 23:47:34,/dev/sda2,61560,163459,72.64,76.73,14374897,292799,2.00
harvester2,60,2022-01-09 23:48:34,/dev/sda2,61548,163471,72.65,76.73,14374897,292799,2.00
harvester2,60,2022-01-09 23:49:34,/dev/sda2,61529,163490,72.66,76.74,14374897,292799,2.00
harvester2,60,2022-01-09 23:50:34,/dev/sda2,61513,163506,72.66,76.75,14374897,292799,2.00
harvester2,60,2022-01-09 23:51:34,/dev/sda2,61502,163517,72.67,76.75,14374897,292799,2.00
harvester2,60,2022-01-09 23:52:34,/dev/sda2,61488,163531,72.67,76.76,14374897,292799,2.00
harvester2,60,2022-01-09 23:53:34,/dev/sda2,61473,163546,72.68,76.77,14374897,292799,2.00
harvester2,60,2022-01-09 23:54:34,/dev/sda2,61468,163551,72.68,76.77,14374897,292799,2.00
harvester2,60,2022-01-09 23:55:34,/dev/sda2,61443,163576,72.69,76.78,14374897,292799,2.00
harvester2,60,2022-01-09 23:56:34,/dev/sda2,61435,163584,72.70,76.78,14374897,292799,2.00
harvester2,60,2022-01-09 23:57:34,/dev/sda2,61417,163602,72.71,76.79,14374897,292799,2.00
harvester2,60,2022-01-09 23:58:34,/dev/sda2,61403,163616,72.71,76.80,14374897,292799,2.00
harvester2,60,2022-01-09 23:59:34,/dev/sda2,61403,163616,72.71,76.80,14374897,292799,2.00
harvester2,60,2022-01-10 00:00:34,/dev/sda2,61387,163632,72.72,76.80,14374897,292799,2.00
harvester2,60,2022-01-10 00:01:34,/dev/sda2,61377,163642,72.72,76.81,14374897,292799,2.00
harvester2,60,2022-01-10 00:02:34,/dev/sda2,61368,163651,72.73,76.81,14374897,292799,2.00
harvester2,60,2022-01-10 00:03:34,/dev/sda2,61351,163668,72.74,76.82,14374897,292799,2.00
harvester2,60,2022-01-10 00:04:34,/dev/sda2,61344,163675,72.74,76.82,14374897,292799,2.00
harvester2,60,2022-01-10 00:05:34,/dev/sda2,61328,163690,72.75,76.83,14374897,292799,2.00
harvester2,60,2022-01-10 00:06:34,/dev/sda2,61318,163701,72.75,76.84,14374897,292799,2.00
harvester2,60,2022-01-10 00:07:34,/dev/sda2,61305,163714,72.76,76.84,14374897,292799,2.00
harvester2,60,2022-01-10 00:08:34,/dev/sda2,61285,163734,72.76,76.85,14374897,292799,2.00
harvester2,60,2022-01-10 00:09:34,/dev/sda2,61285,163734,72.76,76.85,14374897,292799,2.00
harvester2,60,2022-01-10 00:10:34,/dev/sda2,61266,163753,72.77,76.86,14374897,292799,2.00
harvester2,60,2022-01-10 00:11:34,/dev/sda2,61255,163764,72.78,76.86,14374897,292799,2.00
harvester2,60,2022-01-10 00:12:34,/dev/sda2,61235,163784,72.79,76.87,14374897,292799,2.00
harvester2,60,2022-01-10 00:13:34,/dev/sda2,61229,163790,72.79,76.88,14374897,292799,2.00
harvester2,60,2022-01-10 00:14:34,/dev/sda2,61218,163801,72.79,76.88,14374897,292799,2.00
harvester2,60,2022-01-10 00:15:34,/dev/sda2,61213,163806,72.80,76.88,14374897,292799,2.00
harvester2,60,2022-01-10 00:16:34,/dev/sda2,61206,163813,72.80,76.89,14374897,292799,2.00
harvester2,60,2022-01-10 00:17:34,/dev/sda2,61196,163823,72.80,76.89,14374897,292799,2.00
harvester2,60,2022-01-10 00:18:34,/dev/sda2,61188,163831,72.81,76.89,14374897,292799,2.00
harvester2,60,2022-01-10 00:19:34,/dev/sda2,61179,163840,72.81,76.90,14374897,292799,2.00
harvester2,60,2022-01-10 00:20:34,/dev/sda2,61167,163852,72.82,76.90,14374897,292799,2.00
harvester2,60,2022-01-10 00:21:34,/dev/sda2,61160,163859,72.82,76.91,14374897,292799,2.00
harvester2,60,2022-01-10 00:22:34,/dev/sda2,61152,163867,72.82,76.91,14374897,292799,2.00
harvester2,60,2022-01-10 00:23:34,/dev/sda2,61140,163879,72.83,76.91,14374897,292799,2.00
harvester2,60,2022-01-10 00:24:34,/dev/sda2,61140,163879,72.83,76.91,14374897,292799,2.00
harvester2,60,2022-01-10 00:25:34,/dev/sda2,61125,163894,72.84,76.92,14374897,292799,2.00
