# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-10 08:14:09,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:14:09,eth0,3.97,4.00,0.33,2.59,0.00,0.00,1.02,0.00
harvester2,60,2022-01-10 08:14:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:15:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:15:09,eth0,3.95,3.68,0.35,2.52,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 08:15:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:16:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:16:09,eth0,4.05,3.65,0.35,2.51,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 08:16:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:17:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:17:09,eth0,3.90,3.68,0.33,2.52,0.00,0.00,1.03,0.00
harvester2,60,2022-01-10 08:17:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:18:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:18:09,eth0,4.00,3.60,0.35,2.51,0.00,0.00,1.03,0.00
harvester2,60,2022-01-10 08:18:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:19:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:19:09,eth0,3.87,3.63,0.33,2.51,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 08:19:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:20:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:20:09,eth0,4.03,3.62,0.37,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 08:20:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:21:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:21:09,eth0,3.95,3.58,0.35,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 08:21:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:22:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:22:09,eth0,4.03,3.58,0.35,2.51,0.00,0.00,1.03,0.00
harvester2,60,2022-01-10 08:22:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:23:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:23:09,eth0,3.97,3.63,0.35,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 08:23:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:24:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:24:09,eth0,3.88,3.62,0.34,2.51,0.00,0.00,1.10,0.00
harvester2,60,2022-01-10 08:24:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:25:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:25:09,eth0,4.02,3.75,0.36,2.55,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 08:25:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:26:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:26:09,eth0,3.82,3.63,0.33,2.51,0.00,0.00,1.07,0.00
harvester2,60,2022-01-10 08:26:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:27:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:27:09,eth0,3.83,3.62,0.32,2.51,0.00,0.00,1.00,0.00
harvester2,60,2022-01-10 08:27:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:28:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:28:09,eth0,3.97,3.67,0.35,2.52,0.00,0.00,1.13,0.00
harvester2,60,2022-01-10 08:28:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:29:09,lo,0.10,0.10,0.01,0.01,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:29:09,eth0,4.50,4.47,0.38,2.78,0.00,0.00,1.05,0.00
harvester2,60,2022-01-10 08:29:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:30:09,lo,1.73,1.73,0.37,0.37,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:30:09,eth0,4.15,4.08,0.40,2.71,0.00,0.00,1.03,0.00
harvester2,60,2022-01-10 08:30:09,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-10 08:31:09,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
