# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-09 22:31:34,-1,8.34,0.00,13.86,24.41,0.00,53.38
harvester2,60,2022-01-09 22:32:34,-1,6.22,0.00,20.22,25.52,0.00,48.04
harvester2,60,2022-01-09 22:33:34,-1,6.06,0.00,14.67,30.55,0.00,48.72
harvester2,60,2022-01-09 22:34:34,-1,5.99,0.00,14.29,30.94,0.00,48.78
harvester2,60,2022-01-09 22:35:34,-1,6.14,0.00,14.81,30.45,0.00,48.60
harvester2,60,2022-01-09 22:36:34,-1,5.96,0.00,17.87,26.78,0.00,49.38
harvester2,60,2022-01-09 22:37:34,-1,5.96,0.00,13.02,32.23,0.00,48.80
harvester2,60,2022-01-09 22:38:34,-1,6.23,0.00,18.01,26.93,0.00,48.83
harvester2,60,2022-01-09 22:39:34,-1,6.27,0.00,14.50,30.22,0.00,49.00
harvester2,60,2022-01-09 22:40:34,-1,5.96,0.00,11.73,33.58,0.00,48.73
harvester2,60,2022-01-09 22:41:34,-1,6.14,0.00,16.52,28.58,0.00,48.75
harvester2,60,2022-01-09 22:42:34,-1,6.02,0.00,15.10,29.81,0.00,49.06
harvester2,60,2022-01-09 22:43:34,-1,5.93,0.00,14.52,30.98,0.00,48.56
harvester2,60,2022-01-09 22:44:34,-1,6.29,0.00,18.00,27.44,0.00,48.27
harvester2,60,2022-01-09 22:45:34,-1,5.95,0.00,12.06,32.86,0.00,49.14
harvester2,60,2022-01-09 22:46:34,-1,11.34,0.00,14.11,23.49,0.00,51.05
harvester2,60,2022-01-09 22:47:34,-1,12.03,0.00,18.03,2.15,0.00,67.78
harvester2,60,2022-01-09 22:48:34,-1,7.40,0.00,17.87,3.14,0.00,71.59
harvester2,60,2022-01-09 22:49:34,-1,9.57,0.00,18.08,4.14,0.00,68.22
harvester2,60,2022-01-09 22:50:34,-1,13.95,0.00,14.28,10.24,0.00,61.53
harvester2,60,2022-01-09 22:51:34,-1,19.54,0.00,15.44,1.98,0.00,63.04
harvester2,60,2022-01-09 22:52:34,-1,11.73,0.00,11.59,18.48,0.00,58.20
harvester2,60,2022-01-09 22:53:34,-1,18.80,0.00,18.68,2.75,0.00,59.76
harvester2,60,2022-01-09 22:54:34,-1,13.30,0.00,7.89,19.98,0.00,58.84
harvester2,60,2022-01-09 22:55:34,-1,16.46,0.00,16.06,18.71,0.00,48.77
harvester2,60,2022-01-09 22:56:34,-1,16.55,0.00,16.53,27.44,0.00,39.47
harvester2,60,2022-01-09 22:57:34,-1,18.45,0.00,16.32,15.91,0.00,49.31
harvester2,60,2022-01-09 22:58:34,-1,10.09,0.00,11.83,19.79,0.00,58.29
harvester2,60,2022-01-09 22:59:34,-1,9.54,0.00,7.68,32.88,0.00,49.90
