# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-10 08:14:09,/dev/sda2,95718,129301,57.46,61.55,14374872,292824,2.00
harvester2,60,2022-01-10 08:15:09,/dev/sda2,93193,131826,58.58,62.67,14374872,292824,2.00
harvester2,60,2022-01-10 08:16:09,/dev/sda2,91493,133526,59.34,63.43,14374872,292824,2.00
harvester2,60,2022-01-10 08:17:09,/dev/sda2,89891,135128,60.05,64.14,14374872,292824,2.00
harvester2,60,2022-01-10 08:18:09,/dev/sda2,87822,137197,60.97,65.06,14374872,292824,2.00
harvester2,60,2022-01-10 08:19:09,/dev/sda2,85977,139042,61.79,65.88,14374872,292824,2.00
harvester2,60,2022-01-10 08:20:09,/dev/sda2,84046,140973,62.65,66.74,14374872,292824,2.00
harvester2,60,2022-01-10 08:21:09,/dev/sda2,82757,142262,63.22,67.31,14374872,292824,2.00
harvester2,60,2022-01-10 08:22:09,/dev/sda2,81068,143951,63.97,68.06,14374872,292824,2.00
harvester2,60,2022-01-10 08:23:09,/dev/sda2,79439,145580,64.70,68.78,14374872,292824,2.00
harvester2,60,2022-01-10 08:24:09,/dev/sda2,77498,147521,65.56,69.65,14374872,292824,2.00
harvester2,60,2022-01-10 08:25:09,/dev/sda2,76021,148998,66.22,70.30,14374872,292824,2.00
harvester2,60,2022-01-10 08:26:09,/dev/sda2,74417,150602,66.93,71.01,14374872,292824,2.00
harvester2,60,2022-01-10 08:27:09,/dev/sda2,72460,152558,67.80,71.88,14374872,292824,2.00
harvester2,60,2022-01-10 08:28:09,/dev/sda2,71280,153739,68.32,72.41,14374872,292824,2.00
harvester2,60,2022-01-10 08:29:09,/dev/sda2,70773,154246,68.55,72.63,14374872,292824,2.00
harvester2,60,2022-01-10 08:30:09,/dev/sda2,70773,154246,68.55,72.63,14374860,292836,2.00
harvester2,60,2022-01-10 08:31:09,/dev/sda2,70773,154246,68.55,72.63,14374866,292830,2.00
harvester2,60,2022-01-10 08:32:09,/dev/sda2,70773,154246,68.55,72.63,14374866,292830,2.00
harvester2,60,2022-01-10 08:33:09,/dev/sda2,70773,154246,68.55,72.63,14374866,292830,2.00
harvester2,60,2022-01-10 08:34:09,/dev/sda2,70773,154246,68.55,72.63,14374866,292830,2.00
harvester2,60,2022-01-10 08:35:09,/dev/sda2,70773,154246,68.55,72.63,14374866,292830,2.00
harvester2,60,2022-01-10 08:36:09,/dev/sda2,70762,154257,68.55,72.64,14374866,292830,2.00
harvester2,60,2022-01-10 08:37:09,/dev/sda2,70762,154257,68.55,72.64,14374866,292830,2.00
harvester2,60,2022-01-10 08:38:09,/dev/sda2,70762,154257,68.55,72.64,14374866,292830,2.00
harvester2,60,2022-01-10 08:39:09,/dev/sda2,70756,154263,68.56,72.64,14374866,292830,2.00
harvester2,60,2022-01-10 08:40:09,/dev/sda2,70727,154292,68.57,72.65,14374866,292830,2.00
harvester2,60,2022-01-10 08:41:09,/dev/sda2,70694,154325,68.58,72.67,14374866,292830,2.00
harvester2,60,2022-01-10 08:42:09,/dev/sda2,70655,154364,68.60,72.69,14374866,292830,2.00
harvester2,60,2022-01-10 08:43:09,/dev/sda2,70623,154395,68.61,72.70,14374866,292830,2.00
harvester2,60,2022-01-10 08:44:09,/dev/sda2,70598,154421,68.63,72.71,14374866,292830,2.00
harvester2,60,2022-01-10 08:45:09,/dev/sda2,70571,154448,68.64,72.72,14374866,292830,2.00
harvester2,60,2022-01-10 08:46:09,/dev/sda2,70554,154465,68.65,72.73,14374866,292830,2.00
harvester2,60,2022-01-10 08:47:09,/dev/sda2,70534,154484,68.65,72.74,14374866,292830,2.00
harvester2,60,2022-01-10 08:48:09,/dev/sda2,70514,154505,68.66,72.75,14374866,292830,2.00
harvester2,60,2022-01-10 08:49:09,/dev/sda2,70499,154520,68.67,72.76,14374866,292830,2.00
harvester2,60,2022-01-10 08:50:09,/dev/sda2,70485,154534,68.68,72.76,14374866,292830,2.00
harvester2,60,2022-01-10 08:51:09,/dev/sda2,70456,154563,68.69,72.77,14374866,292830,2.00
harvester2,60,2022-01-10 08:52:09,/dev/sda2,70432,154587,68.70,72.79,14374866,292830,2.00
harvester2,60,2022-01-10 08:53:09,/dev/sda2,70415,154604,68.71,72.79,14374866,292830,2.00
harvester2,60,2022-01-10 08:54:09,/dev/sda2,70393,154626,68.72,72.80,14374866,292830,2.00
harvester2,60,2022-01-10 08:55:09,/dev/sda2,70372,154647,68.73,72.81,14374866,292830,2.00
harvester2,60,2022-01-10 08:56:09,/dev/sda2,70361,154658,68.73,72.82,14374866,292830,2.00
harvester2,60,2022-01-10 08:57:09,/dev/sda2,70344,154675,68.74,72.82,14374866,292830,2.00
harvester2,60,2022-01-10 08:58:09,/dev/sda2,70326,154692,68.75,72.83,14374866,292830,2.00
harvester2,60,2022-01-10 08:59:09,/dev/sda2,70309,154710,68.75,72.84,14374866,292830,2.00
harvester2,60,2022-01-10 09:00:09,/dev/sda2,70296,154722,68.76,72.85,14374866,292830,2.00
harvester2,60,2022-01-10 09:01:09,/dev/sda2,70288,154731,68.76,72.85,14374866,292830,2.00
harvester2,60,2022-01-10 09:02:09,/dev/sda2,70281,154738,68.77,72.85,14374866,292830,2.00
harvester2,60,2022-01-10 09:03:09,/dev/sda2,70272,154747,68.77,72.86,14374866,292830,2.00
harvester2,60,2022-01-10 09:04:09,/dev/sda2,70262,154757,68.78,72.86,14374866,292830,2.00
harvester2,60,2022-01-10 09:05:09,/dev/sda2,70253,154765,68.78,72.86,14374866,292830,2.00
harvester2,60,2022-01-10 09:06:09,/dev/sda2,70242,154777,68.78,72.87,14374866,292830,2.00
harvester2,60,2022-01-10 09:07:09,/dev/sda2,70235,154784,68.79,72.87,14374866,292830,2.00
harvester2,60,2022-01-10 09:08:09,/dev/sda2,70227,154792,68.79,72.88,14374866,292830,2.00
harvester2,60,2022-01-10 09:09:09,/dev/sda2,70222,154797,68.79,72.88,14374866,292830,2.00
harvester2,60,2022-01-10 09:10:09,/dev/sda2,70210,154809,68.80,72.88,14374866,292830,2.00
harvester2,60,2022-01-10 09:11:09,/dev/sda2,70205,154814,68.80,72.89,14374866,292830,2.00
harvester2,60,2022-01-10 09:12:09,/dev/sda2,70194,154825,68.81,72.89,14374866,292830,2.00
harvester2,60,2022-01-10 09:13:09,/dev/sda2,70185,154834,68.81,72.90,14374866,292830,2.00
harvester2,60,2022-01-10 09:14:09,/dev/sda2,70177,154842,68.81,72.90,14374866,292830,2.00
harvester2,60,2022-01-10 09:15:09,/dev/sda2,70168,154851,68.82,72.90,14374866,292830,2.00
harvester2,60,2022-01-10 09:16:09,/dev/sda2,70159,154860,68.82,72.91,14374866,292830,2.00
