# hostname,interval,timestamp,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
harvester2,60,2022-01-09 22:31:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:32:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:33:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:34:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:35:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:36:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:37:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:38:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:39:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:40:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:41:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:42:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:43:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:44:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:45:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:46:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:47:34,20741584,229932,1.10,148472,64.57
harvester2,60,2022-01-09 22:48:34,20742864,228652,1.09,147200,64.38
harvester2,60,2022-01-09 22:49:34,20742864,228652,1.09,147200,64.38
harvester2,60,2022-01-09 22:50:34,20742864,228652,1.09,147200,64.38
harvester2,60,2022-01-09 22:51:34,20745168,226348,1.08,144924,64.03
harvester2,60,2022-01-09 22:52:34,20745168,226348,1.08,144924,64.03
harvester2,60,2022-01-09 22:53:34,20745680,225836,1.08,144352,63.92
harvester2,60,2022-01-09 22:54:34,20746448,225068,1.07,143316,63.68
harvester2,60,2022-01-09 22:55:34,20750032,221484,1.06,143544,64.81
harvester2,60,2022-01-09 22:56:34,20751824,219692,1.05,141860,64.57
harvester2,60,2022-01-09 22:57:34,20753616,217900,1.04,140324,64.40
harvester2,60,2022-01-09 22:58:34,20757456,214060,1.02,136512,63.77
harvester2,60,2022-01-09 22:59:34,20760272,211244,1.01,133340,63.12
harvester2,60,2022-01-09 23:00:34,20761408,210108,1.00,131336,62.51
harvester2,60,2022-01-09 23:01:34,20764480,207036,0.99,128212,61.93
harvester2,60,2022-01-09 23:02:34,20765504,206012,0.98,127124,61.71
harvester2,60,2022-01-09 23:03:34,20765504,206012,0.98,127124,61.71
harvester2,60,2022-01-09 23:04:34,20765504,206012,0.98,127124,61.71
harvester2,60,2022-01-09 23:05:34,20765504,206012,0.98,127124,61.71
harvester2,60,2022-01-09 23:06:34,20765504,206012,0.98,127124,61.71
harvester2,60,2022-01-09 23:07:34,20762264,209252,1.00,120496,57.58
harvester2,60,2022-01-09 23:08:34,20766616,204900,0.98,116120,56.67
harvester2,60,2022-01-09 23:09:34,20766616,204900,0.98,114716,55.99
harvester2,60,2022-01-09 23:10:34,20766160,205356,0.98,114204,55.61
harvester2,60,2022-01-09 23:11:34,20765904,205612,0.98,114080,55.48
harvester2,60,2022-01-09 23:12:34,20769000,202516,0.97,114048,56.32
harvester2,60,2022-01-09 23:13:34,20769000,202516,0.97,114048,56.32
harvester2,60,2022-01-09 23:14:34,20769000,202516,0.97,114048,56.32
harvester2,60,2022-01-09 23:15:34,20768232,203284,0.97,113692,55.93
harvester2,60,2022-01-09 23:16:34,20768232,203284,0.97,113692,55.93
harvester2,60,2022-01-09 23:17:34,20768488,203028,0.97,112300,55.31
harvester2,60,2022-01-09 23:18:34,20760344,211172,1.01,111896,52.99
harvester2,60,2022-01-09 23:19:34,20750148,221368,1.06,111252,50.26
harvester2,60,2022-01-09 23:20:34,20733076,238440,1.14,125076,52.46
harvester2,60,2022-01-09 23:21:34,20724604,246912,1.18,132748,53.76
