# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-19 02:27:10,243.85,138.68,105.17,0.00,68996.37,49449.07,0.00
harvester2,60,2022-01-19 02:28:10,169.95,77.47,92.48,0.00,39382.67,45570.80,0.00
harvester2,60,2022-01-19 02:29:10,171.02,76.37,94.65,0.00,38682.40,45668.67,0.00
harvester2,60,2022-01-19 02:30:10,215.33,108.72,106.62,0.00,53409.20,51065.73,0.00
harvester2,60,2022-01-19 02:31:10,198.83,107.77,91.07,0.00,54814.27,43952.00,0.00
harvester2,60,2022-01-19 02:32:10,162.82,74.47,88.35,0.00,37665.33,42898.53,0.00
harvester2,60,2022-01-19 02:33:10,124.38,63.47,60.92,0.00,31986.67,29152.93,0.00
harvester2,60,2022-01-19 02:34:10,232.50,114.63,117.87,0.00,58456.40,57825.73,0.00
harvester2,60,2022-01-19 02:35:10,237.92,121.17,116.75,0.00,61449.47,58102.00,0.00
harvester2,60,2022-01-19 02:36:10,204.48,87.88,116.60,0.00,44671.33,56608.93,0.00
harvester2,60,2022-01-19 02:37:10,205.68,112.38,93.30,0.00,57112.05,45485.87,0.00
harvester2,60,2022-01-19 02:38:10,188.85,82.47,106.38,0.00,41841.73,52379.60,0.00
harvester2,60,2022-01-19 02:39:10,235.75,112.08,123.67,0.00,57024.80,59129.73,0.00
harvester2,60,2022-01-19 02:40:10,184.67,92.03,92.63,0.00,44757.33,45341.60,0.00
harvester2,60,2022-01-19 02:41:10,615.23,589.47,25.77,0.00,94473.07,7805.20,0.00
harvester2,60,2022-01-19 02:42:10,2112.22,2110.05,2.17,0.00,130853.07,112.00,0.00
harvester2,60,2022-01-19 02:43:10,969.10,962.58,6.52,0.00,81523.87,986.27,0.00
harvester2,60,2022-01-19 02:44:10,23.18,18.37,4.82,0.00,539.07,72.53,0.00
harvester2,60,2022-01-19 02:45:10,9.30,5.10,4.20,0.00,392.13,79.33,0.00
harvester2,60,2022-01-19 02:46:10,10.58,5.33,5.25,0.00,432.27,99.07,0.00
harvester2,60,2022-01-19 02:47:10,8.13,4.08,4.05,0.00,396.98,71.07,0.00
harvester2,60,2022-01-19 02:48:10,505.37,269.25,236.12,0.00,3675.33,6525.87,0.00
harvester2,60,2022-01-19 02:49:10,501.03,269.70,231.33,0.00,4063.47,7047.73,0.00
harvester2,60,2022-01-19 02:50:10,435.35,236.40,198.95,0.00,3631.87,6098.13,0.00
harvester2,60,2022-01-19 02:51:10,371.22,209.43,161.78,0.00,3187.20,4750.00,0.00
harvester2,60,2022-01-19 02:52:10,382.22,202.87,179.35,0.00,3262.27,5422.40,0.00
harvester2,60,2022-01-19 02:53:10,495.45,271.22,224.23,0.00,4321.73,6866.67,0.00
harvester2,60,2022-01-19 02:54:10,415.82,219.43,196.38,0.00,3750.13,6120.40,0.00
harvester2,60,2022-01-19 02:55:10,345.61,196.88,148.73,0.00,3519.81,5175.27,0.00
harvester2,60,2022-01-19 02:56:10,372.45,162.80,209.65,0.00,3073.20,6166.53,0.00
harvester2,60,2022-01-19 02:57:10,315.75,158.33,157.42,0.00,2828.63,4636.80,0.00
harvester2,60,2022-01-19 02:58:10,242.43,126.92,115.52,0.00,2318.13,3478.40,0.00
harvester2,60,2022-01-19 02:59:10,396.90,195.28,201.62,0.00,3360.93,5476.80,0.00
harvester2,60,2022-01-19 03:00:10,394.85,196.08,198.77,0.00,3285.73,5721.60,0.00
harvester2,60,2022-01-19 03:01:10,290.32,132.57,157.75,0.00,2578.40,4615.73,0.00
harvester2,60,2022-01-19 03:02:10,391.08,174.95,216.13,0.00,3379.87,6537.87,0.00
harvester2,60,2022-01-19 03:03:10,343.50,163.00,180.50,0.00,2763.87,4807.60,0.00
harvester2,60,2022-01-19 03:04:10,455.15,196.33,258.82,0.00,3809.07,7725.60,0.00
harvester2,60,2022-01-19 03:05:10,327.15,115.97,211.18,0.00,2433.33,5963.60,0.00
harvester2,60,2022-01-19 03:06:10,315.38,118.92,196.47,0.00,2438.27,5563.47,0.00
harvester2,60,2022-01-19 03:07:10,305.00,117.82,187.18,0.00,2311.52,5176.00,0.00
harvester2,60,2022-01-19 03:08:10,288.82,93.42,195.40,0.00,2019.47,5555.73,0.00
harvester2,60,2022-01-19 03:09:10,360.17,115.07,245.10,0.00,2414.00,6737.73,0.00
harvester2,60,2022-01-19 03:10:10,350.97,115.83,235.13,0.00,2175.07,6149.60,0.00
harvester2,60,2022-01-19 03:11:10,390.87,136.08,254.78,0.00,2344.40,6249.73,0.00
harvester2,60,2022-01-19 03:12:10,377.10,123.43,253.67,0.00,2203.07,6041.33,0.00
harvester2,60,2022-01-19 03:13:10,485.57,140.40,345.17,0.00,2490.67,8314.53,0.00
harvester2,60,2022-01-19 03:14:10,363.17,91.20,271.97,0.00,1628.53,6642.13,0.00
harvester2,60,2022-01-19 03:15:10,225.98,53.90,172.08,0.00,1146.67,4149.60,0.00
harvester2,60,2022-01-19 03:16:10,367.08,67.97,299.12,0.00,1421.07,6727.20,0.00
harvester2,60,2022-01-19 03:17:10,540.07,110.33,429.73,0.00,1880.18,9821.73,0.00
harvester2,60,2022-01-19 03:18:10,365.82,61.08,304.73,0.00,1269.07,6865.60,0.00
harvester2,60,2022-01-19 03:19:10,363.85,41.32,322.53,0.00,983.73,7264.53,0.00
harvester2,60,2022-01-19 03:20:10,309.35,24.60,284.75,0.00,735.73,6350.27,0.00
harvester2,60,2022-01-19 03:21:10,295.82,23.12,272.70,0.00,750.00,5964.00,0.00
harvester2,60,2022-01-19 03:22:10,354.88,23.72,331.17,0.00,738.13,7195.47,0.00
harvester2,60,2022-01-19 03:23:10,378.67,22.75,355.92,0.00,795.87,7702.67,0.00
harvester2,60,2022-01-19 03:24:10,96.13,7.68,88.45,0.00,476.40,2165.33,0.00
harvester2,60,2022-01-19 03:25:10,312.35,13.80,298.55,0.00,498.13,6112.40,0.00
harvester2,60,2022-01-19 03:26:10,171.10,7.30,163.80,0.00,391.47,3905.60,0.00
harvester2,60,2022-01-19 03:27:10,189.12,8.40,180.72,0.00,462.90,3771.47,0.00
harvester2,60,2022-01-19 03:28:10,296.92,12.85,284.07,0.00,577.87,6171.07,0.00
harvester2,60,2022-01-19 03:29:10,325.17,11.08,314.08,0.00,584.53,6622.13,0.00
harvester2,60,2022-01-19 03:30:10,343.73,8.38,335.35,0.00,529.60,7003.07,0.00
harvester2,60,2022-01-19 03:31:10,329.33,7.93,321.40,0.00,503.07,6680.53,0.00
harvester2,60,2022-01-19 03:32:10,459.97,31.07,428.90,0.00,719.07,9068.00,0.00
harvester2,60,2022-01-19 03:33:10,413.27,35.83,377.43,0.00,713.47,8382.93,0.00
harvester2,60,2022-01-19 03:34:10,411.90,26.05,385.85,0.00,746.93,8613.33,0.00
harvester2,60,2022-01-19 03:35:10,252.02,28.30,223.72,0.00,709.87,4826.67,0.00
harvester2,60,2022-01-19 03:36:10,273.20,9.20,264.00,0.00,580.80,5513.60,0.00
harvester2,60,2022-01-19 03:37:10,230.83,5.65,225.18,0.00,481.25,4646.40,0.00
harvester2,60,2022-01-19 03:38:10,277.43,4.10,273.33,0.00,318.00,5394.93,0.00
harvester2,60,2022-01-19 03:39:10,239.30,4.38,234.92,0.00,372.27,4728.40,0.00
harvester2,60,2022-01-19 03:40:10,159.10,3.98,155.12,0.00,404.40,3061.07,0.00
harvester2,60,2022-01-19 03:41:10,138.73,4.78,133.95,0.00,415.07,2654.40,0.00
harvester2,60,2022-01-19 03:42:10,313.88,4.58,309.30,0.00,335.73,6090.53,0.00
