# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-19 06:33:57,-1,8.55,0.00,15.21,22.51,0.00,53.73
harvester2,60,2022-01-19 06:34:57,-1,5.80,0.00,7.17,37.52,0.00,49.51
harvester2,60,2022-01-19 06:35:57,-1,6.08,0.00,14.96,28.76,0.00,50.19
harvester2,60,2022-01-19 06:36:57,-1,6.09,0.00,12.09,33.84,0.00,47.98
harvester2,60,2022-01-19 06:37:57,-1,5.76,0.00,13.16,32.04,0.00,49.04
harvester2,60,2022-01-19 06:38:57,-1,5.94,0.00,11.20,34.55,0.00,48.31
harvester2,60,2022-01-19 06:39:57,-1,5.94,0.00,11.33,34.20,0.00,48.54
harvester2,60,2022-01-19 06:40:57,-1,5.92,0.00,14.85,30.02,0.00,49.21
harvester2,60,2022-01-19 06:41:57,-1,5.80,0.00,11.68,33.44,0.00,49.08
harvester2,60,2022-01-19 06:42:57,-1,5.82,0.00,12.83,32.16,0.00,49.20
harvester2,60,2022-01-19 06:43:57,-1,5.73,0.00,12.32,31.89,0.00,50.06
harvester2,60,2022-01-19 06:44:57,-1,5.72,0.00,12.26,33.53,0.00,48.49
harvester2,60,2022-01-19 06:45:57,-1,5.88,0.00,13.95,31.24,0.00,48.93
harvester2,60,2022-01-19 06:46:57,-1,9.26,0.00,13.95,27.61,0.00,49.18
harvester2,60,2022-01-19 06:47:57,-1,15.51,0.00,15.69,6.76,0.00,62.04
harvester2,60,2022-01-19 06:48:57,-1,7.57,0.00,17.11,3.26,0.00,72.06
harvester2,60,2022-01-19 06:49:57,-1,7.93,0.00,19.05,3.92,0.00,69.10
harvester2,60,2022-01-19 06:50:57,-1,7.31,0.00,17.00,3.94,0.00,71.75
harvester2,60,2022-01-19 06:51:57,-1,11.05,0.00,15.12,7.41,0.00,66.42
harvester2,60,2022-01-19 06:52:57,-1,16.70,0.00,15.70,8.12,0.00,59.48
harvester2,60,2022-01-19 06:53:57,-1,21.50,0.00,11.51,3.80,0.00,63.20
harvester2,60,2022-01-19 06:54:57,-1,18.46,0.00,8.52,10.98,0.00,62.04
harvester2,60,2022-01-19 06:55:57,-1,22.02,0.00,12.93,6.84,0.00,58.22
harvester2,60,2022-01-19 06:56:57,-1,19.68,0.00,14.78,15.63,0.00,49.90
harvester2,60,2022-01-19 06:57:57,-1,11.04,0.00,9.74,23.27,0.00,55.95
harvester2,60,2022-01-19 06:58:57,-1,7.29,0.00,14.67,23.24,0.00,54.80
harvester2,60,2022-01-19 06:59:57,-1,16.15,0.00,18.05,8.25,0.00,57.55
harvester2,60,2022-01-19 07:00:57,-1,12.76,0.00,11.75,21.38,0.00,54.10
harvester2,60,2022-01-19 07:01:57,-1,14.82,0.00,10.33,19.82,0.00,55.02
harvester2,60,2022-01-19 07:02:57,-1,15.46,0.00,10.76,18.12,0.00,55.66
harvester2,60,2022-01-19 07:03:57,-1,6.37,0.00,8.36,30.58,0.00,54.68
harvester2,60,2022-01-19 07:04:57,-1,9.92,0.00,13.11,22.19,0.00,54.78
harvester2,60,2022-01-19 07:05:57,-1,23.94,0.00,4.72,1.13,0.00,70.22
harvester2,60,2022-01-19 07:06:57,-1,33.24,0.00,2.62,0.19,0.00,63.95
harvester2,60,2022-01-19 07:07:57,-1,32.86,0.00,2.20,0.12,0.00,64.82
harvester2,60,2022-01-19 07:08:57,-1,35.69,0.00,2.45,0.22,0.00,61.64
harvester2,60,2022-01-19 07:09:57,-1,37.22,0.00,4.22,2.32,0.00,56.24
harvester2,60,2022-01-19 07:10:57,-1,20.51,0.00,9.66,8.80,0.00,61.03
harvester2,60,2022-01-19 07:11:57,-1,20.95,0.00,7.18,10.25,0.00,61.62
harvester2,60,2022-01-19 07:12:57,-1,35.83,0.00,9.66,1.14,0.00,53.37
harvester2,60,2022-01-19 07:13:57,-1,43.12,0.00,6.83,0.63,0.00,49.41
harvester2,60,2022-01-19 07:14:57,-1,33.81,0.00,7.60,2.12,0.00,56.46
