# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-19 06:33:57,/dev/sda2,157967,67052,29.80,33.88,14386528,281168,1.92
harvester2,60,2022-01-19 06:34:57,/dev/sda2,157154,67865,30.16,34.25,14386528,281168,1.92
harvester2,60,2022-01-19 06:35:57,/dev/sda2,155256,69763,31.00,35.09,14386528,281168,1.92
harvester2,60,2022-01-19 06:36:57,/dev/sda2,153990,71029,31.57,35.65,14386528,281168,1.92
harvester2,60,2022-01-19 06:37:57,/dev/sda2,152376,72643,32.28,36.37,14386528,281168,1.92
harvester2,60,2022-01-19 06:38:57,/dev/sda2,151230,73789,32.79,36.88,14386528,281168,1.92
harvester2,60,2022-01-19 06:39:57,/dev/sda2,150028,74991,33.33,37.41,14386528,281168,1.92
harvester2,60,2022-01-19 06:40:57,/dev/sda2,148256,76763,34.11,38.20,14386528,281168,1.92
harvester2,60,2022-01-19 06:41:57,/dev/sda2,146941,78078,34.70,38.78,14386528,281168,1.92
harvester2,60,2022-01-19 06:42:57,/dev/sda2,145434,79585,35.37,39.45,14386528,281168,1.92
harvester2,60,2022-01-19 06:43:57,/dev/sda2,143991,81028,36.01,40.09,14386528,281168,1.92
harvester2,60,2022-01-19 06:44:57,/dev/sda2,142747,82272,36.56,40.65,14386528,281168,1.92
harvester2,60,2022-01-19 06:45:57,/dev/sda2,141043,83976,37.32,41.41,14386528,281168,1.92
harvester2,60,2022-01-19 06:46:57,/dev/sda2,139690,85329,37.92,42.01,14386531,281165,1.92
harvester2,60,2022-01-19 06:47:57,/dev/sda2,139685,85333,37.92,42.01,14386522,281174,1.92
harvester2,60,2022-01-19 06:48:57,/dev/sda2,139682,85337,37.92,42.01,14386522,281174,1.92
harvester2,60,2022-01-19 06:49:57,/dev/sda2,139661,85358,37.93,42.02,14386522,281174,1.92
harvester2,60,2022-01-19 06:50:57,/dev/sda2,139659,85360,37.93,42.02,14386522,281174,1.92
harvester2,60,2022-01-19 06:51:57,/dev/sda2,139454,85565,38.03,42.11,14386522,281174,1.92
harvester2,60,2022-01-19 06:52:57,/dev/sda2,139126,85892,38.17,42.26,14386521,281175,1.92
harvester2,60,2022-01-19 06:53:57,/dev/sda2,138712,86307,38.36,42.44,14386521,281175,1.92
harvester2,60,2022-01-19 06:54:57,/dev/sda2,138188,86831,38.59,42.67,14386522,281174,1.92
harvester2,60,2022-01-19 06:55:57,/dev/sda2,136840,88179,39.19,43.27,14386521,281175,1.92
harvester2,60,2022-01-19 06:56:57,/dev/sda2,135735,89284,39.68,43.76,14386521,281175,1.92
harvester2,60,2022-01-19 06:57:57,/dev/sda2,137136,87883,39.06,43.14,14386523,281173,1.92
harvester2,60,2022-01-19 06:58:57,/dev/sda2,135222,89797,39.91,43.99,14386522,281174,1.92
harvester2,60,2022-01-19 06:59:57,/dev/sda2,134131,90888,40.39,44.48,14386522,281174,1.92
harvester2,60,2022-01-19 07:00:57,/dev/sda2,133442,91577,40.70,44.78,14386521,281175,1.92
harvester2,60,2022-01-19 07:01:57,/dev/sda2,133442,91577,40.70,44.78,14386521,281175,1.92
harvester2,60,2022-01-19 07:02:57,/dev/sda2,135288,89731,39.88,43.96,14386523,281173,1.92
harvester2,60,2022-01-19 07:03:57,/dev/sda2,135081,89938,39.97,44.05,14386523,281173,1.92
harvester2,60,2022-01-19 07:04:57,/dev/sda2,133440,91579,40.70,44.78,14386523,281173,1.92
harvester2,60,2022-01-19 07:05:57,/dev/sda2,133440,91579,40.70,44.78,14386520,281176,1.92
harvester2,60,2022-01-19 07:06:57,/dev/sda2,133440,91579,40.70,44.78,14386520,281176,1.92
harvester2,60,2022-01-19 07:07:57,/dev/sda2,133440,91579,40.70,44.78,14386520,281176,1.92
harvester2,60,2022-01-19 07:08:57,/dev/sda2,133440,91579,40.70,44.78,14386520,281176,1.92
harvester2,60,2022-01-19 07:09:57,/dev/sda2,133436,91583,40.70,44.79,14386520,281176,1.92
harvester2,60,2022-01-19 07:10:57,/dev/sda2,133405,91614,40.71,44.80,14386520,281176,1.92
harvester2,60,2022-01-19 07:11:57,/dev/sda2,133385,91634,40.72,44.81,14386520,281176,1.92
harvester2,60,2022-01-19 07:12:57,/dev/sda2,133355,91664,40.74,44.82,14386520,281176,1.92
harvester2,60,2022-01-19 07:13:57,/dev/sda2,133339,91680,40.74,44.83,14386520,281176,1.92
harvester2,60,2022-01-19 07:14:57,/dev/sda2,133318,91701,40.75,44.84,14386520,281176,1.92
harvester2,60,2022-01-19 07:15:57,/dev/sda2,133305,91714,40.76,44.84,14386520,281176,1.92
harvester2,60,2022-01-19 07:16:57,/dev/sda2,133297,91722,40.76,44.85,14386520,281176,1.92
harvester2,60,2022-01-19 07:17:57,/dev/sda2,133285,91734,40.77,44.85,14386520,281176,1.92
harvester2,60,2022-01-19 07:18:57,/dev/sda2,133266,91753,40.78,44.86,14386520,281176,1.92
harvester2,60,2022-01-19 07:19:57,/dev/sda2,133243,91776,40.79,44.87,14386520,281176,1.92
harvester2,60,2022-01-19 07:20:57,/dev/sda2,133222,91797,40.80,44.88,14386520,281176,1.92
harvester2,60,2022-01-19 07:21:57,/dev/sda2,133193,91826,40.81,44.89,14386520,281176,1.92
harvester2,60,2022-01-19 07:22:57,/dev/sda2,133179,91840,40.81,44.90,14386520,281176,1.92
harvester2,60,2022-01-19 07:23:57,/dev/sda2,133169,91850,40.82,44.90,14386520,281176,1.92
harvester2,60,2022-01-19 07:24:57,/dev/sda2,133155,91864,40.83,44.91,14386520,281176,1.92
harvester2,60,2022-01-19 07:25:57,/dev/sda2,133139,91880,40.83,44.92,14386520,281176,1.92
harvester2,60,2022-01-19 07:26:57,/dev/sda2,133131,91888,40.84,44.92,14386520,281176,1.92
harvester2,60,2022-01-19 07:27:57,/dev/sda2,133116,91903,40.84,44.93,14386520,281176,1.92
harvester2,60,2022-01-19 07:28:57,/dev/sda2,133104,91915,40.85,44.93,14386520,281176,1.92
harvester2,60,2022-01-19 07:29:57,/dev/sda2,133090,91929,40.85,44.94,14386520,281176,1.92
harvester2,60,2022-01-19 07:30:57,/dev/sda2,133068,91951,40.86,44.95,14386520,281176,1.92
harvester2,60,2022-01-19 07:31:57,/dev/sda2,133057,91962,40.87,44.95,14386520,281176,1.92
