# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-18 23:08:19,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:08:19,eth0,17.40,3.22,1.44,2.51,0.00,0.00,14.62,0.00
harvester2,60,2022-01-18 23:08:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:09:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:09:19,eth0,16.23,3.05,1.36,2.44,0.00,0.00,13.77,0.00
harvester2,60,2022-01-18 23:09:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:10:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:10:19,eth0,13.16,3.02,1.10,2.43,0.00,0.00,10.53,0.00
harvester2,60,2022-01-18 23:10:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:11:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:11:19,eth0,16.95,3.00,1.40,2.43,0.00,0.00,14.38,0.00
harvester2,60,2022-01-18 23:11:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:12:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:12:19,eth0,14.20,3.03,1.19,2.43,0.00,0.00,11.50,0.00
harvester2,60,2022-01-18 23:12:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:13:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:13:19,eth0,16.98,3.02,1.40,2.43,0.00,0.00,14.08,0.00
harvester2,60,2022-01-18 23:13:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:14:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:14:19,eth0,17.02,3.02,1.42,2.43,0.00,0.00,14.32,0.00
harvester2,60,2022-01-18 23:14:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:15:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:15:19,eth0,15.75,3.02,1.30,2.43,0.00,0.00,13.37,0.00
harvester2,60,2022-01-18 23:15:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:16:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:16:19,eth0,17.83,3.03,1.49,2.43,0.00,0.00,15.33,0.00
harvester2,60,2022-01-18 23:16:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:17:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:17:19,eth0,19.28,3.08,1.59,2.44,0.00,0.00,16.63,0.00
harvester2,60,2022-01-18 23:17:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:18:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:18:19,eth0,14.57,3.03,1.22,2.43,0.00,0.00,12.10,0.00
harvester2,60,2022-01-18 23:18:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:19:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:19:19,eth0,14.22,3.03,1.19,2.43,0.00,0.00,11.65,0.00
harvester2,60,2022-01-18 23:19:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:20:19,lo,0.07,0.07,0.01,0.01,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:20:19,eth0,13.78,3.98,1.15,2.75,0.00,0.00,10.47,0.00
harvester2,60,2022-01-18 23:20:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:21:19,lo,1.73,1.73,0.23,0.23,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:21:19,eth0,16.65,3.32,1.43,2.51,0.00,0.00,13.45,0.00
harvester2,60,2022-01-18 23:21:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:22:19,lo,1.97,1.97,0.10,0.10,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:22:19,eth0,17.57,3.07,1.61,2.43,0.00,0.00,14.18,0.00
harvester2,60,2022-01-18 23:22:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:23:19,lo,4.40,4.40,2.22,2.22,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:23:19,eth0,22.63,7.92,3.83,3.42,0.00,0.00,15.07,0.00
harvester2,60,2022-01-18 23:23:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:24:19,lo,1.80,1.80,1.88,1.88,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:24:19,eth0,197.80,56.15,248.49,7.04,0.00,0.00,13.97,0.20
harvester2,60,2022-01-18 23:24:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:25:19,lo,2.20,2.20,2.57,2.57,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:25:19,eth0,26.92,12.70,6.07,4.00,0.00,0.00,16.03,0.00
harvester2,60,2022-01-18 23:25:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:26:19,lo,1.07,1.07,1.24,1.24,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:26:19,eth0,20.03,11.72,5.10,3.61,0.00,0.00,9.88,0.00
harvester2,60,2022-01-18 23:26:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:27:19,lo,1.37,1.37,1.74,1.74,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:27:19,eth0,67.83,23.52,70.16,4.23,0.00,0.00,11.13,0.06
harvester2,60,2022-01-18 23:27:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:28:19,lo,0.90,0.90,1.19,1.19,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:28:19,eth0,33.30,10.35,19.28,3.35,0.00,0.00,13.72,0.02
harvester2,60,2022-01-18 23:28:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:29:19,lo,0.97,0.97,1.18,1.18,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:29:19,eth0,29.25,12.45,8.40,4.07,0.00,0.00,14.53,0.01
harvester2,60,2022-01-18 23:29:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:30:19,lo,0.73,0.73,1.05,1.05,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:30:19,eth0,41.75,17.00,28.63,3.63,0.00,0.00,14.78,0.02
harvester2,60,2022-01-18 23:30:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:31:19,lo,1.23,1.23,1.71,1.71,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:31:19,eth0,47.65,19.40,35.65,3.92,0.00,0.00,13.63,0.03
harvester2,60,2022-01-18 23:31:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:32:19,lo,1.33,1.33,2.01,2.01,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:32:19,eth0,46.15,20.97,32.02,3.99,0.00,0.00,14.35,0.03
harvester2,60,2022-01-18 23:32:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:33:19,lo,0.90,0.90,1.25,1.25,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:33:19,eth0,45.72,18.20,35.94,3.70,0.00,0.00,13.40,0.03
harvester2,60,2022-01-18 23:33:19,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-18 23:34:19,lo,0.90,0.90,1.40,1.40,0.00,0.00,0.00,0.00
