# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-19 06:33:57,3159744,7165996,433364,5.42,35812,4137164,1135672,3.92,316460,4142984,506816
harvester2,60,2022-01-19 06:34:57,1472604,7153812,434952,5.44,35896,5801316,1135672,3.92,316680,5807780,655024
harvester2,60,2022-01-19 06:35:57,147156,7139580,446432,5.58,35648,7092328,1135672,3.92,315076,7113816,706320
harvester2,60,2022-01-19 06:36:57,124440,7139560,446352,5.58,35796,7108740,1135672,3.92,315632,7129208,381124
harvester2,60,2022-01-19 06:37:57,138120,7139420,446592,5.59,35864,7087552,1135672,3.92,316044,7107996,671736
harvester2,60,2022-01-19 06:38:57,133936,7138420,447700,5.60,35960,7085400,1135672,3.92,316244,7106228,430304
harvester2,60,2022-01-19 06:39:57,135944,7138560,447312,5.59,36052,7077948,1135672,3.92,316288,7096852,284820
harvester2,60,2022-01-19 06:40:57,141572,7141424,444652,5.56,36048,7067240,1135672,3.92,316552,7086828,288640
harvester2,60,2022-01-19 06:41:57,128672,7141072,444864,5.56,36148,7073332,1135672,3.92,316800,7092668,390036
harvester2,60,2022-01-19 06:42:57,130832,7143320,442552,5.53,36092,7066788,1135672,3.92,317112,7086328,509572
harvester2,60,2022-01-19 06:43:57,132432,7143272,442536,5.53,36172,7058340,1135672,3.92,317336,7077664,649932
harvester2,60,2022-01-19 06:44:57,153688,7139924,445688,5.57,36216,7028128,1135672,3.92,317536,7046864,294220
harvester2,60,2022-01-19 06:45:57,135568,7140268,445384,5.57,36252,7038604,1135672,3.92,317788,7057216,483448
harvester2,60,2022-01-19 06:46:57,168960,7160308,425132,5.32,36384,7018936,1124908,3.88,318576,7013572,264688
harvester2,60,2022-01-19 06:47:57,4874024,7109996,513912,6.43,3884,2422460,1233612,4.26,216252,2574932,928
harvester2,60,2022-01-19 06:48:57,649636,7100020,521044,6.52,3968,6634240,1233356,4.26,216336,6803100,1456
harvester2,60,2022-01-19 06:49:57,128696,7096392,522084,6.53,4052,7148492,1231352,4.25,225144,7307860,3636
harvester2,60,2022-01-19 06:50:57,134020,7094620,523872,6.55,4160,7141308,1231352,4.25,226024,7300120,1756
harvester2,60,2022-01-19 06:51:57,125936,7090744,525204,6.57,4308,7142812,1231352,4.25,311712,7216080,50380
harvester2,60,2022-01-19 06:52:57,137172,7079656,527168,6.59,4520,7111280,1231352,4.25,312012,7184328,274448
harvester2,60,2022-01-19 06:53:57,137748,7073252,528364,6.61,4640,7098688,1231352,4.25,610908,6873384,187636
harvester2,60,2022-01-19 06:54:57,137808,7064760,530000,6.63,4740,7083180,1231352,4.25,613764,6855612,509064
harvester2,60,2022-01-19 06:55:57,136604,7061240,526668,6.59,4972,7048808,1231352,4.25,614108,6822988,999528
harvester2,60,2022-01-19 06:56:57,130256,7052016,532420,6.66,5284,7014140,1230356,4.25,615020,6785080,200980
harvester2,60,2022-01-19 06:57:57,2130136,7049704,533236,6.67,5388,5051324,1231352,4.25,616088,4822424,1048780
harvester2,60,2022-01-19 06:58:57,149468,7056492,526288,6.58,5516,6984536,1231352,4.25,2186132,5185220,67356
harvester2,60,2022-01-19 06:59:57,159204,7053808,527164,6.59,4556,7006864,1231352,4.25,2169212,5222296,54752
harvester2,60,2022-01-19 07:00:57,138256,7058680,522648,6.54,3256,7030804,1231352,4.25,2172588,5236304,680136
harvester2,60,2022-01-19 07:01:57,138792,7062864,518492,6.48,3372,7034508,1231352,4.25,2266900,5141600,699952
harvester2,60,2022-01-19 07:02:57,2051540,7067440,515444,6.45,3472,5154400,1231352,4.25,2079436,3447128,1197416
harvester2,60,2022-01-19 07:03:57,1837400,7066012,516760,6.46,3692,5366684,1231352,4.25,2082596,3656024,210564
harvester2,60,2022-01-19 07:04:57,138640,6384672,1198044,14.98,3784,6338176,1910020,6.59,2109008,5278172,276
harvester2,60,2022-01-19 07:05:57,176392,6324732,1257864,15.73,5936,6237688,1983248,6.85,2117120,5234060,296
harvester2,60,2022-01-19 07:06:57,137032,6181592,1400984,17.52,6024,6133812,2844844,9.82,2097624,5299192,220
harvester2,60,2022-01-19 07:07:57,138512,6032852,1549704,19.38,6112,5983500,2844844,9.82,2078208,5315540,372
harvester2,60,2022-01-19 07:08:57,134732,6027280,1555280,19.45,6208,5981484,2844844,9.82,2078512,5318140,336
harvester2,60,2022-01-19 07:09:57,230400,6131992,1450640,18.14,6320,5989168,3703376,12.78,2080200,5216492,1664
harvester2,60,2022-01-19 07:10:57,148796,6103952,1478592,18.49,6632,6036464,3703376,12.78,2088568,5284332,228
harvester2,60,2022-01-19 07:11:57,135384,5977776,1604704,20.07,6752,5920480,3703476,12.78,2112936,5269176,396
harvester2,60,2022-01-19 07:12:57,142932,5950936,1631692,20.41,6904,5881808,3703564,12.79,2080432,5290360,12892
harvester2,60,2022-01-19 07:13:57,165112,5929844,1652728,20.67,7080,5836608,3703776,12.79,2071332,5272940,384
harvester2,60,2022-01-19 07:14:57,132372,5926172,1656396,20.71,7248,5863036,3703776,12.79,2078824,5298396,536
harvester2,60,2022-01-19 07:15:57,146536,5936888,1645492,20.58,7416,5857908,3703776,12.79,2075104,5285544,572
