# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2022-01-19 02:27:10,0,318,3.00,3.23,3.30,2
harvester2,60,2022-01-19 02:28:10,0,318,3.25,3.26,3.31,2
harvester2,60,2022-01-19 02:29:10,0,317,3.41,3.28,3.31,2
harvester2,60,2022-01-19 02:30:10,0,317,3.27,3.25,3.29,2
harvester2,60,2022-01-19 02:31:10,0,318,3.14,3.20,3.27,2
harvester2,60,2022-01-19 02:32:10,0,318,3.30,3.23,3.28,2
harvester2,60,2022-01-19 02:33:10,1,319,3.31,3.23,3.27,1
harvester2,60,2022-01-19 02:34:10,0,319,3.18,3.21,3.26,2
harvester2,60,2022-01-19 02:35:10,3,319,3.01,3.19,3.25,2
harvester2,60,2022-01-19 02:36:10,2,318,3.13,3.19,3.25,2
harvester2,60,2022-01-19 02:37:10,0,318,3.15,3.16,3.23,2
harvester2,60,2022-01-19 02:38:10,0,318,3.27,3.20,3.25,2
harvester2,60,2022-01-19 02:39:10,2,318,2.78,3.06,3.19,0
harvester2,60,2022-01-19 02:40:10,0,322,2.33,2.89,3.12,1
harvester2,60,2022-01-19 02:41:10,1,320,2.28,2.79,3.07,1
harvester2,60,2022-01-19 02:42:10,1,319,2.36,2.70,3.03,1
harvester2,60,2022-01-19 02:43:10,1,329,4.72,3.25,3.19,2
harvester2,60,2022-01-19 02:44:10,1,322,3.03,3.12,3.15,0
harvester2,60,2022-01-19 02:45:10,1,322,2.77,3.05,3.12,0
harvester2,60,2022-01-19 02:46:10,2,323,1.96,2.77,3.03,0
harvester2,60,2022-01-19 02:47:10,2,320,2.07,2.66,2.97,0
harvester2,60,2022-01-19 02:48:10,2,327,2.67,2.71,2.97,0
harvester2,60,2022-01-19 02:49:10,0,326,2.80,2.72,2.95,1
harvester2,60,2022-01-19 02:50:10,2,327,2.90,2.78,2.96,0
harvester2,60,2022-01-19 02:51:10,1,327,2.89,2.81,2.96,0
harvester2,60,2022-01-19 02:52:10,5,327,3.33,2.90,2.98,0
harvester2,60,2022-01-19 02:53:10,1,327,2.79,2.84,2.96,0
harvester2,60,2022-01-19 02:54:10,1,327,2.94,2.88,2.97,0
harvester2,60,2022-01-19 02:55:10,0,326,2.77,2.84,2.95,1
harvester2,60,2022-01-19 02:56:10,2,327,3.01,2.90,2.96,0
harvester2,60,2022-01-19 02:57:10,4,327,3.31,3.01,3.00,0
harvester2,60,2022-01-19 02:58:10,2,326,3.16,3.03,3.00,0
harvester2,60,2022-01-19 02:59:10,2,327,2.88,2.96,2.98,0
harvester2,60,2022-01-19 03:00:10,5,327,2.93,2.94,2.97,0
harvester2,60,2022-01-19 03:01:10,1,325,3.55,3.12,3.03,0
harvester2,60,2022-01-19 03:02:10,2,327,3.82,3.28,3.09,0
harvester2,60,2022-01-19 03:03:10,2,326,3.04,3.19,3.07,0
harvester2,60,2022-01-19 03:04:10,3,328,2.51,3.03,3.03,1
harvester2,60,2022-01-19 03:05:10,1,328,2.61,2.95,3.00,0
harvester2,60,2022-01-19 03:06:10,0,328,3.00,2.98,3.00,1
harvester2,60,2022-01-19 03:07:10,0,327,2.87,2.96,2.99,1
harvester2,60,2022-01-19 03:08:10,3,327,2.92,3.00,3.01,0
harvester2,60,2022-01-19 03:09:10,3,324,2.49,2.88,2.97,1
harvester2,60,2022-01-19 03:10:10,2,326,2.62,2.85,2.95,0
harvester2,60,2022-01-19 03:11:10,1,326,2.73,2.90,2.97,0
harvester2,60,2022-01-19 03:12:10,1,326,2.75,2.87,2.95,0
harvester2,60,2022-01-19 03:13:10,1,326,2.83,2.87,2.95,0
harvester2,60,2022-01-19 03:14:10,3,327,2.04,2.63,2.86,0
harvester2,60,2022-01-19 03:15:10,1,327,2.78,2.73,2.88,1
harvester2,60,2022-01-19 03:16:10,7,327,3.07,2.76,2.87,0
harvester2,60,2022-01-19 03:17:10,1,327,2.15,2.58,2.81,0
harvester2,60,2022-01-19 03:18:10,1,327,2.86,2.74,2.85,0
harvester2,60,2022-01-19 03:19:10,2,326,2.27,2.64,2.81,0
harvester2,60,2022-01-19 03:20:10,1,327,2.07,2.56,2.77,0
harvester2,60,2022-01-19 03:21:10,4,326,2.95,2.71,2.81,0
harvester2,60,2022-01-19 03:22:10,2,327,2.48,2.66,2.79,0
harvester2,60,2022-01-19 03:23:10,4,327,2.46,2.67,2.79,0
harvester2,60,2022-01-19 03:24:10,1,326,2.93,2.82,2.84,1
harvester2,60,2022-01-19 03:25:10,5,327,3.23,2.85,2.84,0
harvester2,60,2022-01-19 03:26:10,1,326,3.12,2.94,2.88,1
harvester2,60,2022-01-19 03:27:10,3,326,3.61,3.11,2.94,0
harvester2,60,2022-01-19 03:28:10,1,326,3.33,3.09,2.94,0
harvester2,60,2022-01-19 03:29:10,2,327,3.74,3.24,3.00,0
harvester2,60,2022-01-19 03:30:10,2,327,3.20,3.14,2.98,0
harvester2,60,2022-01-19 03:31:10,4,327,3.02,3.05,2.96,0
harvester2,60,2022-01-19 03:32:10,2,327,2.64,2.94,2.92,0
harvester2,60,2022-01-19 03:33:10,2,327,2.66,2.89,2.90,0
harvester2,60,2022-01-19 03:34:10,2,327,2.87,2.91,2.91,0
harvester2,60,2022-01-19 03:35:10,2,327,2.96,2.91,2.91,0
harvester2,60,2022-01-19 03:36:10,2,327,2.84,2.89,2.90,0
harvester2,60,2022-01-19 03:37:10,0,326,2.84,2.91,2.91,1
harvester2,60,2022-01-19 03:38:10,5,327,2.75,2.83,2.88,0
harvester2,60,2022-01-19 03:39:10,2,326,2.54,2.79,2.87,1
harvester2,60,2022-01-19 03:40:10,1,327,2.36,2.73,2.84,1
harvester2,60,2022-01-19 03:41:10,1,326,3.39,2.92,2.90,0
harvester2,60,2022-01-19 03:42:10,4,326,2.89,2.83,2.87,0
harvester2,60,2022-01-19 03:43:10,2,325,2.37,2.72,2.83,0
harvester2,60,2022-01-19 03:44:10,4,326,2.37,2.69,2.81,0
harvester2,60,2022-01-19 03:45:10,5,326,3.27,2.88,2.87,0
harvester2,60,2022-01-19 03:46:10,5,327,2.94,2.83,2.85,0
harvester2,60,2022-01-19 03:47:10,6,327,4.07,3.11,2.94,0
harvester2,60,2022-01-19 03:48:10,3,327,2.96,3.00,2.92,0
harvester2,60,2022-01-19 03:49:10,1,326,3.47,3.20,3.00,0
harvester2,60,2022-01-19 03:50:10,1,326,3.80,3.41,3.08,0
harvester2,60,2022-01-19 03:51:10,1,326,2.93,3.25,3.05,0
harvester2,60,2022-01-19 03:52:10,2,327,3.51,3.41,3.12,0
harvester2,60,2022-01-19 03:53:10,1,326,3.36,3.34,3.11,0
harvester2,60,2022-01-19 03:54:10,1,327,3.41,3.32,3.12,0
harvester2,60,2022-01-19 03:55:10,1,327,3.45,3.31,3.12,0
harvester2,60,2022-01-19 03:56:10,1,326,3.02,3.17,3.08,0
harvester2,60,2022-01-19 03:57:10,1,326,3.14,3.16,3.08,0
harvester2,60,2022-01-19 03:58:10,3,327,3.20,3.16,3.09,0
harvester2,60,2022-01-19 03:59:10,0,327,3.17,3.15,3.09,2
harvester2,60,2022-01-19 04:00:10,4,327,3.58,3.20,3.10,0
harvester2,60,2022-01-19 04:01:10,4,327,2.45,2.94,3.02,0
harvester2,60,2022-01-19 04:02:10,1,327,2.76,2.96,3.02,0
harvester2,60,2022-01-19 04:03:10,0,325,2.67,2.93,3.00,1
harvester2,60,2022-01-19 04:04:10,1,326,2.70,2.88,2.98,0
harvester2,60,2022-01-19 04:05:10,1,325,2.72,2.87,2.98,0
harvester2,60,2022-01-19 04:06:10,2,325,2.70,2.83,2.96,0
harvester2,60,2022-01-19 04:07:10,4,327,3.33,2.90,2.97,0
harvester2,60,2022-01-19 04:08:10,6,327,3.61,3.01,3.00,0
harvester2,60,2022-01-19 04:09:10,7,326,3.28,3.02,3.00,0
harvester2,60,2022-01-19 04:10:10,2,327,2.96,2.97,2.99,0
harvester2,60,2022-01-19 04:11:10,1,327,2.52,2.83,2.93,0
harvester2,60,2022-01-19 04:12:10,3,325,2.95,2.85,2.93,0
harvester2,60,2022-01-19 04:13:10,6,326,3.16,2.93,2.95,0
harvester2,60,2022-01-19 04:14:10,6,326,3.15,2.96,2.96,0
harvester2,60,2022-01-19 04:15:10,4,325,2.93,2.91,2.94,1
harvester2,60,2022-01-19 04:16:10,4,326,2.38,2.78,2.90,0
harvester2,60,2022-01-19 04:17:10,2,326,2.63,2.84,2.91,0
harvester2,60,2022-01-19 04:18:10,2,326,2.36,2.74,2.88,0
harvester2,60,2022-01-19 04:19:10,0,327,2.23,2.68,2.85,1
harvester2,60,2022-01-19 04:20:10,2,327,3.03,2.86,2.90,1
harvester2,60,2022-01-19 04:21:10,2,327,2.54,2.75,2.86,0
harvester2,60,2022-01-19 04:22:10,2,327,3.26,2.88,2.90,0
harvester2,60,2022-01-19 04:23:10,2,327,2.07,2.61,2.80,0
harvester2,60,2022-01-19 04:24:10,4,327,2.30,2.62,2.80,0
harvester2,60,2022-01-19 04:25:10,1,327,2.60,2.69,2.81,0
harvester2,60,2022-01-19 04:26:10,0,327,2.28,2.61,2.78,1
harvester2,60,2022-01-19 04:27:10,4,327,5.05,3.23,2.97,0
harvester2,60,2022-01-19 04:28:10,6,327,4.53,3.51,3.09,0
harvester2,60,2022-01-19 04:29:10,2,327,3.69,3.53,3.13,0
harvester2,60,2022-01-19 04:30:10,2,327,3.37,3.55,3.16,0
harvester2,60,2022-01-19 04:31:10,1,328,2.72,3.39,3.14,0
harvester2,60,2022-01-19 04:32:10,4,328,3.32,3.42,3.17,0
harvester2,60,2022-01-19 04:33:10,4,327,3.77,3.52,3.22,0
harvester2,60,2022-01-19 04:34:10,1,327,2.62,3.25,3.14,0
harvester2,60,2022-01-19 04:35:10,2,327,3.92,3.52,3.24,0
harvester2,60,2022-01-19 04:36:10,5,327,3.80,3.51,3.25,0
harvester2,60,2022-01-19 04:37:10,4,327,3.02,3.39,3.23,0
harvester2,60,2022-01-19 04:38:10,1,327,3.63,3.52,3.29,0
harvester2,60,2022-01-19 04:39:10,4,326,3.53,3.45,3.27,0
harvester2,60,2022-01-19 04:40:10,1,327,2.62,3.20,3.20,1
harvester2,60,2022-01-19 04:41:10,0,326,3.04,3.26,3.22,1
harvester2,60,2022-01-19 04:42:10,1,326,3.01,3.20,3.20,0
harvester2,60,2022-01-19 04:43:10,2,326,2.40,2.98,3.12,0
harvester2,60,2022-01-19 04:44:10,2,326,2.69,2.98,3.11,0
harvester2,60,2022-01-19 04:45:10,2,324,2.59,2.90,3.08,0
harvester2,60,2022-01-19 04:46:10,1,327,2.61,2.87,3.06,0
harvester2,60,2022-01-19 04:47:10,2,326,2.61,2.85,3.04,0
harvester2,60,2022-01-19 04:48:10,5,327,2.55,2.80,3.01,0
harvester2,60,2022-01-19 04:49:10,2,327,2.58,2.82,3.00,0
harvester2,60,2022-01-19 04:50:10,4,328,2.35,2.72,2.96,0
harvester2,60,2022-01-19 04:51:10,4,327,2.41,2.68,2.93,0
harvester2,60,2022-01-19 04:52:10,4,326,3.17,2.83,2.96,0
harvester2,60,2022-01-19 04:53:10,6,327,2.71,2.78,2.94,0
harvester2,60,2022-01-19 04:54:10,5,327,2.33,2.70,2.90,0
harvester2,60,2022-01-19 04:55:10,0,326,2.27,2.66,2.88,1
harvester2,60,2022-01-19 04:56:10,2,325,2.41,2.68,2.88,0
harvester2,60,2022-01-19 04:57:10,0,326,2.32,2.64,2.85,1
harvester2,60,2022-01-19 04:58:10,0,327,2.61,2.66,2.85,1
harvester2,60,2022-01-19 04:59:10,4,326,2.27,2.54,2.79,0
harvester2,60,2022-01-19 05:00:10,0,327,2.23,2.52,2.77,1
harvester2,60,2022-01-19 05:01:10,2,328,2.63,2.58,2.78,1
harvester2,60,2022-01-19 05:02:10,6,328,2.98,2.63,2.78,0
harvester2,60,2022-01-19 05:03:10,5,328,3.18,2.77,2.82,0
harvester2,60,2022-01-19 05:04:10,1,327,3.46,2.96,2.89,0
harvester2,60,2022-01-19 05:05:10,2,327,3.08,3.00,2.91,0
harvester2,60,2022-01-19 05:06:10,2,326,2.77,2.95,2.90,0
harvester2,60,2022-01-19 05:07:10,2,326,2.44,2.85,2.87,0
harvester2,60,2022-01-19 05:08:10,5,326,2.61,2.83,2.86,0
harvester2,60,2022-01-19 05:09:10,0,327,2.81,2.87,2.87,1
harvester2,60,2022-01-19 05:10:10,2,327,2.91,2.88,2.88,0
harvester2,60,2022-01-19 05:11:10,0,327,2.81,2.87,2.88,1
harvester2,60,2022-01-19 05:12:10,0,326,2.78,2.87,2.88,1
harvester2,60,2022-01-19 05:13:10,4,327,2.66,2.78,2.84,0
harvester2,60,2022-01-19 05:14:10,4,327,2.58,2.70,2.81,0
harvester2,60,2022-01-19 05:15:10,4,327,2.91,2.76,2.82,0
harvester2,60,2022-01-19 05:16:10,4,327,3.14,2.78,2.82,0
harvester2,60,2022-01-19 05:17:10,2,325,3.05,2.80,2.83,0
harvester2,60,2022-01-19 05:18:10,4,325,2.96,2.77,2.81,0
harvester2,60,2022-01-19 05:19:10,4,326,3.05,2.79,2.81,0
harvester2,60,2022-01-19 05:20:10,1,326,2.85,2.77,2.81,0
harvester2,60,2022-01-19 05:21:10,1,326,2.73,2.75,2.80,0
harvester2,60,2022-01-19 05:22:10,1,326,2.91,2.82,2.82,0
harvester2,60,2022-01-19 05:23:10,1,326,2.56,2.76,2.80,0
