# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-19 02:27:10,-1,8.70,0.00,15.69,21.95,0.00,53.66
harvester2,60,2022-01-19 02:28:10,-1,5.71,0.00,9.97,34.49,0.00,49.83
harvester2,60,2022-01-19 02:29:10,-1,5.78,0.00,11.03,34.62,0.00,48.58
harvester2,60,2022-01-19 02:30:10,-1,6.05,0.00,13.24,32.28,0.00,48.43
harvester2,60,2022-01-19 02:31:10,-1,5.97,0.00,13.18,31.89,0.00,48.96
harvester2,60,2022-01-19 02:32:10,-1,5.70,0.00,10.86,34.64,0.00,48.79
harvester2,60,2022-01-19 02:33:10,-1,5.84,0.00,9.07,36.39,0.00,48.70
harvester2,60,2022-01-19 02:34:10,-1,5.92,0.00,14.39,30.77,0.00,48.91
harvester2,60,2022-01-19 02:35:10,-1,5.88,0.00,14.66,29.83,0.00,49.63
harvester2,60,2022-01-19 02:36:10,-1,6.01,0.00,12.79,32.49,0.00,48.72
harvester2,60,2022-01-19 02:37:10,-1,5.87,0.00,13.42,31.66,0.00,49.05
harvester2,60,2022-01-19 02:38:10,-1,5.84,0.00,12.09,33.60,0.00,48.47
harvester2,60,2022-01-19 02:39:10,-1,5.85,0.00,14.49,31.31,0.00,48.35
harvester2,60,2022-01-19 02:40:10,-1,13.42,0.00,14.50,13.70,0.00,58.38
harvester2,60,2022-01-19 02:41:10,-1,11.51,0.00,15.09,7.25,0.00,66.15
harvester2,60,2022-01-19 02:42:10,-1,7.58,0.00,17.18,2.87,0.00,72.37
harvester2,60,2022-01-19 02:43:10,-1,20.31,0.00,13.76,2.76,0.00,63.16
harvester2,60,2022-01-19 02:44:10,-1,17.09,0.00,3.42,0.21,0.00,79.28
harvester2,60,2022-01-19 02:45:10,-1,37.28,0.00,3.10,0.10,0.00,59.52
harvester2,60,2022-01-19 02:46:10,-1,33.25,0.00,1.99,0.12,0.00,64.65
harvester2,60,2022-01-19 02:47:10,-1,34.78,0.00,3.13,0.07,0.00,62.02
harvester2,60,2022-01-19 02:48:10,-1,39.28,0.00,7.61,7.44,0.00,45.67
harvester2,60,2022-01-19 02:49:10,-1,23.64,0.00,7.35,9.92,0.00,59.09
harvester2,60,2022-01-19 02:50:10,-1,36.18,0.00,7.47,7.06,0.00,49.29
harvester2,60,2022-01-19 02:51:10,-1,48.61,0.00,7.38,0.50,0.00,43.51
harvester2,60,2022-01-19 02:52:10,-1,58.05,0.00,6.55,0.88,0.00,34.51
harvester2,60,2022-01-19 02:53:10,-1,47.77,0.00,7.64,0.62,0.00,43.97
harvester2,60,2022-01-19 02:54:10,-1,51.70,0.00,7.21,0.86,0.00,40.22
harvester2,60,2022-01-19 02:55:10,-1,38.60,0.00,6.15,6.77,0.00,48.48
harvester2,60,2022-01-19 02:56:10,-1,33.53,0.00,6.42,8.72,0.00,51.33
harvester2,60,2022-01-19 02:57:10,-1,42.11,0.00,6.36,6.55,0.00,44.98
harvester2,60,2022-01-19 02:58:10,-1,44.09,0.00,6.86,4.59,0.00,44.46
harvester2,60,2022-01-19 02:59:10,-1,52.52,0.00,6.97,0.50,0.00,40.01
harvester2,60,2022-01-19 03:00:10,-1,57.27,0.00,10.85,0.86,0.00,31.02
harvester2,60,2022-01-19 03:01:10,-1,62.63,0.00,13.16,0.67,0.00,23.54
harvester2,60,2022-01-19 03:02:10,-1,56.63,0.00,11.82,1.02,0.00,30.52
harvester2,60,2022-01-19 03:03:10,-1,51.79,0.00,7.27,1.49,0.00,39.45
harvester2,60,2022-01-19 03:04:10,-1,51.25,0.00,7.03,0.51,0.00,41.20
harvester2,60,2022-01-19 03:05:10,-1,36.91,0.00,7.29,7.08,0.00,48.73
harvester2,60,2022-01-19 03:06:10,-1,41.95,0.00,6.03,6.34,0.00,45.67
harvester2,60,2022-01-19 03:07:10,-1,41.84,0.00,5.86,6.43,0.00,45.87
harvester2,60,2022-01-19 03:08:10,-1,39.36,0.00,5.42,8.14,0.00,47.08
harvester2,60,2022-01-19 03:09:10,-1,43.74,0.00,7.77,2.67,0.00,45.82
harvester2,60,2022-01-19 03:10:10,-1,56.77,0.00,6.51,0.37,0.00,36.36
