# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-19 02:27:10,/dev/sda2,157866,67153,29.84,33.93,14386545,281151,1.92
harvester2,60,2022-01-19 02:28:10,/dev/sda2,156712,68307,30.36,34.44,14386545,281151,1.92
harvester2,60,2022-01-19 02:29:10,/dev/sda2,155579,69440,30.86,34.95,14386545,281151,1.92
harvester2,60,2022-01-19 02:30:10,/dev/sda2,154019,71000,31.55,35.64,14386545,281151,1.92
harvester2,60,2022-01-19 02:31:10,/dev/sda2,152414,72605,32.27,36.35,14386545,281151,1.92
harvester2,60,2022-01-19 02:32:10,/dev/sda2,151311,73708,32.76,36.84,14386545,281151,1.92
harvester2,60,2022-01-19 02:33:10,/dev/sda2,150375,74644,33.17,37.26,14386545,281151,1.92
harvester2,60,2022-01-19 02:34:10,/dev/sda2,148664,76355,33.93,38.02,14386545,281151,1.92
harvester2,60,2022-01-19 02:35:10,/dev/sda2,146864,78155,34.73,38.82,14386545,281151,1.92
harvester2,60,2022-01-19 02:36:10,/dev/sda2,145556,79463,35.31,39.40,14386545,281151,1.92
harvester2,60,2022-01-19 02:37:10,/dev/sda2,143884,81135,36.06,40.14,14386545,281151,1.92
harvester2,60,2022-01-19 02:38:10,/dev/sda2,142659,82360,36.60,40.69,14386545,281151,1.92
harvester2,60,2022-01-19 02:39:10,/dev/sda2,140988,84031,37.34,41.43,14386545,281151,1.92
harvester2,60,2022-01-19 02:40:10,/dev/sda2,139693,85326,37.92,42.01,14386544,281152,1.92
harvester2,60,2022-01-19 02:41:10,/dev/sda2,139688,85331,37.92,42.01,14386538,281158,1.92
harvester2,60,2022-01-19 02:42:10,/dev/sda2,139684,85335,37.92,42.01,14386538,281158,1.92
harvester2,60,2022-01-19 02:43:10,/dev/sda2,139668,85351,37.93,42.02,14386530,281166,1.92
harvester2,60,2022-01-19 02:44:10,/dev/sda2,139668,85351,37.93,42.02,14386536,281160,1.92
harvester2,60,2022-01-19 02:45:10,/dev/sda2,139668,85351,37.93,42.02,14386536,281160,1.92
harvester2,60,2022-01-19 02:46:10,/dev/sda2,139668,85351,37.93,42.02,14386536,281160,1.92
harvester2,60,2022-01-19 02:47:10,/dev/sda2,139668,85351,37.93,42.02,14386536,281160,1.92
harvester2,60,2022-01-19 02:48:10,/dev/sda2,139641,85378,37.94,42.03,14386536,281160,1.92
harvester2,60,2022-01-19 02:49:10,/dev/sda2,139614,85405,37.95,42.04,14386536,281160,1.92
harvester2,60,2022-01-19 02:50:10,/dev/sda2,139598,85421,37.96,42.05,14386536,281160,1.92
harvester2,60,2022-01-19 02:51:10,/dev/sda2,139586,85433,37.97,42.05,14386536,281160,1.92
harvester2,60,2022-01-19 02:52:10,/dev/sda2,139572,85447,37.97,42.06,14386536,281160,1.92
harvester2,60,2022-01-19 02:53:10,/dev/sda2,139555,85464,37.98,42.07,14386536,281160,1.92
harvester2,60,2022-01-19 02:54:10,/dev/sda2,139539,85480,37.99,42.07,14386536,281160,1.92
harvester2,60,2022-01-19 02:55:10,/dev/sda2,139527,85492,37.99,42.08,14386536,281160,1.92
harvester2,60,2022-01-19 02:56:10,/dev/sda2,139510,85509,38.00,42.09,14386536,281160,1.92
harvester2,60,2022-01-19 02:57:10,/dev/sda2,139499,85520,38.01,42.09,14386536,281160,1.92
harvester2,60,2022-01-19 02:58:10,/dev/sda2,139491,85528,38.01,42.10,14386536,281160,1.92
harvester2,60,2022-01-19 02:59:10,/dev/sda2,139478,85541,38.01,42.10,14386536,281160,1.92
harvester2,60,2022-01-19 03:00:10,/dev/sda2,139462,85556,38.02,42.11,14386536,281160,1.92
harvester2,60,2022-01-19 03:01:10,/dev/sda2,139452,85567,38.03,42.11,14386536,281160,1.92
harvester2,60,2022-01-19 03:02:10,/dev/sda2,139437,85582,38.03,42.12,14386536,281160,1.92
harvester2,60,2022-01-19 03:03:10,/dev/sda2,139428,85591,38.04,42.12,14386536,281160,1.92
harvester2,60,2022-01-19 03:04:10,/dev/sda2,139410,85609,38.05,42.13,14386536,281160,1.92
harvester2,60,2022-01-19 03:05:10,/dev/sda2,139397,85622,38.05,42.14,14386536,281160,1.92
harvester2,60,2022-01-19 03:06:10,/dev/sda2,139385,85634,38.06,42.14,14386536,281160,1.92
harvester2,60,2022-01-19 03:07:10,/dev/sda2,139375,85644,38.06,42.15,14386536,281160,1.92
harvester2,60,2022-01-19 03:08:10,/dev/sda2,139363,85656,38.07,42.15,14386536,281160,1.92
harvester2,60,2022-01-19 03:09:10,/dev/sda2,139349,85670,38.07,42.16,14386536,281160,1.92
harvester2,60,2022-01-19 03:10:10,/dev/sda2,139337,85682,38.08,42.16,14386536,281160,1.92
harvester2,60,2022-01-19 03:11:10,/dev/sda2,139327,85692,38.08,42.17,14386536,281160,1.92
harvester2,60,2022-01-19 03:12:10,/dev/sda2,139318,85701,38.09,42.17,14386536,281160,1.92
harvester2,60,2022-01-19 03:13:10,/dev/sda2,139305,85714,38.09,42.18,14386536,281160,1.92
harvester2,60,2022-01-19 03:14:10,/dev/sda2,139294,85725,38.10,42.18,14386536,281160,1.92
harvester2,60,2022-01-19 03:15:10,/dev/sda2,139287,85732,38.10,42.19,14386536,281160,1.92
harvester2,60,2022-01-19 03:16:10,/dev/sda2,139278,85741,38.10,42.19,14386536,281160,1.92
harvester2,60,2022-01-19 03:17:10,/dev/sda2,139265,85754,38.11,42.20,14386536,281160,1.92
harvester2,60,2022-01-19 03:18:10,/dev/sda2,139255,85764,38.11,42.20,14386536,281160,1.92
harvester2,60,2022-01-19 03:19:10,/dev/sda2,139246,85773,38.12,42.20,14386536,281160,1.92
harvester2,60,2022-01-19 03:20:10,/dev/sda2,139237,85782,38.12,42.21,14386536,281160,1.92
harvester2,60,2022-01-19 03:21:10,/dev/sda2,139230,85789,38.13,42.21,14386536,281160,1.92
harvester2,60,2022-01-19 03:22:10,/dev/sda2,139221,85798,38.13,42.21,14386536,281160,1.92
harvester2,60,2022-01-19 03:23:10,/dev/sda2,139212,85807,38.13,42.22,14386536,281160,1.92
harvester2,60,2022-01-19 03:24:10,/dev/sda2,139209,85810,38.13,42.22,14386536,281160,1.92
harvester2,60,2022-01-19 03:25:10,/dev/sda2,139202,85817,38.14,42.22,14386536,281160,1.92
harvester2,60,2022-01-19 03:26:10,/dev/sda2,139198,85821,38.14,42.23,14386536,281160,1.92
harvester2,60,2022-01-19 03:27:10,/dev/sda2,139194,85825,38.14,42.23,14386536,281160,1.92
harvester2,60,2022-01-19 03:28:10,/dev/sda2,139187,85832,38.14,42.23,14386536,281160,1.92
harvester2,60,2022-01-19 03:29:10,/dev/sda2,139180,85839,38.15,42.23,14386536,281160,1.92
harvester2,60,2022-01-19 03:30:10,/dev/sda2,139172,85847,38.15,42.24,14386536,281160,1.92
harvester2,60,2022-01-19 03:31:10,/dev/sda2,139165,85854,38.15,42.24,14386536,281160,1.92
harvester2,60,2022-01-19 03:32:10,/dev/sda2,139154,85865,38.16,42.24,14386536,281160,1.92
harvester2,60,2022-01-19 03:33:10,/dev/sda2,139143,85876,38.16,42.25,14386536,281160,1.92
harvester2,60,2022-01-19 03:34:10,/dev/sda2,139133,85886,38.17,42.25,14386536,281160,1.92
harvester2,60,2022-01-19 03:35:10,/dev/sda2,139126,85892,38.17,42.26,14386536,281160,1.92
harvester2,60,2022-01-19 03:36:10,/dev/sda2,139121,85898,38.17,42.26,14386536,281160,1.92
