# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-18 23:08:19,224.47,127.70,96.77,0.00,63449.87,44949.47,0.00
harvester2,60,2022-01-18 23:09:19,227.38,101.13,126.25,0.00,51629.07,62886.40,0.00
harvester2,60,2022-01-18 23:10:19,281.04,147.99,133.04,0.00,75595.53,64277.15,0.00
harvester2,60,2022-01-18 23:11:19,208.25,100.48,107.77,0.00,51338.27,53727.20,0.00
harvester2,60,2022-01-18 23:12:19,241.32,109.15,132.17,0.00,55750.40,64766.67,0.00
harvester2,60,2022-01-18 23:13:19,200.83,108.23,92.60,0.00,55256.93,45240.40,0.00
harvester2,60,2022-01-18 23:14:19,192.32,99.30,93.02,0.00,50702.13,44808.13,0.00
harvester2,60,2022-01-18 23:15:19,208.15,90.73,117.42,0.00,46083.47,57853.07,0.00
harvester2,60,2022-01-18 23:16:19,202.37,108.02,94.35,0.00,55096.18,45291.33,0.00
harvester2,60,2022-01-18 23:17:19,213.78,95.58,118.20,0.00,48796.00,58019.87,0.00
harvester2,60,2022-01-18 23:18:19,248.95,128.48,120.47,0.00,65657.47,57442.67,0.00
harvester2,60,2022-01-18 23:19:19,245.08,122.72,122.37,0.00,62683.47,60866.53,0.00
harvester2,60,2022-01-18 23:20:19,87.80,18.22,69.58,0.00,7401.33,29998.53,0.00
harvester2,60,2022-01-18 23:21:19,1309.77,1303.53,6.23,0.00,137827.60,273.33,0.00
harvester2,60,2022-01-18 23:22:19,2149.97,2146.93,3.03,0.00,136998.27,161.47,0.00
harvester2,60,2022-01-18 23:23:19,230.28,225.38,4.90,0.00,32298.27,497.07,0.00
harvester2,60,2022-01-18 23:24:19,11.52,4.95,6.57,0.00,506.40,83.20,0.00
harvester2,60,2022-01-18 23:25:19,8.08,3.90,4.18,0.00,401.33,56.67,0.00
harvester2,60,2022-01-18 23:26:19,6.82,2.98,3.83,0.00,373.57,49.47,0.00
harvester2,60,2022-01-18 23:27:19,273.30,269.20,4.10,0.00,3671.87,56.53,0.00
harvester2,60,2022-01-18 23:28:19,505.12,341.87,163.25,0.00,5146.80,2778.40,0.00
harvester2,60,2022-01-18 23:29:19,404.93,164.48,240.45,0.00,2600.40,4394.80,0.00
harvester2,60,2022-01-18 23:30:19,285.13,151.55,133.58,0.00,2392.40,1983.60,0.00
harvester2,60,2022-01-18 23:31:19,399.43,228.85,170.58,0.00,3570.80,2997.73,0.00
harvester2,60,2022-01-18 23:32:19,387.22,240.63,146.58,0.00,3711.07,2092.13,0.00
