# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-19 02:27:10,3000300,7153244,447728,5.60,19092,4300180,1135668,3.92,260216,4360340,585348
harvester2,60,2022-01-19 02:28:10,604540,7139624,447296,5.59,19248,6663180,1135668,3.92,260584,6723400,398412
harvester2,60,2022-01-19 02:29:10,132088,7126472,459604,5.75,19392,7111232,1135668,3.92,260356,7183824,192588
harvester2,60,2022-01-19 02:30:10,126092,7122648,463360,5.79,19716,7105980,1135668,3.92,261600,7179248,263976
harvester2,60,2022-01-19 02:31:10,136704,7124772,461412,5.77,19804,7090120,1135668,3.92,262172,7162656,591216
harvester2,60,2022-01-19 02:32:10,129196,7125480,460588,5.76,19932,7093060,1135668,3.92,262512,7165156,432148
harvester2,60,2022-01-19 02:33:10,123404,7126292,459848,5.75,20040,7095144,1135668,3.92,262672,7167692,515432
harvester2,60,2022-01-19 02:34:10,138900,7125932,460208,5.76,20144,7071408,1135668,3.92,263024,7143876,537984
harvester2,60,2022-01-19 02:35:10,123520,7123880,461924,5.78,20236,7076324,1135668,3.92,263352,7149516,635976
harvester2,60,2022-01-19 02:36:10,150068,7125488,460428,5.76,20284,7045652,1135668,3.92,263584,7118448,282008
harvester2,60,2022-01-19 02:37:10,134604,7127672,458112,5.73,20420,7055244,1135668,3.92,263820,7127240,632000
harvester2,60,2022-01-19 02:38:10,138768,7126436,459424,5.75,20552,7043948,1135668,3.92,264048,7116144,317036
harvester2,60,2022-01-19 02:39:10,128648,7121764,463912,5.80,20696,7041448,1135668,3.92,264332,7113324,255240
harvester2,60,2022-01-19 02:40:10,151096,7123320,462304,5.78,21032,7014720,1138204,3.93,271032,7080224,223040
harvester2,60,2022-01-19 02:41:10,4347536,7097804,530428,6.63,3472,2938980,1231812,4.25,216540,3106664,172
harvester2,60,2022-01-19 02:42:10,405848,7090016,533688,6.67,3576,6868092,1231812,4.25,216660,7050176,1592
