# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-05 16:09:16,116878116,128088780,2059696,1.56,165400,11068500,5004964,1.90,1319640,11544604,144
plotter1,60,2022-01-05 16:10:16,115540472,127785832,2362000,1.79,169036,12099984,11707116,4.45,1389988,12789456,113044
plotter1,60,2022-01-05 16:11:16,113668992,127458044,2689824,2.04,174736,13637524,11706872,4.45,1652440,14373908,13104
plotter1,60,2022-01-05 16:12:16,112246236,127406620,2740792,2.08,183340,15000332,11707504,4.45,2018652,15413112,23276
plotter1,60,2022-01-05 16:13:16,111416636,127401128,2745632,2.08,186416,15821728,11708528,4.45,2388680,15902052,43644
plotter1,60,2022-01-05 16:14:16,110474044,127172380,2974776,2.26,188312,16533308,11709184,4.45,2752052,16444048,47572
plotter1,60,2022-01-05 16:15:16,109483268,126845248,3301592,2.51,188724,17197412,11713908,4.46,3014008,17178228,45200
plotter1,60,2022-01-05 16:16:16,108099344,126159312,3987892,3.03,189124,17894108,11819760,4.50,3238564,18372364,25124
plotter1,60,2022-01-05 16:17:16,107546192,126214920,3931800,2.99,189500,18502952,11722220,4.46,3442528,18711340,47160
plotter1,60,2022-01-05 16:18:16,106915600,126196992,3949940,3.00,189832,19114820,11727236,4.46,3629352,19145896,21496
plotter1,60,2022-01-05 16:19:16,106197940,126054756,4092368,3.11,190148,19689944,11990244,4.56,3750660,19745308,14304
plotter1,60,2022-01-05 16:20:16,105488572,126024408,4122964,3.13,190448,20368684,11997568,4.56,3854260,20340132,256
plotter1,60,2022-01-05 16:21:16,104998808,126177864,3969324,3.01,190748,21011612,11735420,4.46,3943236,20738592,17624
plotter1,60,2022-01-05 16:22:16,104401096,126198172,3948900,3.00,191088,21629328,11735420,4.46,4021532,21282264,13568
plotter1,60,2022-01-05 16:23:16,103789204,126191480,3954592,3.00,192012,22234504,11740756,4.47,4089368,21825612,11116
plotter1,60,2022-01-05 16:24:16,103150836,126167244,3979856,3.02,192324,22847396,11740756,4.47,4210240,22323832,3540
plotter1,60,2022-01-05 16:25:16,102516112,126145284,4002352,3.04,192628,23459880,11741160,4.47,4326764,22820628,28684
plotter1,60,2022-01-05 16:26:16,101850964,126163080,3984312,3.03,192964,24142512,11741292,4.47,4391744,23443212,23788
plotter1,60,2022-01-05 16:27:16,101296020,126166568,3981136,3.02,193268,24700224,11741424,4.47,4438920,23954784,17440
plotter1,60,2022-01-05 16:28:16,100668672,126162776,3984188,3.03,194020,25323472,11741556,4.47,4509876,24509664,12212
plotter1,60,2022-01-05 16:29:16,100065116,126167056,3979692,3.02,194292,25930984,11741688,4.47,4564948,25063904,12452
plotter1,60,2022-01-05 16:30:16,99476348,126156808,3990488,3.03,194624,26509188,11744952,4.47,4624708,25587864,17160
plotter1,60,2022-01-05 16:31:16,98819020,126102872,4044088,3.07,194976,27112232,11793220,4.49,4682588,26177940,10696
plotter1,60,2022-01-05 16:32:16,98212900,126142264,4004600,3.04,195336,27757376,11762160,4.48,4730896,26753296,6168
plotter1,60,2022-01-05 16:33:16,97655076,126129668,4016884,3.05,195684,28302624,11762292,4.48,4774996,27255192,12032
plotter1,60,2022-01-05 16:34:16,96995064,126113972,4032856,3.06,195956,28946200,11765132,4.48,4811184,27874632,22768
plotter1,60,2022-01-05 16:35:16,96434632,126112616,4034796,3.06,196276,29504948,11765860,4.48,4843432,28403284,11280
plotter1,60,2022-01-05 16:36:16,95840436,126119392,4027696,3.06,196572,30105616,11773348,4.48,4875164,28981528,6072
plotter1,60,2022-01-05 16:37:16,95261236,126118072,4028324,3.06,196832,30683712,11773480,4.48,4906748,29530688,17308
plotter1,60,2022-01-05 16:38:16,94640764,126108916,4038168,3.07,197272,31294124,11775284,4.48,4944768,30105236,11144
plotter1,60,2022-01-05 16:39:16,94089824,126122240,4025128,3.06,197560,31858024,11778492,4.48,4994000,30624828,6484
plotter1,60,2022-01-05 16:40:16,93500032,126072788,4074468,3.09,197860,32395128,11780784,4.48,5031160,31126092,16784
plotter1,60,2022-01-05 16:41:16,92936800,126096956,4050572,3.08,198140,32976692,11780920,4.48,5071656,31670224,16292
plotter1,60,2022-01-05 16:42:16,92339172,126098644,4048744,3.07,198428,33570500,11781048,4.48,5108336,32229676,5600
plotter1,60,2022-01-05 16:43:16,91703812,126080736,4066808,3.09,198700,34182252,11783460,4.48,5138240,32815648,39420
plotter1,60,2022-01-05 16:44:16,91197412,126090308,4057008,3.08,198960,34693420,11783592,4.48,5164708,33300656,23844
plotter1,60,2022-01-05 16:45:16,90598664,126086320,4061416,3.08,199244,35282696,11783724,4.48,5194868,33860420,16784
plotter1,60,2022-01-05 16:46:16,90089088,126098264,4049280,3.07,199528,35799468,11783856,4.48,5224172,34347940,15528
plotter1,60,2022-01-05 16:47:16,89429764,126084760,4062796,3.08,199812,36439432,11783988,4.48,5266352,34945684,22160
plotter1,60,2022-01-05 16:48:16,88863292,126071576,4075584,3.09,200088,36988208,11791736,4.49,5299660,35469288,20188
plotter1,60,2022-01-05 16:49:16,88244284,126047692,4099940,3.11,200384,37577384,11824784,4.50,5345868,36050144,9392
plotter1,60,2022-01-05 16:50:16,87539604,126051320,4096456,3.11,200736,38279512,11793492,4.49,5460348,36608868,9644
plotter1,60,2022-01-05 16:51:16,86869220,126060200,4087400,3.10,200988,38953240,11793896,4.49,5561980,37180568,13044
plotter1,60,2022-01-05 16:52:16,86261524,126066580,4080952,3.10,201208,39562108,11794300,4.49,5632204,37722508,30140
