# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2022-01-05 15:28:08,/dev/mapper/vg_raid-raid0,2203922,656285,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-05 15:29:08,/dev/mapper/vg_raid-raid0,2203865,656342,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-05 15:30:08,/dev/mapper/vg_raid-raid0,2203751,656456,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-05 15:31:08,/dev/mapper/vg_raid-raid0,2203648,656559,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-05 15:32:08,/dev/mapper/vg_raid-raid0,2203571,656636,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-05 15:33:08,/dev/mapper/vg_raid-raid0,2203518,656689,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-05 15:34:08,/dev/mapper/vg_raid-raid0,2203475,656732,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-05 15:35:08,/dev/mapper/vg_raid-raid0,2203438,656769,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-05 15:36:08,/dev/mapper/vg_raid-raid0,2203391,656816,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-05 15:37:08,/dev/mapper/vg_raid-raid0,2203365,656842,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-05 15:38:08,/dev/mapper/vg_raid-raid0,2203342,656865,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:39:08,/dev/mapper/vg_raid-raid0,2203319,656888,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:40:08,/dev/mapper/vg_raid-raid0,2203299,656908,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:41:08,/dev/mapper/vg_raid-raid0,2203278,656929,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:42:08,/dev/mapper/vg_raid-raid0,2203250,656957,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:43:08,/dev/mapper/vg_raid-raid0,2203227,656980,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:44:08,/dev/mapper/vg_raid-raid0,2203209,656998,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:45:08,/dev/mapper/vg_raid-raid0,2203189,657018,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:46:08,/dev/mapper/vg_raid-raid0,2203170,657037,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:47:08,/dev/mapper/vg_raid-raid0,2203152,657055,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:48:08,/dev/mapper/vg_raid-raid0,2203134,657073,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:49:08,/dev/mapper/vg_raid-raid0,2203116,657091,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:50:08,/dev/mapper/vg_raid-raid0,2203096,657111,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:51:08,/dev/mapper/vg_raid-raid0,2203078,657129,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 15:52:08,/dev/mapper/vg_raid-raid0,2203059,657148,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:53:08,/dev/mapper/vg_raid-raid0,2203041,657166,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:54:08,/dev/mapper/vg_raid-raid0,2203022,657185,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:55:08,/dev/mapper/vg_raid-raid0,2203003,657204,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:56:08,/dev/mapper/vg_raid-raid0,2202983,657224,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:57:08,/dev/mapper/vg_raid-raid0,2202965,657242,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:58:08,/dev/mapper/vg_raid-raid0,2202948,657259,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 15:59:08,/dev/mapper/vg_raid-raid0,2202929,657278,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:00:08,/dev/mapper/vg_raid-raid0,2202911,657296,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:01:08,/dev/mapper/vg_raid-raid0,2202892,657315,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:02:08,/dev/mapper/vg_raid-raid0,2202873,657334,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:03:08,/dev/mapper/vg_raid-raid0,2202854,657353,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:04:08,/dev/mapper/vg_raid-raid0,2202837,657370,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:05:08,/dev/mapper/vg_raid-raid0,2202818,657389,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:06:08,/dev/mapper/vg_raid-raid0,2202796,657411,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 16:07:08,/dev/mapper/vg_raid-raid0,2202770,657437,22.99,22.99,586056194,254,0.00
plotter1,60,2022-01-05 16:08:08,/dev/mapper/vg_raid-raid0,2202744,657463,22.99,22.99,586056194,254,0.00
