# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-05 15:28:08,4748.40,4461.53,285.63,1.23,1059228.25,689478.40,729108.40
plotter1,60,2022-01-05 15:29:08,1732.02,1286.48,445.48,0.05,50545.15,7936.67,4.40
plotter1,60,2022-01-05 15:30:08,2878.58,1544.32,1334.17,0.10,51747.87,21936.00,8.80
plotter1,60,2022-01-05 15:31:08,1993.42,717.43,1275.98,0.00,28753.80,19513.07,0.00
plotter1,60,2022-01-05 15:32:08,1812.40,511.90,1300.50,0.00,23984.03,18476.53,0.00
plotter1,60,2022-01-05 15:33:08,1814.30,341.72,1472.58,0.00,21168.65,18775.87,0.00
plotter1,60,2022-01-05 15:34:08,1604.52,275.60,1328.92,0.00,25900.12,15949.47,0.00
plotter1,60,2022-01-05 15:35:08,1590.92,218.48,1372.43,0.00,20373.83,15868.00,0.00
plotter1,60,2022-01-05 15:36:08,1889.03,317.50,1571.53,0.00,23011.33,18394.93,0.00
plotter1,60,2022-01-05 15:37:08,1278.23,171.23,1107.00,0.00,17011.73,12544.67,0.00
plotter1,60,2022-01-05 15:38:08,1298.72,174.70,1124.02,0.00,17739.33,12371.73,0.00
plotter1,60,2022-01-05 15:39:08,1127.98,192.78,935.20,0.00,17789.47,9888.40,0.00
plotter1,60,2022-01-05 15:40:08,1178.73,233.87,944.87,0.00,22228.13,9956.27,0.00
plotter1,60,2022-01-05 15:41:08,1221.08,197.45,1023.63,0.00,19799.43,10756.27,0.00
plotter1,60,2022-01-05 15:42:08,1640.07,450.12,1189.95,0.00,21928.97,11814.53,0.00
plotter1,60,2022-01-05 15:43:08,1317.30,291.03,1026.27,0.00,21353.20,10078.40,0.00
plotter1,60,2022-01-05 15:44:08,1355.82,199.27,1156.55,0.00,19928.00,10993.33,0.00
plotter1,60,2022-01-05 15:45:08,1340.45,208.77,1131.68,0.00,19235.62,11111.47,0.00
plotter1,60,2022-01-05 15:46:08,1248.50,195.23,1053.27,0.00,17764.22,10938.93,0.00
plotter1,60,2022-01-05 15:47:08,1280.15,192.70,1087.45,0.00,18568.00,10718.93,0.00
plotter1,60,2022-01-05 15:48:08,1274.27,194.15,1080.12,0.00,18941.07,10537.20,0.00
plotter1,60,2022-01-05 15:49:08,1385.82,226.18,1159.63,0.00,17351.33,11123.20,0.00
plotter1,60,2022-01-05 15:50:08,1205.35,183.20,1022.15,0.00,17185.63,9981.33,0.00
plotter1,60,2022-01-05 15:51:08,1245.65,182.97,1062.68,0.00,17370.73,10593.60,0.00
plotter1,60,2022-01-05 15:52:08,1324.57,207.42,1117.15,0.00,19930.78,10827.33,0.00
plotter1,60,2022-01-05 15:53:08,1279.25,184.12,1095.13,0.00,18096.93,10552.93,0.00
plotter1,60,2022-01-05 15:54:08,1337.08,216.87,1120.22,0.00,21507.60,10658.27,0.00
plotter1,60,2022-01-05 15:55:08,1357.70,248.85,1108.85,0.00,20503.78,10555.73,0.00
plotter1,60,2022-01-05 15:56:08,1236.73,178.42,1058.32,0.00,15789.52,10447.87,0.00
plotter1,60,2022-01-05 15:57:08,1248.03,191.83,1056.18,0.02,17775.87,10426.00,0.13
plotter1,60,2022-01-05 15:58:08,1237.68,224.00,1013.68,0.00,19471.87,9689.20,0.00
plotter1,60,2022-01-05 15:59:08,1267.55,209.32,1058.23,0.00,20041.33,10286.13,0.00
plotter1,60,2022-01-05 16:00:08,1299.18,192.80,1106.38,0.00,18536.95,10809.60,0.00
plotter1,60,2022-01-05 16:01:08,1250.52,175.77,1074.75,0.00,17576.62,10788.27,0.00
plotter1,60,2022-01-05 16:02:08,1291.68,191.58,1100.10,0.00,17985.90,10656.93,0.00
plotter1,60,2022-01-05 16:03:08,1257.42,186.68,1070.73,0.00,18148.53,10394.40,0.00
plotter1,60,2022-01-05 16:04:08,1162.13,175.18,986.95,0.00,16690.93,9723.07,0.00
plotter1,60,2022-01-05 16:05:08,1308.97,335.52,973.45,0.00,19661.05,9386.53,0.00
plotter1,60,2022-01-05 16:06:08,1523.78,534.97,988.82,0.00,22315.45,9272.67,0.00
plotter1,60,2022-01-05 16:07:08,1375.85,393.75,982.10,0.00,19998.80,9353.47,0.00
plotter1,60,2022-01-05 16:08:08,1275.82,300.20,975.62,0.00,20434.40,9333.73,0.00
