# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-05 16:09:16,4724.27,4436.77,286.45,1.05,1056661.17,689477.87,729096.13
plotter1,60,2022-01-05 16:10:16,822.32,759.52,62.80,0.00,33459.67,1148.53,0.00
plotter1,60,2022-01-05 16:11:16,2335.32,1382.38,952.88,0.05,48920.30,16223.33,4.40
plotter1,60,2022-01-05 16:12:16,2396.33,1140.87,1255.42,0.05,42074.63,20022.40,4.40
plotter1,60,2022-01-05 16:13:16,2006.43,559.05,1447.38,0.00,23905.78,21850.00,0.00
plotter1,60,2022-01-05 16:14:16,1807.72,440.79,1366.92,0.00,21783.14,17922.35,0.00
plotter1,60,2022-01-05 16:15:16,1510.43,274.73,1235.70,0.00,20575.17,15380.53,0.00
plotter1,60,2022-01-05 16:16:16,1562.50,230.25,1332.25,0.00,21910.80,15686.53,0.00
plotter1,60,2022-01-05 16:17:16,1561.12,230.20,1330.92,0.00,18974.40,15198.80,0.00
plotter1,60,2022-01-05 16:18:16,1599.57,235.50,1364.07,0.00,19073.07,15816.27,0.00
plotter1,60,2022-01-05 16:19:16,1242.72,176.03,1066.68,0.00,18348.00,12010.27,0.00
plotter1,60,2022-01-05 16:20:16,1217.37,225.82,991.55,0.00,21903.97,11050.00,0.00
plotter1,60,2022-01-05 16:21:16,1009.45,217.05,792.40,0.00,20748.00,8392.53,0.00
plotter1,60,2022-01-05 16:22:16,1108.03,204.22,903.82,0.00,19969.58,9469.47,0.00
plotter1,60,2022-01-05 16:23:16,1150.90,189.35,961.55,0.00,19553.07,9924.80,0.00
plotter1,60,2022-01-05 16:24:16,1532.28,361.12,1171.17,0.00,19553.07,11722.80,0.00
plotter1,60,2022-01-05 16:25:16,1286.77,351.30,935.47,0.00,19563.97,9549.47,0.00
plotter1,60,2022-01-05 16:26:16,1270.25,219.58,1050.67,0.00,22192.40,9897.20,0.00
plotter1,60,2022-01-05 16:27:16,1295.55,180.53,1115.02,0.00,17996.93,10657.60,0.00
plotter1,60,2022-01-05 16:28:16,1215.50,213.03,1002.47,0.00,20118.27,10252.13,0.00
plotter1,60,2022-01-05 16:29:16,1229.08,207.68,1021.40,0.00,19673.07,10088.40,0.00
plotter1,60,2022-01-05 16:30:16,1206.88,203.40,1003.48,0.00,18699.30,9994.93,0.00
plotter1,60,2022-01-05 16:31:16,1241.80,231.20,1010.60,0.00,19571.33,9763.33,0.00
plotter1,60,2022-01-05 16:32:16,1262.62,226.58,1036.03,0.00,20899.40,9986.27,0.00
plotter1,60,2022-01-05 16:33:16,1156.35,176.48,979.87,0.00,17611.47,9528.67,0.00
plotter1,60,2022-01-05 16:34:16,1120.65,212.02,908.63,0.00,20758.27,9053.60,0.00
plotter1,60,2022-01-05 16:35:16,1234.40,194.32,1040.08,0.00,18046.90,10238.27,0.00
plotter1,60,2022-01-05 16:36:16,1227.35,193.42,1033.93,0.00,19480.00,9936.00,0.00
plotter1,60,2022-01-05 16:37:16,1165.28,187.97,977.32,0.00,18743.33,9294.53,0.00
plotter1,60,2022-01-05 16:38:16,1291.45,201.72,1089.73,0.00,19701.07,10308.80,0.00
plotter1,60,2022-01-05 16:39:16,1184.28,213.68,970.60,0.00,18166.93,9348.53,0.00
plotter1,60,2022-01-05 16:40:16,1195.65,196.48,999.17,0.00,17274.10,9823.87,0.00
plotter1,60,2022-01-05 16:41:16,1141.62,215.02,926.60,0.00,18816.67,8978.13,0.00
plotter1,60,2022-01-05 16:42:16,1225.82,204.10,1021.72,0.00,19235.53,9758.00,0.00
plotter1,60,2022-01-05 16:43:16,1099.40,200.60,898.80,0.00,19844.13,8722.53,0.00
plotter1,60,2022-01-05 16:44:16,1199.08,164.17,1034.92,0.00,16445.33,10019.07,0.00
plotter1,60,2022-01-05 16:45:16,1204.83,202.95,1001.88,0.00,19061.03,10028.67,0.00
plotter1,60,2022-01-05 16:46:16,1226.07,173.42,1052.65,0.00,16631.73,10199.73,0.00
plotter1,60,2022-01-05 16:47:16,1157.12,205.63,951.48,0.00,20754.27,9215.47,0.00
plotter1,60,2022-01-05 16:48:16,1121.32,185.00,936.32,0.00,17728.53,9145.33,0.00
plotter1,60,2022-01-05 16:49:16,1190.37,239.52,950.85,0.00,19023.07,9229.87,0.00
plotter1,60,2022-01-05 16:50:16,1478.82,530.27,948.55,0.00,22701.17,8940.13,0.00
plotter1,60,2022-01-05 16:51:16,1377.07,436.73,940.33,0.00,21550.27,9026.53,0.00
plotter1,60,2022-01-05 16:52:16,1190.47,335.18,855.28,0.00,19482.38,8181.33,0.00
