# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-05 15:28:08,-1,1.76,0.00,1.54,10.79,0.00,85.90
plotter1,60,2022-01-05 15:29:08,-1,9.27,0.00,0.36,9.58,0.00,80.79
plotter1,60,2022-01-05 15:30:08,-1,14.28,0.00,0.43,8.77,0.00,76.51
plotter1,60,2022-01-05 15:31:08,-1,15.34,0.00,0.42,7.89,0.00,76.35
plotter1,60,2022-01-05 15:32:08,-1,10.12,0.00,0.46,8.56,0.00,80.86
plotter1,60,2022-01-05 15:33:08,-1,8.93,0.00,0.45,7.37,0.00,83.25
plotter1,60,2022-01-05 15:34:08,-1,9.06,0.00,0.44,9.78,0.00,80.72
plotter1,60,2022-01-05 15:35:08,-1,9.15,0.00,0.43,8.03,0.00,82.39
plotter1,60,2022-01-05 15:36:08,-1,11.61,0.00,0.45,8.38,0.00,79.56
plotter1,60,2022-01-05 15:37:08,-1,9.15,0.00,0.40,6.83,0.00,83.62
plotter1,60,2022-01-05 15:38:08,-1,9.57,0.00,0.41,6.78,0.00,83.24
plotter1,60,2022-01-05 15:39:08,-1,8.53,0.00,0.41,7.01,0.00,84.04
plotter1,60,2022-01-05 15:40:08,-1,9.72,0.00,0.43,8.93,0.00,80.92
plotter1,60,2022-01-05 15:41:08,-1,9.26,0.00,0.45,8.13,0.00,82.16
plotter1,60,2022-01-05 15:42:08,-1,11.42,0.00,0.39,7.13,0.00,81.06
plotter1,60,2022-01-05 15:43:08,-1,12.28,0.00,0.40,7.97,0.00,79.35
plotter1,60,2022-01-05 15:44:08,-1,8.88,0.00,0.42,8.36,0.00,82.34
plotter1,60,2022-01-05 15:45:08,-1,9.01,0.00,0.40,8.40,0.00,82.19
plotter1,60,2022-01-05 15:46:08,-1,9.03,0.00,0.42,7.99,0.00,82.57
plotter1,60,2022-01-05 15:47:08,-1,9.44,0.00,0.40,7.47,0.00,82.68
plotter1,60,2022-01-05 15:48:08,-1,8.83,0.00,0.39,7.05,0.00,83.73
plotter1,60,2022-01-05 15:49:08,-1,8.85,0.00,0.41,7.06,0.00,83.69
plotter1,60,2022-01-05 15:50:08,-1,8.64,0.00,0.38,8.32,0.00,82.66
plotter1,60,2022-01-05 15:51:08,-1,9.10,0.00,0.41,6.71,0.00,83.78
plotter1,60,2022-01-05 15:52:08,-1,9.20,0.00,0.42,9.29,0.00,81.10
plotter1,60,2022-01-05 15:53:08,-1,8.82,0.00,0.37,7.65,0.00,83.16
plotter1,60,2022-01-05 15:54:08,-1,8.45,0.00,0.41,8.22,0.00,82.92
plotter1,60,2022-01-05 15:55:08,-1,9.10,0.00,0.39,8.43,0.00,82.08
plotter1,60,2022-01-05 15:56:08,-1,8.77,0.00,0.38,6.41,0.00,84.43
plotter1,60,2022-01-05 15:57:08,-1,9.63,0.00,0.51,6.60,0.00,83.26
plotter1,60,2022-01-05 15:58:08,-1,8.63,0.00,0.38,7.46,0.00,83.52
plotter1,60,2022-01-05 15:59:08,-1,8.67,0.00,0.40,7.68,0.00,83.26
plotter1,60,2022-01-05 16:00:08,-1,9.23,0.00,0.39,7.84,0.00,82.54
plotter1,60,2022-01-05 16:01:08,-1,9.00,0.00,0.42,7.58,0.00,83.00
plotter1,60,2022-01-05 16:02:08,-1,9.57,0.00,0.39,7.32,0.00,82.72
plotter1,60,2022-01-05 16:03:08,-1,8.67,0.00,0.38,7.29,0.00,83.66
plotter1,60,2022-01-05 16:04:08,-1,9.91,0.00,0.39,6.06,0.00,83.65
plotter1,60,2022-01-05 16:05:08,-1,8.77,0.00,0.38,8.46,0.00,82.38
plotter1,60,2022-01-05 16:06:08,-1,8.33,0.00,0.39,8.24,0.00,83.04
plotter1,60,2022-01-05 16:07:08,-1,13.61,0.00,0.37,6.87,0.00,79.15
plotter1,60,2022-01-05 16:08:08,-1,15.18,0.00,0.38,8.17,0.00,76.27
