# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-05 14:48:05,0,897,2.80,2.94,3.57,0
plotter1,60,2022-01-05 14:49:05,1,897,3.15,3.07,3.57,8
plotter1,60,2022-01-05 14:50:05,4,912,5.42,3.71,3.76,3
plotter1,60,2022-01-05 14:51:05,2,906,5.06,4.00,3.86,0
plotter1,60,2022-01-05 14:52:05,2,909,6.80,4.75,4.13,0
plotter1,60,2022-01-05 14:53:05,1,905,4.70,4.50,4.08,0
plotter1,60,2022-01-05 14:54:05,2,906,4.31,4.47,4.10,0
plotter1,60,2022-01-05 14:55:05,1,911,5.00,4.62,4.17,1
plotter1,60,2022-01-05 14:56:05,2,905,5.01,4.76,4.26,7
plotter1,60,2022-01-05 14:57:05,1,905,3.67,4.42,4.17,4
plotter1,60,2022-01-05 14:58:05,1,903,4.40,4.47,4.20,0
plotter1,60,2022-01-05 14:59:05,1,903,6.27,5.10,4.44,0
plotter1,60,2022-01-05 15:00:05,1,909,5.41,5.02,4.45,7
plotter1,60,2022-01-05 15:01:05,1,904,3.72,4.65,4.36,0
plotter1,60,2022-01-05 15:02:05,8,904,4.12,4.54,4.34,0
plotter1,60,2022-01-05 15:03:05,9,903,3.30,4.20,4.23,3
plotter1,60,2022-01-05 15:04:05,1,904,4.20,4.40,4.30,0
plotter1,60,2022-01-05 15:05:05,7,910,3.81,4.21,4.24,0
plotter1,60,2022-01-05 15:06:05,1,903,3.84,4.21,4.24,7
plotter1,60,2022-01-05 15:07:05,1,903,4.10,4.34,4.29,0
plotter1,60,2022-01-05 15:08:05,1,903,5.20,4.51,4.35,0
plotter1,60,2022-01-05 15:09:05,8,904,5.69,4.77,4.45,8
plotter1,60,2022-01-05 15:10:05,2,909,5.66,4.98,4.54,1
plotter1,60,2022-01-05 15:11:05,1,903,6.10,5.33,4.69,8
plotter1,60,2022-01-05 15:12:05,1,904,5.59,5.23,4.69,0
plotter1,60,2022-01-05 15:13:05,1,902,4.89,5.14,4.70,0
plotter1,60,2022-01-05 15:14:05,1,902,4.55,4.98,4.67,0
plotter1,60,2022-01-05 15:15:05,1,908,4.54,4.91,4.66,7
plotter1,60,2022-01-05 15:16:05,1,902,4.77,4.98,4.71,0
plotter1,60,2022-01-05 15:17:05,8,902,5.58,5.18,4.79,0
plotter1,60,2022-01-05 15:18:05,1,901,4.63,4.98,4.75,3
plotter1,60,2022-01-05 15:19:05,1,901,4.27,4.82,4.70,0
plotter1,60,2022-01-05 15:20:05,1,907,4.74,4.93,4.76,1
plotter1,60,2022-01-05 15:21:05,1,906,3.92,4.64,4.66,0
plotter1,60,2022-01-05 15:22:05,9,904,4.50,4.67,4.67,0
plotter1,60,2022-01-05 15:23:05,8,903,5.29,4.80,4.71,8
plotter1,60,2022-01-05 15:24:05,1,904,5.85,5.05,4.80,3
plotter1,60,2022-01-05 15:25:05,1,910,4.49,4.90,4.77,1
plotter1,60,2022-01-05 15:26:05,1,903,3.81,4.69,4.71,0
plotter1,60,2022-01-05 15:27:05,2,890,4.02,4.64,4.70,0
