# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-08 14:40:03,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:40:03,eth0,4.38,4.40,0.39,2.73,0.00,0.00,1.18,0.00
harvester2,60,2022-01-08 14:40:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:41:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:41:03,eth0,4.22,4.10,0.38,2.64,0.00,0.00,1.12,0.00
harvester2,60,2022-01-08 14:41:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:42:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:42:03,eth0,4.65,4.00,0.44,2.64,0.00,0.00,1.27,0.00
harvester2,60,2022-01-08 14:42:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:43:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:43:03,eth0,4.03,4.07,0.37,2.65,0.00,0.00,1.05,0.00
harvester2,60,2022-01-08 14:43:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:44:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:44:03,eth0,4.10,4.02,0.38,2.65,0.00,0.00,1.20,0.00
harvester2,60,2022-01-08 14:44:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:45:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:45:03,eth0,4.10,4.02,0.38,2.64,0.00,0.00,1.08,0.00
harvester2,60,2022-01-08 14:45:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:46:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:46:03,eth0,4.57,4.22,0.44,2.68,0.00,0.00,1.23,0.00
harvester2,60,2022-01-08 14:46:03,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:47:03,lo,0.07,0.07,0.01,0.01,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 14:47:03,eth0,4.15,4.12,0.36,2.64,0.00,0.00,0.97,0.00
